Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,422,432,607,766,974,911,935,955,1052,903,1057,902,1006,,,,,,,,
Quarterly Results,Expenses,376,392,554,701,882,805,821,844,935,806,932,809,913,,,,,,,,
Quarterly Results,Operating Profit,46,40,53,65,92,106,115,111,118,97,125,94,93,,,,,,,,
Quarterly Results,OPM %,11%,9%,9%,9%,9%,12%,12%,12%,11%,11%,12%,10%,9%,,,,,,,,
Quarterly Results,Other Income,-44,-13,29,11,7,4,7,14,12,12,10,23,30,,,,,,,,
Quarterly Results,Interest,16,16,20,23,22,19,20,18,16,13,17,21,22,,,,,,,,
Quarterly Results,Depreciation,6,5,5,5,6,7,7,7,7,7,8,6,8,,,,,,,,
Quarterly Results,Profit before tax,-19,6,57,48,70,84,95,100,108,90,111,89,92,,,,,,,,
Quarterly Results,Tax %,33%,101%,21%,32%,31%,27%,25%,25%,27%,26%,27%,29%,30%,,,,,,,,
Quarterly Results,Net Profit,-25,-0,45,33,48,62,71,75,79,67,81,63,64,,,,,,,,
Quarterly Results,EPS in Rs,-2.09,0.10,4.03,2.72,4.03,5.17,5.55,5.56,5.86,4.98,5.99,4.66,4.79,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1468,,,,2780,,,,3853,,,,3868,624,761,959,1714,1268,1559,1766,1521
Profit & Loss,Expenses,1303,,,,2529,,,,3404,,,,3459,619,721,929,1605,1365,1550,1740,1440
Profit & Loss,Operating Profit,165,,,,251,,,,449,,,,409,5,40,30,108,-97,9,27,81
Profit & Loss,OPM %,11%,,,,9%,,,,12%,,,,11%,1%,5%,3%,6%,-8%,1%,2%,5%
Profit & Loss,Other Income,-61,,,,34,,,,38,,,,75,20,-0,20,24,25,25,34,25
Profit & Loss,Interest,57,,,,81,,,,73,,,,73,14,18,17,31,44,65,88,81
Profit & Loss,Depreciation,18,,,,22,,,,27,,,,30,18,26,46,52,51,24,29,30
Profit & Loss,Profit before tax,29,,,,181,,,,386,,,,382,-7,-4,-13,50,-167,-56,-57,-6
Profit & Loss,Tax %,102%,,,,31%,,,,26%,,,,28%,58%,177%,52%,45%,-12%,-59%,-36%,237%
Profit & Loss,Net Profit,-1,,,,126,,,,286,,,,275,-10,-10,-20,27,-147,-23,-36,-19
