Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1709,2439,1682,1613,1766,2275,1890,1824,2133,2475,2117,2000,2323,,,,,,,,
Quarterly Results,Expenses,1448,2173,1463,1536,1712,2052,1706,1678,1991,2190,1890,1859,2136,,,,,,,,
Quarterly Results,Operating Profit,261,266,219,77,54,223,184,146,143,285,227,141,187,,,,,,,,
Quarterly Results,OPM %,15%,11%,13%,5%,3%,10%,10%,8%,7%,12%,11%,7%,8%,,,,,,,,
Quarterly Results,Other Income,13,10,14,-20,12,10,12,25,26,7,10,-16,8,,,,,,,,
Quarterly Results,Interest,2,1,1,2,1,2,1,2,2,2,2,3,6,,,,,,,,
Quarterly Results,Depreciation,53,58,52,50,51,51,51,52,58,58,57,61,57,,,,,,,,
Quarterly Results,Profit before tax,219,218,181,5,13,180,144,117,110,233,178,61,132,,,,,,,,
Quarterly Results,Tax %,25%,26%,26%,135%,27%,24%,26%,27%,26%,26%,26%,37%,26%,,,,,,,,
Quarterly Results,Net Profit,164,162,134,-2,10,136,107,86,82,174,132,39,98,,,,,,,,
Quarterly Results,EPS in Rs,6.18,6.13,5.07,-0.07,0.37,5.15,4.06,3.23,3.07,6.56,5.00,1.45,3.69,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,5838,,,,7500,,,,8123,,,,8915,4230,4688,4833,4729,5619,6475,6509,4243
Profit & Loss,Expenses,5142,,,,6884,,,,7426,,,,8074,3632,4066,4136,4087,4716,5337,5633,3862
Profit & Loss,Operating Profit,697,,,,616,,,,696,,,,841,597,622,697,642,903,1138,876,381
Profit & Loss,OPM %,12%,,,,8%,,,,9%,,,,9%,14%,13%,14%,14%,16%,18%,13%,9%
Profit & Loss,Other Income,30,,,,16,,,,74,,,,10,15,37,82,52,13,32,9,43
Profit & Loss,Interest,15,,,,5,,,,7,,,,13,80,73,81,59,48,31,31,23
Profit & Loss,Depreciation,217,,,,211,,,,212,,,,233,198,208,244,287,260,260,285,232
Profit & Loss,Profit before tax,494,,,,417,,,,551,,,,605,335,379,455,348,608,879,569,169
Profit & Loss,Tax %,26%,,,,27%,,,,25%,,,,27%,32%,31%,34%,34%,35%,36%,25%,33%
Profit & Loss,Net Profit,366,,,,305,,,,411,,,,442,226,260,299,230,395,563,428,114
Profit & Loss,EPS in Rs,13.82,,,,11.50,,,,15.51,,,,16.71,8.55,9.83,11.28,8.68,14.91,21.29,16.18,4.28
Profit & Loss,Dividend Payout %,76%,,,,65%,,,,64%,,,,60%,11%,10%,10%,13%,13%,12%,15%,12%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,26,,,,26,,,,26,,,,26,26,26,26,26,26,26,26,26
Balance Sheet,Reserves,3909,,,,3938,,,,4152,,,,4337,1606,1824,2121,2308,2664,3157,3494,3556
Balance Sheet,Borrowings,10,,,,16,,,,102,,,,620,1306,836,806,594,312,211,252,262
Balance Sheet,Other Liabilities,2004,,,,2300,,,,2773,,,,3239,959,1198,1413,1550,1721,1989,1778,2008
Balance Sheet,Total Liabilities,5949,,,,6280,,,,7053,,,,8223,3898,3885,4366,4479,4723,5384,5551,5852
Balance Sheet,Fixed Assets,1913,,,,1851,,,,1776,,,,1749,1632,1836,1822,1750,1730,1777,1926,1949
Balance Sheet,CWIP,110,,,,77,,,,173,,,,253,82,90,61,137,72,190,199,129
Balance Sheet,Investments,8,,,,8,,,,8,,,,8,0,0,0,0,0,0,0,6
Balance Sheet,Other Assets,3918,,,,4344,,,,5097,,,,6213,2183,1959,2483,2591,2921,3417,3425,3768
Balance Sheet,Total Assets,5949,,,,6280,,,,7053,,,,8223,3898,3885,4366,4479,4723,5384,5551,5852
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,900,,,,-120,,,,70,,,,235,290,841,539,544,563,643,508,620
Cash Flows,Cash from Investing Activity,-160,,,,-121,,,,-148,,,,-239,-158,-329,-245,-234,-197,-430,-402,-152
Cash Flows,Cash from Financing Activity,-287,,,,-292,,,,-122,,,,217,-172,-572,-297,-301,-364,-196,-95,-88
Cash Flows,Net Cash Flow,453,,,,-533,,,,-201,,,,213,-40,-60,-3,9,3,17,10,380
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,78,,,,68,,,,104,,,,117,83,75,84,100,97,85,76,120
Ratios,Inventory Days,302,,,,321,,,,298,,,,116,301,283,330,333,271,326,312,561
Ratios,Days Payable,206,,,,161,,,,207,,,,83,116,173,200,204,175,186,156,311
Ratios,Cash Conversion Cycle,174,,,,228,,,,196,,,,151,268,184,214,229,193,225,232,370
Ratios,Working Capital Days,31,,,,50,,,,65,,,,74,67,38,37,50,57,49,59,74
Ratios,ROCE %,13%,,,,11%,,,,13%,,,,14%,14%,16%,18%,14%,22%,28%,17%,5%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,72.71%,72.72%,72.72%,72.72%,72.72%,71.00%,70.84%,70.84%,70.84%,70.84%,70.84%,70.84%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,7.69%,6.93%,6.94%,6.43%,6.31%,6.70%,6.71%,6.63%,6.43%,6.26%,6.43%,6.92%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,13.01%,13.87%,13.91%,14.41%,14.65%,15.97%,16.06%,16.12%,16.38%,16.62%,16.52%,16.17%,,,,,,,,
Shareholding Pattern (Quarterly),Government,,1.16%,1.16%,1.16%,1.16%,1.16%,1.16%,1.16%,1.16%,1.16%,1.16%,1.16%,1.16%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,5.43%,5.32%,5.28%,5.27%,5.16%,5.19%,5.22%,5.25%,5.19%,5.13%,5.06%,4.93%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,64675,63576,61760,63475,69384,67954,65418,66914,67868,66794,68483,68802,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
