Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,168,121,119,244,289,213,266,599,536,342,389,289,541,,,,,,,,
Quarterly Results,Expenses,162,145,187,346,399,306,333,637,682,493,613,416,647,,,,,,,,
Quarterly Results,Operating Profit,6,-23,-68,-102,-109,-93,-67,-37,-146,-151,-224,-127,-106,,,,,,,,
Quarterly Results,OPM %,4%,-19%,-57%,-42%,-38%,-43%,-25%,-6%,-27%,-44%,-58%,-44%,-20%,,,,,,,,
Quarterly Results,Other Income,5,3,3,10,9,7,4,3,7,44,9,11,12,,,,,,,,
Quarterly Results,Interest,34,29,31,27,26,31,29,32,38,42,45,57,51,,,,,,,,
Quarterly Results,Depreciation,8,17,16,16,16,16,10,15,14,7,7,10,12,,,,,,,,
Quarterly Results,Profit before tax,-31,-66,-112,-136,-143,-132,-103,-82,-191,-157,-267,-183,-157,,,,,,,,
Quarterly Results,Tax %,20%,-24%,-22%,-20%,-27%,-19%,-18%,-12%,-25%,-6%,-10%,-18%,-5%,,,,,,,,
Quarterly Results,Net Profit,-37,-50,-87,-109,-104,-106,-84,-72,-144,-147,-239,-150,-149,,,,,,,,
Quarterly Results,EPS in Rs,-2.15,-2.68,-4.78,-5.79,-5.77,-5.81,-4.61,-3.66,-7.93,-8.06,-13.10,-8.23,-8.11,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,618,,,,773,,,,1614,,,,1561,1605,1414,1386,1627,1839,1167,1121,476
Profit & Loss,Expenses,665,,,,1077,,,,1958,,,,2169,1378,1180,1144,1343,1579,1038,924,594
Profit & Loss,Operating Profit,-47,,,,-303,,,,-343,,,,-608,226,234,242,284,260,128,198,-119
Profit & Loss,OPM %,-8%,,,,-39%,,,,-21%,,,,-39%,14%,17%,17%,17%,14%,11%,18%,-25%
Profit & Loss,Other Income,20,,,,25,,,,21,,,,76,30,34,54,59,59,34,28,39
Profit & Loss,Interest,121,,,,113,,,,130,,,,195,131,144,147,155,169,74,108,161
Profit & Loss,Depreciation,47,,,,65,,,,54,,,,37,10,14,10,9,9,9,73,63
Profit & Loss,Profit before tax,-194,,,,-457,,,,-507,,,,-764,116,110,139,179,141,79,44,-305
Profit & Loss,Tax %,-17%,,,,-23%,,,,-20%,,,,-10%,32%,46%,45%,41%,39%,38%,319%,-23%
Profit & Loss,Net Profit,-162,,,,-351,,,,-406,,,,-685,79,60,77,105,85,49,-97,-235
Profit & Loss,EPS in Rs,-8.72,,,,-19.02,,,,-22.01,,,,-37.51,4.29,3.28,4.20,5.58,4.59,2.68,-5.32,-12.86
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,12%,15%,17%,13%,15%,26%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,183,,,,183,,,,183,,,,183,183,183,183,183,183,183,183,183
Balance Sheet,Reserves,1062,,,,715,,,,298,,,,-388,1746,1794,1848,1936,2014,1558,1456,1222
Balance Sheet,Borrowings,1128,,,,1107,,,,796,,,,796,1299,1346,1328,1503,1802,1856,1672,1530
Balance Sheet,Other Liabilities,9545,,,,11555,,,,12546,,,,14287,3225,3585,4353,4704,4129,7163,7239,8108
Balance Sheet,Total Liabilities,11918,,,,13560,,,,13822,,,,14877,6453,6908,7712,8326,8128,10760,10549,11042
Balance Sheet,Fixed Assets,627,,,,582,,,,565,,,,606,131,118,600,604,604,599,747,671
Balance Sheet,CWIP,0,,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0
Balance Sheet,Investments,13,,,,14,,,,29,,,,21,16,20,22,12,12,12,12,12
Balance Sheet,Other Assets,11278,,,,12964,,,,13228,,,,14251,6306,6769,7091,7710,7512,10149,9789,10359
Balance Sheet,Total Assets,11918,,,,13560,,,,13822,,,,14877,6453,6908,7712,8326,8128,10760,10549,11042
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,783,,,,469,,,,987,,,,1007,139,362,91,121,19,400,638,566
Cash Flows,Cash from Investing Activity,-22,,,,-142,,,,-64,,,,-126,11,-6,6,20,21,16,106,23
Cash Flows,Cash from Financing Activity,-740,,,,-262,,,,-924,,,,-770,-152,-391,-105,-173,-35,-435,-783,-517
Cash Flows,Net Cash Flow,21,,,,65,,,,-1,,,,111,-2,-34,-7,-32,4,-18,-39,72
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,227,,,,182,,,,81,,,,73,197,199,208,235,158,110,111,298
Ratios,Inventory Days,,,,,,,,,16214,,,,1996,,,,,,,,
Ratios,Days Payable,,,,,,,,,1755,,,,241,,,,,,,,
Ratios,Cash Conversion Cycle,227,,,,182,,,,14539,,,,1827,197,199,208,235,158,110,111,298
Ratios,Working Capital Days,734,,,,312,,,,-1,,,,-277,543,658,633,585,495,582,576,1355
Ratios,ROCE %,-3%,,,,-16%,,,,-23%,,,,-61%,8%,8%,9%,10%,8%,4%,5%,-5%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,74.14%,74.14%,74.14%,74.14%,74.14%,74.14%,74.14%,74.14%,74.14%,74.14%,74.14%,74.14%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,9.74%,9.73%,9.15%,9.00%,8.57%,7.12%,7.06%,7.09%,7.12%,7.19%,7.27%,7.38%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,2.76%,2.76%,2.69%,2.40%,2.40%,2.40%,2.40%,2.40%,2.29%,2.29%,2.29%,2.29%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,13.35%,13.36%,14.01%,14.46%,14.91%,16.35%,16.41%,16.37%,16.45%,16.39%,16.30%,16.18%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,52086,50382,50395,50779,50605,53420,51825,51810,50864,49450,48084,48385,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,74.14%,,,,74.14%,,,,74.14%,,,,74.14%,,,,74.99%,74.72%,74.43%,74.15%,74.14%
Shareholding Pattern (Yearly),FIIs,9.85%,,,,9.00%,,,,7.09%,,,,7.38%,,,,13.37%,12.56%,11.58%,10.73%,9.88%
