Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,508,552,614,573,510,530,574,512,741,671,699,728,695,,,,,,,,
Quarterly Results,Expenses,439,465,525,505,444,471,513,456,664,605,641,665,636,,,,,,,,
Quarterly Results,Operating Profit,69,86,89,68,66,58,61,56,77,66,58,63,59,,,,,,,,
Quarterly Results,OPM %,14%,16%,14%,12%,13%,11%,11%,11%,10%,10%,8%,9%,9%,,,,,,,,
Quarterly Results,Other Income,3,1,1,1,3,5,4,2,5,2,3,4,4,,,,,,,,
Quarterly Results,Interest,1,2,3,3,4,4,4,4,5,4,6,4,5,,,,,,,,
Quarterly Results,Depreciation,2,2,2,2,2,2,2,2,3,3,3,4,3,,,,,,,,
Quarterly Results,Profit before tax,69,83,85,64,63,57,58,52,74,61,53,59,55,,,,,,,,
Quarterly Results,Tax %,18%,22%,21%,21%,19%,19%,20%,20%,17%,18%,16%,18%,20%,,,,,,,,
Quarterly Results,Net Profit,56,65,67,50,51,46,47,41,61,50,44,48,44,,,,,,,,
Quarterly Results,EPS in Rs,9.29,10.68,11.15,8.29,8.40,7.59,7.76,6.84,10.08,8.29,7.29,8.02,7.32,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,2132,,,,2249,,,,2357,,,,2793,635,805,752,834,1326,1269,1003,1447
Profit & Loss,Expenses,1836,,,,1940,,,,2103,,,,2546,604,773,704,759,1219,1169,950,1257
Profit & Loss,Operating Profit,296,,,,309,,,,254,,,,247,31,32,48,75,108,100,53,190
Profit & Loss,OPM %,14%,,,,14%,,,,11%,,,,9%,5%,4%,6%,9%,8%,8%,5%,13%
Profit & Loss,Other Income,6,,,,7,,,,14,,,,12,1,1,2,4,2,3,4,6
Profit & Loss,Interest,7,,,,12,,,,18,,,,18,6,8,8,9,14,25,17,9
Profit & Loss,Depreciation,8,,,,9,,,,10,,,,12,2,3,5,5,5,6,7,8
Profit & Loss,Profit before tax,286,,,,295,,,,241,,,,228,23,22,37,66,90,72,32,180
Profit & Loss,Tax %,20%,,,,21%,,,,19%,,,,18%,22%,18%,31%,33%,32%,27%,10%,25%
Profit & Loss,Net Profit,230,,,,233,,,,195,,,,187,18,18,25,44,61,52,29,135
Profit & Loss,EPS in Rs,38.08,,,,38.51,,,,32.26,,,,30.92,2.92,2.93,4.16,7.24,10.08,8.58,4.76,22.37
Profit & Loss,Dividend Payout %,21%,,,,21%,,,,22%,,,,10%,26%,46%,8%,9%,12%,14%,25%,9%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,12,,,,12,,,,12,,,,12,8,8,8,8,12,12,12,12
Balance Sheet,Reserves,756,,,,940,,,,1091,,,,1243,231,241,264,305,359,402,421,549
Balance Sheet,Borrowings,30,,,,0,,,,26,,,,33,17,42,57,33,45,160,51,66
Balance Sheet,Other Liabilities,455,,,,282,,,,281,,,,236,205,207,162,323,559,346,273,366
Balance Sheet,Total Liabilities,1253,,,,1235,,,,1409,,,,1524,461,498,492,669,976,919,757,993
Balance Sheet,Fixed Assets,230,,,,248,,,,287,,,,312,77,119,123,125,134,156,173,185
Balance Sheet,CWIP,5,,,,13,,,,1,,,,19,40,0,0,4,14,11,17,22
Balance Sheet,Investments,5,,,,4,,,,2,,,,19,0,0,2,1,0,0,0,0
Balance Sheet,Other Assets,1013,,,,970,,,,1120,,,,1174,345,379,366,538,828,752,567,785
