Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,7975,8005,10203,9319,8929,10312,10838,12165,11555,11932,13247,13169,12646,,,,,,,,
Quarterly Results,Expenses,6614,6719,8453,7561,7272,8380,8708,9750,9271,9562,11174,10418,10289,,,,,,,,
Quarterly Results,Operating Profit,1361,1286,1750,1757,1657,1932,2130,2415,2284,2370,2073,2751,2358,,,,,,,,
Quarterly Results,OPM %,17%,16%,17%,19%,19%,19%,20%,20%,20%,20%,16%,21%,19%,,,,,,,,
Quarterly Results,Other Income,666,320,532,271,595,351,552,356,444,335,399,348,392,,,,,,,,
Quarterly Results,Interest,3,4,11,8,16,12,7,12,30,47,75,120,147,,,,,,,,
Quarterly Results,Depreciation,70,68,67,75,76,87,92,93,93,95,98,102,119,,,,,,,,
Quarterly Results,Profit before tax,1954,1534,2203,1945,2160,2184,2584,2666,2606,2564,2299,2876,2484,,,,,,,,
Quarterly Results,Tax %,22%,24%,22%,24%,21%,25%,22%,24%,23%,24%,40%,24%,27%,,,,,,,,
Quarterly Results,Net Profit,1526,1163,1719,1473,1705,1644,2020,2033,2011,1942,1385,2196,1802,,,,,,,,
Quarterly Results,EPS in Rs,52.74,40.20,59.42,52.05,60.25,58.11,71.39,71.78,72.05,69.55,49.61,78.62,64.52,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,33145,,,,36455,,,,44870,,,,50995,20137,21595,22574,21755,25210,30358,29919,27741
Profit & Loss,Expenses,27886,,,,29991,,,,36106,,,,41442,15974,17467,17781,17326,20364,25160,24809,22803
Profit & Loss,Operating Profit,5259,,,,6465,,,,8765,,,,9552,4163,4128,4793,4429,4846,5198,5109,4938
Profit & Loss,OPM %,16%,,,,18%,,,,20%,,,,19%,21%,19%,21%,20%,19%,17%,17%,18%
Profit & Loss,Other Income,2671,,,,1703,,,,1700,,,,1474,674,228,1194,1468,1404,2028,1832,1570
Profit & Loss,Interest,9,,,,40,,,,60,,,,389,1,6,1,1,1,4,3,7
Profit & Loss,Depreciation,270,,,,286,,,,365,,,,414,181,267,307,307,315,266,246,259
Profit & Loss,Profit before tax,7652,,,,7842,,,,10040,,,,10224,4655,4083,5679,5588,5933,6956,6692,6241
Profit & Loss,Tax %,19%,,,,23%,,,,23%,,,,28%,31%,31%,28%,27%,29%,29%,22%,22%
Profit & Loss,Net Profit,6166,,,,6060,,,,7708,,,,7325,3380,3026,4061,4079,4219,4928,5212,4857
Profit & Loss,EPS in Rs,213.08,,,,214.17,,,,276.10,,,,262.29,116.82,104.56,140.35,140.98,145.80,170.29,180.11,167.85
Profit & Loss,Dividend Payout %,66%,,,,65%,,,,29%,,,,80%,43%,48%,39%,39%,41%,35%,67%,83%
,,,,,,,,,,,,,,,,,,,,,,
