Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,42,41,44,93,112,115,159,135,10,39,10,12,14,,,,,,,,
Quarterly Results,Expenses,78,80,76,78,83,89,91,72,78,89,69,73,75,,,,,,,,
Quarterly Results,Operating Profit,-36,-39,-31,15,28,26,68,63,-68,-51,-60,-61,-62,,,,,,,,
Quarterly Results,OPM %,-84%,-94%,-70%,16%,25%,23%,43%,47%,-707%,-131%,-610%,-520%,-454%,,,,,,,,
Quarterly Results,Other Income,32,30,21,26,-7,33,36,43,41,49,42,44,83,,,,,,,,
Quarterly Results,Interest,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Quarterly Results,Depreciation,3,3,3,3,14,8,8,7,7,8,8,8,7,,,,,,,,
Quarterly Results,Profit before tax,-6,-12,-14,38,7,51,96,99,-34,-10,-26,-25,14,,,,,,,,
Quarterly Results,Tax %,42%,1%,-4%,45%,345%,24%,17%,9%,-110%,11%,-5%,-7%,27%,,,,,,,,
Quarterly Results,Net Profit,2,-6,-14,20,-26,37,79,89,4,-11,-24,-23,11,,,,,,,,
Quarterly Results,EPS in Rs,0.97,-0.84,-2.31,4.77,-5.16,8.54,17.88,20.12,1.74,-1.86,-4.10,-3.62,2.39,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,160,,,,290,,,,472,,,,47,568,210,205,218,322,261,212,160
Profit & Loss,Expenses,277,,,,317,,,,375,,,,285,677,473,454,376,396,455,361,244
Profit & Loss,Operating Profit,-117,,,,-27,,,,97,,,,-238,-109,-263,-250,-158,-74,-194,-150,-84
Profit & Loss,OPM %,-73%,,,,-9%,,,,21%,,,,-509%,-19%,-126%,-122%,-73%,-23%,-74%,-71%,-52%
Profit & Loss,Other Income,56,,,,70,,,,148,,,,221,1084,828,765,274,179,200,135,41
