Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1101,1154,1192,1222,1226,1263,1310,1343,1363,1327,1368,1363,1317,,,,,,,,
Quarterly Results,Expenses,927,985,1016,1215,1059,1070,1103,1129,1141,1132,1203,1199,1143,,,,,,,,
Quarterly Results,Operating Profit,175,170,176,7,167,193,207,214,222,195,165,163,174,,,,,,,,
Quarterly Results,OPM %,16%,15%,15%,1%,14%,15%,16%,16%,16%,15%,12%,12%,13%,,,,,,,,
Quarterly Results,Other Income,23,15,-3,12,-2,14,16,28,46,35,33,21,20,,,,,,,,
Quarterly Results,Interest,4,3,6,6,4,4,6,6,4,4,7,7,6,,,,,,,,
Quarterly Results,Depreciation,20,20,21,21,21,21,22,21,21,21,22,21,22,,,,,,,,
Quarterly Results,Profit before tax,174,162,147,-7,140,182,196,215,242,205,170,156,166,,,,,,,,
Quarterly Results,Tax %,23%,26%,22%,139%,20%,24%,26%,25%,26%,27%,25%,25%,27%,,,,,,,,
Quarterly Results,Net Profit,133,121,115,-16,112,138,145,161,180,150,128,117,122,,,,,,,,
Quarterly Results,EPS in Rs,4.75,4.31,4.23,-0.60,4.08,5.00,5.27,5.84,6.53,5.44,4.61,4.23,4.39,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,4130,,,,4795,,,,5278,,,,5375,2694,2990,3224,3320,2250,2551,3291,3556
Profit & Loss,Expenses,3490,,,,4273,,,,4442,,,,4678,2316,2666,2790,2971,1967,2244,2899,3026
Profit & Loss,Operating Profit,640,,,,522,,,,836,,,,697,378,324,435,349,283,306,392,529
Profit & Loss,OPM %,16%,,,,11%,,,,16%,,,,13%,14%,11%,13%,10%,13%,12%,12%,15%
