Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,699,739,780,792,866,912,937,856,741,785,805,801,807,,,,,,,,
Quarterly Results,Expenses,628,641,661,674,772,782,795,742,651,697,712,706,723,,,,,,,,
Quarterly Results,Operating Profit,72,98,119,118,94,130,142,114,90,89,93,96,83,,,,,,,,
Quarterly Results,OPM %,10%,13%,15%,15%,11%,14%,15%,13%,12%,11%,12%,12%,10%,,,,,,,,
Quarterly Results,Other Income,1,28,19,-32,15,9,9,-8,11,10,-1,26,-52,,,,,,,,
Quarterly Results,Interest,2,16,9,21,21,20,22,23,30,25,26,25,27,,,,,,,,
Quarterly Results,Depreciation,27,27,28,30,36,38,36,36,39,32,36,35,38,,,,,,,,
Quarterly Results,Profit before tax,44,83,101,35,51,80,93,47,31,41,30,62,-34,,,,,,,,
Quarterly Results,Tax %,60%,26%,4%,46%,35%,38%,27%,40%,18%,42%,50%,35%,-18%,,,,,,,,
Quarterly Results,Net Profit,17,61,97,19,33,50,67,28,25,24,15,40,-28,,,,,,,,
Quarterly Results,EPS in Rs,3.65,10.14,14.45,4.15,7.86,11.27,15.19,6.43,6.15,5.62,3.39,9.23,-5.99,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,2541,,,,3178,,,,3446,,,,3199,279,308,292,353,406,503,591,1001
Profit & Loss,Expenses,2257,,,,2748,,,,2970,,,,2838,246,272,257,306,344,426,479,862
Profit & Loss,Operating Profit,284,,,,429,,,,477,,,,361,33,36,35,48,62,77,112,139
Profit & Loss,OPM %,11%,,,,14%,,,,14%,,,,11%,12%,12%,12%,13%,15%,15%,19%,14%
Profit & Loss,Other Income,7,,,,30,,,,20,,,,-17,4,3,4,6,9,8,5,-10
Profit & Loss,Interest,25,,,,67,,,,95,,,,103,1,1,1,1,1,1,3,10
Profit & Loss,Depreciation,133,,,,122,,,,147,,,,144,9,10,8,8,10,11,21,50
Profit & Loss,Profit before tax,133,,,,271,,,,255,,,,96,27,28,30,44,61,73,92,68
Profit & Loss,Tax %,44%,,,,22%,,,,32%,,,,49%,30%,33%,33%,29%,30%,31%,23%,7%
Profit & Loss,Net Profit,75,,,,210,,,,174,,,,49,19,19,20,31,43,51,71,64
Profit & Loss,EPS in Rs,19.37,,,,36.37,,,,39.80,,,,11.78,4.34,4.30,4.58,7.09,9.72,11.52,16.20,16.73
