Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,127.16,135.13,130.95,130.89,128.20,137.06,133.77,119.73,122.68,123.50,129.30,164.01,156.22,,,,,,,,
Quarterly Results,Expenses,118.51,127.51,130.71,128.39,126.17,125.70,125.84,119.57,120.03,124.29,128.69,154.00,155.40,,,,,,,,
Quarterly Results,Operating Profit,8.65,7.62,0.24,2.50,2.03,11.36,7.93,0.16,2.65,-0.79,0.61,10.01,0.82,,,,,,,,
Quarterly Results,OPM %,6.80%,5.64%,0.18%,1.91%,1.58%,8.29%,5.93%,0.13%,2.16%,-0.64%,0.47%,6.10%,0.52%,,,,,,,,
Quarterly Results,Other Income,1.20,0.60,4.15,7.23,-6.39,4.15,8.18,4.42,3.47,-3.65,-1.84,-3.34,1.90,,,,,,,,
Quarterly Results,Interest,0.20,0.20,0.14,0.01,0.25,0.51,1.05,1.26,1.75,1.29,1.52,1.77,1.51,,,,,,,,
Quarterly Results,Depreciation,2.52,2.48,2.54,2.66,2.58,2.87,2.86,2.81,2.67,8.03,8.10,8.23,7.96,,,,,,,,
Quarterly Results,Profit before tax,7.13,5.54,1.71,7.06,-7.19,12.13,12.20,0.51,1.70,-13.76,-10.85,-3.33,-6.75,,,,,,,,
Quarterly Results,Tax %,34.50%,25.81%,63.74%,42.07%,-70.51%,18.80%,29.92%,568.63%,140.59%,11.19%,11.52%,56.46%,17.48%,,,,,,,,
Quarterly Results,Net Profit,4.67,4.12,0.62,4.09,-2.12,9.85,8.54,-2.40,-0.68,-15.30,-12.10,-5.22,-7.93,,,,,,,,
Quarterly Results,EPS in Rs,0.44,0.39,0.06,0.38,-0.20,0.93,0.80,-0.24,-0.06,-1.44,-1.11,-0.48,-0.75,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,520,,,,525,,,,513,,,,573,865,847,816,720,636,594,572,551
Profit & Loss,Expenses,473,,,,512,,,,490,,,,562,733,723,667,619,570,561,533,485
Profit & Loss,Operating Profit,46,,,,13,,,,23,,,,11,132,124,148,101,66,33,39,66
Profit & Loss,OPM %,9%,,,,3%,,,,5%,,,,2%,15%,15%,18%,14%,10%,6%,7%,12%
Profit & Loss,Other Income,13,,,,6,,,,20,,,,-7,-104,18,7,-6,11,27,25,15
Profit & Loss,Interest,2,,,,2,,,,6,,,,6,5,4,3,2,1,1,2,2
Profit & Loss,Depreciation,10,,,,10,,,,11,,,,32,137,144,149,55,48,27,19,13
Profit & Loss,Profit before tax,47,,,,7,,,,27,,,,-35,-114,-6,3,38,28,31,43,66
Profit & Loss,Tax %,31%,,,,6%,,,,42%,,,,17%,16%,474%,973%,63%,59%,40%,37%,31%
Profit & Loss,Net Profit,32,,,,7,,,,15,,,,-41,-132,-32,-28,14,11,19,28,46
Profit & Loss,EPS in Rs,3.07,,,,0.63,,,,1.43,,,,-3.78,-11.55,-2.96,-2.52,1.35,1.08,1.79,2.61,4.40
Profit & Loss,Dividend Payout %,49%,,,,236%,,,,0%,,,,0%,-13%,-51%,-59%,111%,140%,84%,57%,34%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,106,,,,106,,,,106,,,,106,114,109,108,104,106,106,106,104
Balance Sheet,Reserves,547,,,,549,,,,543,,,,516,653,548,511,459,471,460,484,522
Balance Sheet,Borrowings,7,,,,13,,,,17,,,,44,88,46,20,0,0,0,21,8
Balance Sheet,Other Liabilities,250,,,,238,,,,218,,,,204,343,337,316,277,238,307,294,272
Balance Sheet,Total Liabilities,910,,,,906,,,,885,,,,870,1198,1040,955,841,814,872,905,906
Balance Sheet,Fixed Assets,102,,,,100,,,,300,,,,292,503,246,106,69,55,119,101,100
Balance Sheet,CWIP,71,,,,146,,,,1,,,,0,12,5,5,4,2,1,1,20
Balance Sheet,Investments,95,,,,67,,,,68,,,,68,41,72,93,93,120,192,183,141
Balance Sheet,Other Assets,642,,,,593,,,,515,,,,510,642,716,751,675,636,561,620,646
Balance Sheet,Total Assets,910,,,,906,,,,885,,,,870,1198,1040,955,841,814,872,905,906
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-24,,,,44,,,,38,,,,-24,86,115,108,90,35,10,17,39
Cash Flows,Cash from Investing Activity,17,,,,-32,,,,-51,,,,-32,-179,93,-18,-3,-52,-92,17,-14
Cash Flows,Cash from Financing Activity,-11,,,,-8,,,,-1,,,,22,19,-108,-65,-81,-14,-19,-24,-23
Cash Flows,Net Cash Flow,-19,,,,4,,,,-14,,,,-33,-73,100,25,6,-32,-101,10,2
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,113,,,,92,,,,99,,,,122,86,92,89,85,98,101,102,100
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,,
