Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,567.94,659.78,609.71,559.10,539.00,491.86,517.90,451.05,433.24,480.02,528.42,510.90,500.35,,,,,,,,
Quarterly Results,Expenses,479.26,557.13,538.68,492.74,485.74,451.63,490.17,436.18,402.96,468.97,507.94,494.68,453.86,,,,,,,,
Quarterly Results,Operating Profit,88.68,102.65,71.03,66.36,53.26,40.23,27.73,14.87,30.28,11.05,20.48,16.22,46.49,,,,,,,,
Quarterly Results,OPM %,15.61%,15.56%,11.65%,11.87%,9.88%,8.18%,5.35%,3.30%,6.99%,2.30%,3.88%,3.17%,9.29%,,,,,,,,
Quarterly Results,Other Income,31.34,13.36,3.41,5.08,8.41,7.64,15.84,12.16,18.57,27.17,6.63,5.16,-12.87,,,,,,,,
Quarterly Results,Interest,2.55,1.33,1.09,0.64,0.65,0.26,0.22,0.69,0.28,0.23,0.24,0.40,1.15,,,,,,,,
Quarterly Results,Depreciation,16.89,16.30,16.69,16.99,17.11,18.29,18.60,19.11,19.66,19.13,20.11,20.53,20.97,,,,,,,,
Quarterly Results,Profit before tax,100.58,98.38,56.66,53.81,43.91,29.32,24.75,7.23,28.91,18.86,6.76,0.45,11.50,,,,,,,,
Quarterly Results,Tax %,20.55%,22.40%,29.21%,24.94%,23.14%,26.06%,20.97%,-19.36%,9.69%,16.44%,25.59%,193.33%,46.17%,,,,,,,,
Quarterly Results,Net Profit,79.92,76.34,40.10,40.39,33.74,21.69,19.55,8.64,26.11,15.76,5.03,-0.42,6.19,,,,,,,,
Quarterly Results,EPS in Rs,5.87,5.55,2.88,2.90,2.38,1.55,1.38,0.74,1.87,1.09,0.33,0.06,0.43,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1962,,,,2368,,,,1894,,,,2020,1099,1107,1258,1279,1308,1376,1477,1509
Profit & Loss,Expenses,1700,,,,2060,,,,1780,,,,1920,946,1042,1100,1060,1096,1073,1199,1293
Profit & Loss,Operating Profit,262,,,,308,,,,114,,,,100,153,65,159,218,212,303,279,216
Profit & Loss,OPM %,13%,,,,13%,,,,6%,,,,5%,14%,6%,13%,17%,16%,22%,19%,14%
Profit & Loss,Other Income,116,,,,25,,,,54,,,,21,6,13,20,26,44,62,44,43
Profit & Loss,Interest,13,,,,4,,,,2,,,,2,22,24,29,27,33,31,29,27
Profit & Loss,Depreciation,64,,,,76,,,,76,,,,81,54,42,56,51,55,55,62,61
Profit & Loss,Profit before tax,300,,,,253,,,,90,,,,38,83,12,93,167,168,278,231,170
Profit & Loss,Tax %,18%,,,,25%,,,,16%,,,,29%,32%,92%,39%,25%,29%,31%,9%,17%
Profit & Loss,Net Profit,246,,,,191,,,,76,,,,27,57,1,56,125,119,192,211,141
Profit & Loss,EPS in Rs,17.87,,,,13.72,,,,5.54,,,,1.91,3.81,-0.36,3.55,8.96,8.60,14.06,14.99,9.96
Profit & Loss,Dividend Payout %,22%,,,,15%,,,,18%,,,,42%,26%,-167%,28%,22%,23%,14%,27%,20%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,27,,,,27,,,,27,,,,27,27,27,27,27,27,27,27,27
Balance Sheet,Reserves,1491,,,,1514,,,,1556,,,,1565,642,622,756,906,960,1104,1126,1270
Balance Sheet,Borrowings,55,,,,24,,,,31,,,,13,293,336,274,369,255,301,261,159
Balance Sheet,Other Liabilities,466,,,,470,,,,461,,,,502,520,465,358,415,390,427,393,422
Balance Sheet,Total Liabilities,2039,,,,2035,,,,2075,,,,2108,1482,1449,1415,1716,1632,1859,1808,1879
Balance Sheet,Fixed Assets,712,,,,806,,,,813,,,,952,541,527,511,658,650,700,711,716
Balance Sheet,CWIP,71,,,,125,,,,181,,,,57,26,21,61,30,98,58,32,52
Balance Sheet,Investments,409,,,,307,,,,317,,,,322,129,114,208,358,261,356,267,366
Balance Sheet,Other Assets,848,,,,797,,,,764,,,,776,786,787,635,671,623,745,798,745
Balance Sheet,Total Assets,2039,,,,2035,,,,2075,,,,2108,1482,1449,1415,1716,1632,1859,1808,1879
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,176,,,,286,,,,142,,,,128,89,29,178,245,202,114,181,253
Cash Flows,Cash from Investing Activity,-27,,,,-204,,,,-102,,,,-93,-56,-44,-71,-259,-17,-133,-15,-141
Cash Flows,Cash from Financing Activity,-148,,,,-91,,,,-23,,,,-34,-35,16,-113,24,-175,23,-167,-132
Cash Flows,Net Cash Flow,2,,,,-10,,,,17,,,,0,-2,2,-6,10,11,4,-1,-21
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,45,,,,36,,,,36,,,,35,45,48,44,53,49,49,53,53
Ratios,Inventory Days,171,,,,125,,,,161,,,,145,307,258,200,194,173,282,250,208
Ratios,Days Payable,33,,,,22,,,,36,,,,39,24,19,18,46,27,28,29,34
Ratios,Cash Conversion Cycle,182,,,,139,,,,161,,,,141,328,287,227,201,195,304,274,226
Ratios,Working Capital Days,106,,,,77,,,,91,,,,110,132,146,110,92,95,120,119,105
Ratios,ROCE %,19%,,,,16%,,,,5%,,,,4%,10%,3%,11%,15%,14%,21%,16%,13%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,46.94%,46.96%,47.08%,47.08%,47.08%,47.08%,47.08%,47.19%,47.19%,46.98%,47.26%,47.28%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,3.42%,3.56%,3.52%,3.55%,3.38%,3.28%,3.02%,2.92%,2.89%,2.71%,2.69%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,3.24%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,49.82%,49.61%,49.36%,49.40%,49.37%,49.50%,49.64%,49.79%,49.89%,50.13%,50.03%,50.03%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,45007,44921,46081,45912,45090,47142,47853,48799,53406,55550,54924,54289,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,46.94%,,,,47.08%,,,,47.19%,,,,47.28%,,,,47.03%,47.03%,47.03%,47.03%,46.92%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,3.52%,,,,3.02%,,,,2.69%,,,,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,2.84%,,,,0.00%,,,,0.00%,,,,0.00%,,,,0.87%,3.10%,1.53%,0.38%,0.74%
Shareholding Pattern (Yearly),Public,50.22%,,,,49.40%,,,,49.79%,,,,50.03%,,,,52.09%,49.86%,51.44%,52.58%,52.33%
Shareholding Pattern (Yearly),No. of Shareholders,42958,,,,45912,,,,48799,,,,54289,,,,13928,14792,16285,17769,22029
,,,,,,,,,,,,,,,,,,,,,,
