Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1544,1472,1488,1505,1557,1529,1540,1597,1670,1791,1925,2102,2161,,,,,,,,
Quarterly Results,Expenses,1299,1291,1296,1295,1313,1289,1311,1359,1420,1521,1638,1785,1829,,,,,,,,
Quarterly Results,Operating Profit,245,181,192,210,244,240,229,237,250,270,287,318,333,,,,,,,,
Quarterly Results,OPM %,16%,12%,13%,14%,16%,16%,15%,15%,15%,15%,15%,15%,15%,,,,,,,,
Quarterly Results,Other Income,-0,6,49,62,13,2,17,15,3,2,-3,7,2,,,,,,,,
Quarterly Results,Interest,19,19,20,20,21,25,26,25,27,32,34,39,43,,,,,,,,
Quarterly Results,Depreciation,70,64,66,69,64,61,65,66,67,73,79,84,91,,,,,,,,
Quarterly Results,Profit before tax,156,105,155,184,172,155,154,161,159,167,171,201,202,,,,,,,,
Quarterly Results,Tax %,15%,19%,16%,14%,18%,19%,18%,20%,16%,19%,19%,20%,20%,,,,,,,,
Quarterly Results,Net Profit,132,85,129,158,141,126,127,129,134,135,138,160,161,,,,,,,,
Quarterly Results,EPS in Rs,1.90,1.22,1.85,2.26,2.02,1.79,1.80,1.83,1.90,1.92,1.96,2.27,2.27,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,5921,,,,6022,,,,6336,,,,7980,3106,3035,3217,3556,3535,3826,4099,5078
Profit & Loss,Expenses,4939,,,,5165,,,,5329,,,,6743,2735,2645,2819,3109,3064,3274,3445,4239
Profit & Loss,Operating Profit,982,,,,858,,,,1008,,,,1238,371,390,398,447,471,552,654,839
Profit & Loss,OPM %,17%,,,,14%,,,,16%,,,,16%,12%,13%,12%,13%,13%,14%,16%,17%
Profit & Loss,Other Income,1,,,,131,,,,37,,,,14,2,7,9,3,5,4,9,-114
Profit & Loss,Interest,86,,,,110,,,,155,,,,184,94,80,61,54,53,46,83,87
Profit & Loss,Depreciation,249,,,,263,,,,260,,,,327,76,72,61,59,66,74,185,206
Profit & Loss,Profit before tax,647,,,,615,,,,630,,,,741,203,244,286,337,358,436,394,432
Profit & Loss,Tax %,17%,,,,16%,,,,18%,,,,20%,5%,4%,9%,17%,9%,13%,14%,16%
Profit & Loss,Net Profit,537,,,,514,,,,515,,,,594,193,234,261,279,327,378,340,362
Profit & Loss,EPS in Rs,7.69,,,,7.33,,,,7.31,,,,8.41,2.92,3.52,3.87,4.11,4.76,5.47,4.90,5.20
Profit & Loss,Dividend Payout %,45%,,,,47%,,,,47%,,,,47%,0%,0%,0%,0%,32%,37%,51%,58%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,697,,,,697,,,,697,,,,697,660,666,673,681,687,691,694,696
Balance Sheet,Reserves,2336,,,,2670,,,,3003,,,,3401,1432,1422,1104,1347,1665,2030,2072,2103
Balance Sheet,Borrowings,1784,,,,1393,,,,1526,,,,2569,1189,1031,891,965,667,557,1356,1194
Balance Sheet,Other Liabilities,796,,,,785,,,,702,,,,1091,409,306,286,316,352,352,393,789
Balance Sheet,Total Liabilities,5613,,,,5545,,,,5929,,,,7758,3689,3427,2954,3309,3371,3630,4514,4783
Balance Sheet,Fixed Assets,3744,,,,3716,,,,3853,,,,4994,2730,2444,2022,2068,2080,2223,2871,2998
Balance Sheet,CWIP,3,,,,3,,,,17,,,,49,0,8,2,4,2,2,0,0
Balance Sheet,Investments,130,,,,71,,,,42,,,,73,5,73,85,163,34,134,12,94
Balance Sheet,Other Assets,1736,,,,1754,,,,2017,,,,2642,953,901,845,1074,1255,1271,1630,1691
Balance Sheet,Total Assets,5613,,,,5545,,,,5929,,,,7758,3689,3427,2954,3309,3371,3630,4514,4783
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,704,,,,795,,,,644,,,,701,396,246,297,200,315,400,410,976
Cash Flows,Cash from Investing Activity,-594,,,,17,,,,-57,,,,-744,-13,-104,-101,-233,96,-203,10,-344
Cash Flows,Cash from Financing Activity,-158,,,,-743,,,,-563,,,,23,-286,-246,-207,4,-327,-273,-277,-689
Cash Flows,Net Cash Flow,-49,,,,69,,,,23,,,,-21,96,-105,-11,-30,84,-76,143,-58
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,59,,,,63,,,,67,,,,77,35,35,34,31,39,37,50,61
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,59,,,,63,,,,67,,,,77,35,35,34,31,39,37,50,61
Ratios,Working Capital Days,35,,,,27,,,,36,,,,45,-6,5,-10,-7,1,31,47,17
Ratios,ROCE %,17%,,,,15%,,,,16%,,,,15%,9%,10%,12%,14%,13%,15%,13%,16%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,53.66%,53.66%,53.66%,53.66%,53.66%,53.66%,53.66%,53.66%,53.66%,53.66%,53.66%,53.66%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,7.95%,8.41%,8.41%,8.95%,9.99%,10.21%,9.89%,9.59%,9.36%,11.63%,11.01%,10.07%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,14.57%,13.26%,14.18%,15.06%,15.17%,16.22%,18.16%,19.27%,19.52%,18.60%,20.89%,22.90%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,21.50%,22.25%,21.38%,20.09%,19.12%,17.91%,16.86%,16.15%,16.15%,15.00%,13.36%,12.26%,,,,,,,,
Shareholding Pattern (Quarterly),Others,,2.32%,2.42%,2.37%,2.24%,2.06%,2.00%,1.44%,1.35%,1.32%,1.12%,1.09%,1.11%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,328001,341663,328787,309891,295283,287185,275233,266874,258789,282859,280639,266868,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,53.66%,,,,53.66%,,,,53.66%,,,,53.66%,,,,54.89%,54.47%,54.12%,53.90%,53.72%
Shareholding Pattern (Yearly),FIIs,7.79%,,,,8.95%,,,,9.59%,,,,10.07%,,,,9.18%,7.64%,9.84%,9.52%,10.45%
Shareholding Pattern (Yearly),DIIs,14.75%,,,,15.06%,,,,19.27%,,,,22.90%,,,,6.84%,7.14%,9.14%,12.36%,14.31%
