Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,338,316,332,354,348,354,397,423,468,505,571,588,567,,,,,,,,
Quarterly Results,Expenses,130,137,138,141,140,152,156,164,178,189,197,202,201,,,,,,,,
Quarterly Results,Operating Profit,208,179,194,213,209,202,241,259,291,316,374,386,365,,,,,,,,
Quarterly Results,OPM %,62%,57%,58%,60%,60%,57%,61%,61%,62%,63%,66%,66%,64%,,,,,,,,
Quarterly Results,Other Income,34,-17,82,62,40,117,78,107,92,131,121,15,23,,,,,,,,
Quarterly Results,Interest,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,
Quarterly Results,Depreciation,7,7,7,8,8,8,7,7,7,7,7,8,9,,,,,,,,
Quarterly Results,Profit before tax,234,155,268,266,239,310,310,358,374,439,486,392,378,,,,,,,,
Quarterly Results,Tax %,25%,26%,23%,23%,17%,24%,21%,21%,8%,24%,26%,25%,21%,,,,,,,,
Quarterly Results,Net Profit,175,114,206,205,198,236,244,284,343,332,360,295,299,,,,,,,,
Quarterly Results,EPS in Rs,2.81,1.83,3.31,3.29,3.18,3.78,3.91,4.53,5.44,5.26,5.69,4.66,4.70,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1533,,,,1512,,,,2036,,,,2518,774,951,1311,1435,1735,1647,1192,1419
Profit & Loss,Expenses,516,,,,555,,,,649,,,,789,434,484,787,837,1082,940,594,505
Profit & Loss,Operating Profit,1017,,,,957,,,,1386,,,,1729,340,468,524,598,653,707,598,914
Profit & Loss,OPM %,66%,,,,63%,,,,68%,,,,69%,44%,49%,40%,42%,38%,43%,50%,64%
Profit & Loss,Other Income,2,,,,5,,,,2,,,,3,4,3,3,1,14,3,1,1
Profit & Loss,Interest,4,,,,4,,,,6,,,,7,0,0,0,0,2,0,6,4
Profit & Loss,Depreciation,27,,,,30,,,,29,,,,31,14,7,4,18,9,10,33,33
Profit & Loss,Profit before tax,989,,,,928,,,,1352,,,,1694,330,464,522,581,656,700,560,877
Profit & Loss,Tax %,25%,,,,22%,,,,18%,,,,24%,18%,24%,24%,31%,30%,30%,26%,23%
Profit & Loss,Net Profit,744,,,,723,,,,1107,,,,1286,271,354,396,402,457,487,415,680
Profit & Loss,EPS in Rs,11.96,,,,11.61,,,,17.58,,,,20.27,234.92,307.69,344.12,348.92,7.45,7.94,6.78,11.04
Profit & Loss,Dividend Payout %,92%,,,,99%,,,,94%,,,,89%,123%,40%,36%,0%,81%,76%,74%,72%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,622,,,,623,,,,630,,,,635,11,11,12,12,612,612,612,616
Balance Sheet,Reserves,2857,,,,2892,,,,3352,,,,3578,1543,1495,1750,1831,1753,1958,1981,2484
Balance Sheet,Borrowings,0,,,,0,,,,79,,,,88,0,30,30,30,0,0,0,0
Balance Sheet,Other Liabilities,318,,,,345,,,,314,,,,369,155,166,139,179,357,206,288,291
Balance Sheet,Total Liabilities,3797,,,,3861,,,,4375,,,,4670,1709,1702,1931,2051,2722,2776,2881,3392
Balance Sheet,Fixed Assets,296,,,,305,,,,331,,,,868,14,7,12,251,258,256,324,301
Balance Sheet,CWIP,0,,,,2,,,,2,,,,4,0,0,0,0,3,1,2,1
Balance Sheet,Investments,2942,,,,3023,,,,3513,,,,3324,741,835,911,947,993,1290,1885,2550
Balance Sheet,Other Assets,559,,,,530,,,,530,,,,475,954,860,1008,854,1469,1229,671,540
Balance Sheet,Total Assets,3797,,,,3861,,,,4375,,,,4670,1709,1702,1931,2051,2722,2776,2881,3392
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,580,,,,587,,,,777,,,,1200,,-42,218,556,376,386,605,456
Cash Flows,Cash from Investing Activity,-125,,,,98,,,,-104,,,,-82,,441,-25,-316,-260,-35,37,-402
Cash Flows,Cash from Financing Activity,-426,,,,-712,,,,-671,,,,-1116,,-404,-174,-300,-92,-359,-468,-239
Cash Flows,Net Cash Flow,29,,,,-27,,,,3,,,,2,,-5,19,-61,24,-7,174,-185
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,18,,,,23,,,,23,,,,10,5,7,17,11,8,23,18,12
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,18,,,,23,,,,23,,,,10,5,7,17,11,8,23,18,12
Ratios,Working Capital Days,-5,,,,-4,,,,6,,,,-9,284,127,115,124,-36,25,-25,-19
Ratios,ROCE %,30%,,,,27%,,,,36%,,,,41%,22%,30%,31%,32%,31%,28%,22%,31%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,73.74%,73.68%,73.66%,73.66%,73.64%,73.47%,73.10%,72.86%,72.66%,72.49%,72.43%,72.32%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,6.52%,6.37%,5.77%,4.95%,4.84%,5.06%,5.54%,5.49%,6.56%,7.73%,8.28%,8.34%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,9.24%,9.12%,9.06%,9.41%,10.24%,14.57%,14.18%,14.40%,14.34%,13.47%,13.02%,12.81%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,10.50%,10.82%,11.52%,11.97%,11.28%,6.92%,7.18%,7.26%,6.43%,6.31%,6.26%,6.53%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,173120,176519,184285,188722,189077,171968,180854,186166,179749,190944,202322,214835,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,73.80%,,,,73.66%,,,,72.86%,,,,72.32%,,,,,85.75%,85.75%,75.92%,74.46%
Shareholding Pattern (Yearly),FIIs,6.69%,,,,4.95%,,,,5.49%,,,,8.34%,,,,,3.24%,2.98%,5.26%,5.92%
Shareholding Pattern (Yearly),DIIs,8.83%,,,,9.41%,,,,14.40%,,,,12.81%,,,,,7.27%,6.80%,6.72%,6.70%
Shareholding Pattern (Yearly),Public,10.68%,,,,11.97%,,,,7.26%,,,,6.53%,,,,,3.74%,4.47%,12.10%,12.92%
Shareholding Pattern (Yearly),No. of Shareholders,169218,,,,188722,,,,186166,,,,214835,,,,,82448,82047,163556,167543
,,,,,,,,,,,,,,,,,,,,,,
