Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1438,1666,1307,1463,1317,1326,1291,1309,1530,1342,1268,1298,1468,,,,,,,,
Quarterly Results,Expenses,1041,1206,1072,1280,1041,1019,930,978,1201,935,1021,1076,1150,,,,,,,,
Quarterly Results,Operating Profit,397,461,235,183,276,307,361,331,329,408,247,221,318,,,,,,,,
Quarterly Results,OPM %,28%,28%,18%,13%,21%,23%,28%,25%,22%,30%,19%,17%,22%,,,,,,,,
Quarterly Results,Other Income,124,16,26,41,14,44,26,17,41,32,24,20,32,,,,,,,,
Quarterly Results,Interest,1,4,10,18,14,10,10,16,24,14,14,13,15,,,,,,,,
Quarterly Results,Depreciation,27,28,31,33,32,34,35,35,37,38,39,37,40,,,,,,,,
Quarterly Results,Profit before tax,493,445,221,174,243,307,343,296,310,387,218,192,295,,,,,,,,
Quarterly Results,Tax %,20%,26%,24%,26%,30%,25%,25%,23%,29%,26%,27%,24%,25%,,,,,,,,
Quarterly Results,Net Profit,392,327,169,128,170,231,257,229,219,287,159,145,222,,,,,,,,
Quarterly Results,EPS in Rs,5.77,4.64,2.39,1.82,2.41,3.40,3.78,3.37,3.21,4.22,2.38,2.16,3.31,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,5397,,,,5745,,,,5445,,,,5376,2113,2384,1976,1799,2506,3294,3270,3949
Profit & Loss,Expenses,3529,,,,4612,,,,4117,,,,4182,1766,2026,1759,1508,1909,2505,2646,2812
Profit & Loss,Operating Profit,1868,,,,1134,,,,1328,,,,1194,348,358,218,291,597,790,624,1137
Profit & Loss,OPM %,35%,,,,20%,,,,24%,,,,22%,16%,15%,11%,16%,24%,24%,19%,29%
Profit & Loss,Other Income,175,,,,93,,,,129,,,,109,15,60,14,16,6,9,-3,48
Profit & Loss,Interest,20,,,,20,,,,60,,,,55,165,224,252,259,263,253,212,115
Profit & Loss,Depreciation,105,,,,124,,,,141,,,,155,105,118,126,120,132,133,137,109
