Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,3573,2851,3076,3353,3629,3877,3774,3866,4164,4106,3689,3476,3853,,,,,,,,
Quarterly Results,Expenses,3030,2426,2645,2914,3191,3282,3153,3169,3521,3365,3042,2853,3174,,,,,,,,
Quarterly Results,Operating Profit,543,425,432,439,438,595,621,698,643,741,647,623,679,,,,,,,,
Quarterly Results,OPM %,15%,15%,14%,13%,12%,15%,16%,18%,15%,18%,18%,18%,18%,,,,,,,,
Quarterly Results,Other Income,70,30,44,37,17,67,51,58,45,-99,62,38,57,,,,,,,,
Quarterly Results,Interest,63,40,53,109,97,114,124,137,116,124,110,96,88,,,,,,,,
Quarterly Results,Depreciation,214,181,188,186,181,206,211,224,207,218,213,218,224,,,,,,,,
Quarterly Results,Profit before tax,337,235,235,181,177,341,337,395,366,300,385,347,424,,,,,,,,
Quarterly Results,Tax %,31%,32%,40%,56%,28%,37%,36%,36%,38%,42%,37%,39%,33%,,,,,,,,
Quarterly Results,Net Profit,232,160,142,79,128,214,215,254,227,175,243,213,283,,,,,,,,
Quarterly Results,EPS in Rs,5.06,3.53,3.13,1.77,2.91,4.80,4.88,5.68,5.07,4.36,5.23,4.45,5.90,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,10461,,,,12910,,,,15682,,,,15123,6704,7622,6809,6396,8358,10146,8056,6336
Profit & Loss,Expenses,8478,,,,11174,,,,13121,,,,12433,5783,6232,5397,5276,6635,8098,6984,5504
Profit & Loss,Operating Profit,1983,,,,1737,,,,2562,,,,2690,921,1390,1413,1121,1723,2048,1072,832
Profit & Loss,OPM %,19%,,,,13%,,,,16%,,,,18%,14%,18%,21%,18%,21%,20%,13%,13%
Profit & Loss,Other Income,288,,,,124,,,,217,,,,57,298,226,148,391,46,199,109,-138
Profit & Loss,Interest,160,,,,299,,,,491,,,,417,169,136,116,100,107,127,171,108
Profit & Loss,Depreciation,730,,,,736,,,,848,,,,874,357,362,453,452,467,521,548,612
Profit & Loss,Profit before tax,1381,,,,827,,,,1439,,,,1456,693,1118,992,960,1196,1599,462,-25
Profit & Loss,Tax %,22%,,,,39%,,,,37%,,,,37%,30%,32%,32%,26%,37%,35%,24%,399%
Profit & Loss,Net Profit,1077,,,,508,,,,910,,,,913,482,760,675,711,754,1033,349,-127
Profit & Loss,EPS in Rs,23.23,,,,11.35,,,,20.43,,,,19.69,10.71,16.38,14.57,15.13,16.38,22.17,7.51,-2.71
Profit & Loss,Dividend Payout %,30%,,,,62%,,,,44%,,,,43%,21%,23%,26%,25%,27%,23%,47%,-74%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,93,,,,93,,,,93,,,,96,47,47,47,47,93,93,93,93
Balance Sheet,Reserves,6478,,,,6612,,,,7077,,,,9158,2637,3398,3367,4070,4559,5283,5127,5322
Balance Sheet,Borrowings,5972,,,,7313,,,,7948,,,,6698,2561,2546,3375,3124,3257,4029,4469,5271
Balance Sheet,Other Liabilities,2950,,,,4216,,,,4066,,,,4137,2290,2245,1504,1600,2068,2173,1793,2402
Balance Sheet,Total Liabilities,15492,,,,18235,,,,19184,,,,20088,7534,8236,8292,8841,9977,11578,11482,13088
Balance Sheet,Fixed Assets,4870,,,,6161,,,,6309,,,,6633,2534,2629,3134,3277,3500,3625,4002,4750
Balance Sheet,CWIP,1125,,,,701,,,,991,,,,1725,583,870,409,453,344,831,1143,900
Balance Sheet,Investments,2604,,,,2569,,,,1849,,,,2063,801,496,886,1192,1501,1524,1618,2607
Balance Sheet,Other Assets,6893,,,,8804,,,,10034,,,,9667,3617,4242,3863,3919,4632,5599,4720,4831
Balance Sheet,Total Assets,15492,,,,18235,,,,19184,,,,20088,7534,8236,8292,8841,9977,11578,11482,13088
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,506,,,,1294,,,,1664,,,,1796,716,1035,1356,1052,967,911,1522,1020
Cash Flows,Cash from Investing Activity,-690,,,,-1666,,,,-665,,,,-1964,-244,-467,-888,-737,-722,-1196,-1114,-1511
Cash Flows,Cash from Financing Activity,310,,,,280,,,,-203,,,,-570,-640,-360,-448,-401,-314,368,-381,578
Cash Flows,Net Cash Flow,126,,,,-91,,,,796,,,,-738,-168,208,19,-86,-69,83,26,87
