Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,15,9,7,5,13,10,17,21,8,26,11,15,25,,,,,,,,
Quarterly Results,Expenses,11,7,5,5,10,7,13,20,3,20,7,13,10,,,,,,,,
Quarterly Results,Operating Profit,4,3,3,1,3,3,4,1,5,5,4,2,16,,,,,,,,
Quarterly Results,OPM %,25%,28%,34%,13%,22%,33%,26%,3%,68%,21%,35%,15%,61%,,,,,,,,
Quarterly Results,Other Income,5,2,1,0,1,1,2,1,0,2,2,2,2,,,,,,,,
Quarterly Results,Interest,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Quarterly Results,Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Quarterly Results,Profit before tax,8,4,3,0,3,4,5,1,5,6,6,4,17,,,,,,,,
Quarterly Results,Tax %,28%,29%,30%,35%,40%,33%,29%,38%,-2%,33%,29%,34%,35%,,,,,,,,
Quarterly Results,Net Profit,6,3,2,0,2,2,4,1,5,4,4,2,11,,,,,,,,
Quarterly Results,EPS in Rs,1.41,0.65,0.57,0.07,0.38,0.59,0.84,0.14,1.14,0.96,0.93,0.55,2.54,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,29,,,,35,,,,56,,,,78,268,333,34,25,27,21,17,11
Profit & Loss,Expenses,23,,,,27,,,,43,,,,51,237,299,23,20,24,15,16,10
Profit & Loss,Operating Profit,6,,,,9,,,,14,,,,27,31,34,11,6,4,5,1,1
Profit & Loss,OPM %,20%,,,,25%,,,,25%,,,,35%,12%,10%,32%,22%,14%,26%,4%,9%
Profit & Loss,Other Income,8,,,,5,,,,4,,,,8,8,10,4,3,3,3,12,7
Profit & Loss,Interest,0,,,,1,,,,2,,,,1,11,12,2,0,0,0,0,0
Profit & Loss,Depreciation,2,,,,2,,,,2,,,,2,8,5,2,2,2,2,2,2
Profit & Loss,Profit before tax,12,,,,11,,,,14,,,,32,21,26,11,7,5,7,11,6
Profit & Loss,Tax %,25%,,,,33%,,,,20%,,,,34%,32%,23%,36%,-5%,28%,35%,11%,32%
Profit & Loss,Net Profit,9,,,,7,,,,12,,,,21,14,21,7,7,3,4,10,4
Profit & Loss,EPS in Rs,2.16,,,,1.66,,,,2.71,,,,4.99,3.46,5.06,1.76,1.67,0.81,1.07,2.39,1.08
Profit & Loss,Dividend Payout %,9%,,,,12%,,,,7%,,,,4%,9%,6%,11%,12%,25%,28%,8%,19%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,8,,,,8,,,,8,,,,8,8,8,8,8,8,8,8,8
Balance Sheet,Reserves,133,,,,137,,,,171,,,,219,158,177,79,92,94,93,94,106
Balance Sheet,Borrowings,7,,,,5,,,,15,,,,0,104,115,16,10,8,3,11,11
Balance Sheet,Other Liabilities,29,,,,30,,,,36,,,,42,117,99,21,23,17,12,12,8
Balance Sheet,Total Liabilities,177,,,,180,,,,230,,,,269,387,398,124,134,127,116,124,134
Balance Sheet,Fixed Assets,30,,,,29,,,,27,,,,26,106,109,33,35,34,32,31,29
Balance Sheet,CWIP,0,,,,0,,,,0,,,,0,58,65,0,1,2,2,2,2
Balance Sheet,Investments,55,,,,67,,,,118,,,,163,21,14,11,23,26,15,23,37
Balance Sheet,Other Assets,93,,,,84,,,,84,,,,80,202,211,79,74,65,67,68,65
Balance Sheet,Total Assets,177,,,,180,,,,230,,,,269,387,398,124,134,127,116,124,134
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,10,,,,-6,,,,24,,,,38,30,8,2,8,3,10,-10,4
