Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,653,625,587,662,677,671,674,781,748,772,656,717,760,,,,,,,,
Quarterly Results,Expenses,604,611,621,632,624,642,645,742,724,729,630,698,715,,,,,,,,
Quarterly Results,Operating Profit,49,14,-34,30,54,30,29,39,25,43,27,19,45,,,,,,,,
Quarterly Results,OPM %,8%,2%,-6%,5%,8%,4%,4%,5%,3%,6%,4%,3%,6%,,,,,,,,
Quarterly Results,Other Income,3,1,4,1,10,4,10,10,18,1,0,0,2,,,,,,,,
Quarterly Results,Interest,21,19,18,19,26,17,20,25,25,21,22,16,23,,,,,,,,
Quarterly Results,Depreciation,13,14,14,14,13,14,14,14,13,14,13,14,13,,,,,,,,
Quarterly Results,Profit before tax,18,-18,-62,-2,25,3,4,10,4,10,-8,-10,10,,,,,,,,
Quarterly Results,Tax %,20%,-19%,-6%,-218%,20%,160%,144%,52%,-227%,34%,13%,-185%,423%,,,,,,,,
Quarterly Results,Net Profit,15,-15,-58,2,20,-2,-2,5,13,7,-10,8,-34,,,,,,,,
Quarterly Results,EPS in Rs,0.38,-0.38,-1.51,0.06,0.51,-0.05,-0.04,0.12,0.34,0.18,-0.20,0.15,-0.60,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,2340,,,,2550,,,,2874,,,,2905,1191,1090,902,849,1160,1670,1533,1723
Profit & Loss,Expenses,2184,,,,2487,,,,2748,,,,2771,1032,1085,913,775,1043,1539,1462,1581
Profit & Loss,Operating Profit,155,,,,64,,,,125,,,,134,159,5,-11,74,117,130,70,142
Profit & Loss,OPM %,7%,,,,2%,,,,4%,,,,5%,13%,0%,-1%,9%,10%,8%,5%,8%
Profit & Loss,Other Income,3,,,,15,,,,38,,,,4,36,5,2,1,7,1,1,1
Profit & Loss,Interest,74,,,,82,,,,88,,,,81,109,109,118,123,129,79,86,79
Profit & Loss,Depreciation,54,,,,54,,,,55,,,,54,55,53,63,56,57,55,54,55
Profit & Loss,Profit before tax,30,,,,-57,,,,21,,,,3,32,-152,-191,-104,-62,-2,-68,8
Profit & Loss,Tax %,14%,,,,-12%,,,,31%,,,,1208%,34%,-32%,-5%,-10%,-10%,956%,11%,42%
Profit & Loss,Net Profit,26,,,,-51,,,,14,,,,-28,21,-104,-182,-94,-56,-21,-76,5
