Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2007,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,61,64,159,149,149,135,167,161,246,164,197,173,248,,,,,,,
Quarterly Results,Expenses,65,65,146,130,126,109,139,132,212,131,165,140,207,,,,,,,
Quarterly Results,Operating Profit,-4,-1,14,19,23,26,28,29,34,34,31,33,41,,,,,,,
Quarterly Results,OPM %,-7%,-1%,9%,12%,16%,19%,17%,18%,14%,20%,16%,19%,16%,,,,,,,
Quarterly Results,Other Income,0,1,1,2,1,1,1,1,2,1,1,2,1,,,,,,,
Quarterly Results,Interest,4,5,5,6,6,6,6,6,6,5,5,4,5,,,,,,,
Quarterly Results,Depreciation,8,8,8,8,8,8,8,8,8,8,9,9,9,,,,,,,
Quarterly Results,Profit before tax,-16,-13,1,7,11,13,15,17,22,22,20,22,29,,,,,,,
Quarterly Results,Tax %,-154%,-20%,13%,21%,24%,31%,21%,26%,26%,25%,29%,24%,30%,,,,,,,
Quarterly Results,Net Profit,6,-13,-2,4,6,9,12,11,17,16,14,18,20,,,,,,,
Quarterly Results,EPS in Rs,0.73,-1.51,-0.24,0.44,0.73,1.10,1.38,1.36,2.04,1.95,1.66,2.15,2.29,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,520,,,,522,,,,709,,,,783,193,611,438,463,465,412,563
Profit & Loss,Expenses,405,,,,467,,,,593,,,,644,145,522,363,369,375,332,442
Profit & Loss,Operating Profit,115,,,,55,,,,117,,,,139,47,89,75,93,90,80,121
Profit & Loss,OPM %,22%,,,,10%,,,,16%,,,,18%,25%,15%,17%,20%,19%,19%,22%
Profit & Loss,Other Income,5,,,,5,,,,4,,,,6,5,4,1,2,3,5,3
Profit & Loss,Interest,19,,,,22,,,,24,,,,19,8,17,16,15,12,12,11
Profit & Loss,Depreciation,32,,,,32,,,,32,,,,34,5,19,19,20,19,22,22
Profit & Loss,Profit before tax,68,,,,5,,,,66,,,,92,40,56,42,60,62,51,91
Profit & Loss,Tax %,1%,,,,28%,,,,26%,,,,27%,36%,26%,14%,33%,34%,36%,33%
Profit & Loss,Net Profit,62,,,,-7,,,,50,,,,69,25,41,28,32,40,32,63
Profit & Loss,EPS in Rs,7.35,,,,-0.83,,,,5.88,,,,7.80,2.55,4.83,3.36,3.75,4.73,3.73,7.38
Profit & Loss,Dividend Payout %,4%,,,,-36%,,,,7%,,,,5%,8%,4%,6%,7%,5%,7%,4%
,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,8,,,,8,,,,8,,,,9,10,8,8,8,8,8,8
Balance Sheet,Reserves,462,,,,452,,,,528,,,,631,182,285,246,276,313,340,402
Balance Sheet,Borrowings,263,,,,254,,,,281,,,,311,73,204,149,146,144,157,255
Balance Sheet,Other Liabilities,126,,,,165,,,,217,,,,202,64,158,89,72,93,103,147
Balance Sheet,Total Liabilities,860,,,,880,,,,1034,,,,1153,329,656,493,503,559,608,812
Balance Sheet,Fixed Assets,438,,,,412,,,,437,,,,533,69,370,290,279,281,280,457
Balance Sheet,CWIP,11,,,,33,,,,30,,,,35,15,13,8,8,18,42,7
Balance Sheet,Investments,22,,,,11,,,,11,,,,12,0,21,29,28,27,26,27
Balance Sheet,Other Assets,389,,,,424,,,,556,,,,573,245,252,166,187,232,259,321
Balance Sheet,Total Assets,860,,,,880,,,,1034,,,,1153,329,656,493,503,559,608,812
,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,45,,,,22,,,,50,,,,82,14,61,73,32,50,40,90
Cash Flows,Cash from Investing Activity,-27,,,,-30,,,,-52,,,,-123,-32,-97,-39,-17,-35,-43,-152
Cash Flows,Cash from Financing Activity,-12,,,,-32,,,,31,,,,47,107,27,-33,-15,-13,-2,92
Cash Flows,Net Cash Flow,6,,,,-39,,,,29,,,,5,89,-9,1,0,2,-5,31
,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,34,,,,104,,,,122,,,,95,114,36,18,19,20,43,68
Ratios,Inventory Days,333,,,,243,,,,201,,,,238,165,106,114,135,170,191,148
Ratios,Days Payable,97,,,,117,,,,130,,,,95,72,79,82,49,59,66,70
Ratios,Cash Conversion Cycle,270,,,,230,,,,192,,,,237,206,63,50,105,131,169,146
Ratios,Working Capital Days,172,,,,196,,,,167,,,,168,169,63,48,73,95,111,115
Ratios,ROCE %,13%,,,,4%,,,,12%,,,,13%,,,13%,18%,17%,13%,17%
,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,64.17%,64.17%,64.17%,64.29%,64.32%,64.32%,64.32%,64.67%,64.67%,64.67%,64.67%,66.27%,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.63%,0.59%,0.59%,0.59%,0.67%,0.60%,0.59%,0.17%,0.18%,0.52%,0.31%,0.08%,,,,,,,
