Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,31500,32805,34527,35804,36009,37440,37044,37900,37599,38506,41473,45129,47876,,,,,,,,
Quarterly Results,Expenses,15460,16275,16933,17720,17312,17842,17530,18085,18234,18799,19627,20533,20867,,,,,,,,
Quarterly Results,Operating Profit,16040,16529,17594,18085,18697,19598,19514,19815,19365,19708,21846,24597,27009,,,,,,,,
Quarterly Results,OPM %,51%,50%,51%,51%,52%,52%,53%,52%,52%,51%,53%,54%,56%,,,,,,,,
Quarterly Results,Other Income,1638,355,559,-412,886,-2478,-654,1013,-1308,2010,475,9675,403,,,,,,,,
Quarterly Results,Interest,4059,4511,4940,4686,5163,5614,5186,6645,5203,5152,5424,5676,5502,,,,,,,,
Quarterly Results,Depreciation,8583,8781,8947,9298,9406,9654,9734,10074,10075,10540,11000,11704,12326,,,,,,,,
Quarterly Results,Profit before tax,5037,3592,4265,3689,5014,1853,3940,4108,2778,6025,5897,16892,9584,,,,,,,,
Quarterly Results,Tax %,26%,31%,30%,29%,16%,18%,47%,30%,26%,22%,30%,4%,-30%,,,,,,,,
Quarterly Results,Net Profit,3715,2469,2979,2614,4226,1520,2093,2876,2068,4718,4153,16135,12476,,,,,,,,
Quarterly Results,EPS in Rs,3.41,2.73,3.86,2.85,5.39,2.89,2.39,4.34,3.66,7.31,6.31,25.95,19.33,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,116547,,,,139145,,,,149982,,,,172985,85864,96101,96532,95468,82639,80780,87539,100616
Profit & Loss,Expenses,59013,,,,67871,,,,71691,,,,79826,59352,62499,62548,60138,52560,55016,50930,55337
Profit & Loss,Operating Profit,57534,,,,71274,,,,78292,,,,93159,26512,33602,33984,35330,30079,25764,36610,45279
Profit & Loss,OPM %,49%,,,,51%,,,,52%,,,,54%,31%,35%,35%,37%,36%,32%,42%,45%
Profit & Loss,Other Income,4656,,,,1019,,,,-3428,,,,12564,2881,1243,4858,1713,1756,4474,-37775,-4215
Profit & Loss,Interest,16616,,,,19300,,,,22648,,,,21754,5879,4446,8546,9547,9326,10622,13992,15091
Profit & Loss,Depreciation,33091,,,,36432,,,,39538,,,,45570,15650,19858,17450,19773,19243,21348,27690,29404
Profit & Loss,Profit before tax,12483,,,,16561,,,,12679,,,,38398,7864,10540,12846,7723,3267,-1732,-42846,-3432
Profit & Loss,Tax %,33%,,,,26%,,,,32%,,,,2%,62%,52%,46%,45%,33%,-197%,-28%,260%
Profit & Loss,Net Profit,8305,,,,12287,,,,8558,,,,37481,3019,5048,6893,4241,2184,1688,-30664,-12364
Profit & Loss,EPS in Rs,7.23,,,,14.97,,,,13.20,,,,58.85,5.04,8.41,11.05,6.91,2.00,0.74,-55.06,-25.63
Profit & Loss,Dividend Payout %,39%,,,,27%,,,,62%,,,,28%,26%,33%,9%,11%,194%,244%,-3%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,2795,,,,2837,,,,2877,,,,2900,1999,1999,1999,1999,1999,1999,2728,2746
Balance Sheet,Reserves,63759,,,,74726,,,,79142,,,,110772,57757,37778,64771,65458,67536,69424,74417,56207
Balance Sheet,Borrowings,169678,,,,226020,,,,215592,,,,213642,75896,83415,100646,107288,111334,125428,148228,162785
Balance Sheet,Other Liabilities,124975,,,,140974,,,,144408,,,,187046,45840,58747,57056,57578,68653,77176,133718,122679
Balance Sheet,Total Liabilities,361207,,,,444557,,,,442019,,,,514360,181492,181939,224472,232322,249521,274026,359091,344417
Balance Sheet,Fixed Assets,244083,,,,277394,,,,303303,,,,388871,140614,124279,172293,178235,187200,200832,229256,223480
Balance Sheet,CWIP,5955,,,,49425,,,,16904,,,,10596,0,17415,5702,10838,9751,9634,4282,5726
Balance Sheet,Investments,29349,,,,32954,,,,31602,,,,5838,15531,10752,11977,14339,16159,15711,25476,27550
Balance Sheet,Other Assets,81820,,,,84784,,,,90210,,,,109055,25347,29494,34500,28910,36411,47850,100077,87661
Balance Sheet,Total Assets,361207,,,,444557,,,,442019,,,,514360,181492,181939,224472,232322,249521,274026,359091,344417
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,55017,,,,65325,,,,78898,,,,98332,26233,28059,27942,28280,29854,20070,18129,48205
Cash Flows,Cash from Investing Activity,-41478,,,,-39232,,,,-51089,,,,-60270,-25181,-22301,-14091,-30680,-27940,-28286,-29598,-27286
Cash Flows,Cash from Financing Activity,-15203,,,,-24470,,,,-27778,,,,-36533,2774,-9672,-11946,-351,1920,9464,19144,-24910
