Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,467,703,541,544,671,783,459,364,562,504,421,412,619,,,,,,,,
Quarterly Results,Expenses,399,621,510,458,567,689,437,311,465,477,422,370,518,,,,,,,,
Quarterly Results,Operating Profit,68,82,31,86,104,94,22,54,96,27,-0,42,101,,,,,,,,
Quarterly Results,OPM %,15%,12%,6%,16%,16%,12%,5%,15%,17%,5%,-0%,10%,16%,,,,,,,,
Quarterly Results,Other Income,7,5,7,0,4,1,5,16,4,4,6,7,1,,,,,,,,
Quarterly Results,Interest,14,17,11,5,11,14,7,6,15,16,12,10,12,,,,,,,,
Quarterly Results,Depreciation,14,12,10,14,16,13,12,16,17,13,13,16,19,,,,,,,,
Quarterly Results,Profit before tax,47,57,17,67,82,68,7,48,69,2,-20,22,71,,,,,,,,
Quarterly Results,Tax %,37%,32%,31%,31%,26%,33%,28%,33%,25%,28%,-33%,30%,31%,,,,,,,,
Quarterly Results,Net Profit,30,39,12,46,61,45,5,32,52,2,-13,15,49,,,,,,,,
Quarterly Results,EPS in Rs,4.48,5.92,1.72,6.98,9.09,6.83,0.81,4.78,7.93,0.24,-2.06,2.31,7.50,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1904,,,,2460,,,,2169,,,,1957,1823,1777,2233,2584,3352,2892,3484,2158
Profit & Loss,Expenses,1613,,,,2152,,,,1902,,,,1787,1693,1644,2023,2068,2997,2433,3132,1879
Profit & Loss,Operating Profit,292,,,,308,,,,267,,,,170,130,134,210,516,354,460,353,279
Profit & Loss,OPM %,15%,,,,12%,,,,12%,,,,9%,7%,8%,9%,20%,11%,16%,10%,13%
Profit & Loss,Other Income,10,,,,11,,,,27,,,,18,21,17,35,25,27,18,31,96
Profit & Loss,Interest,50,,,,44,,,,43,,,,50,159,150,159,167,122,90,101,39
Profit & Loss,Depreciation,50,,,,52,,,,59,,,,62,76,55,55,54,58,70,76,51
Profit & Loss,Profit before tax,202,,,,223,,,,192,,,,75,-84,-54,31,320,203,317,207,284
Profit & Loss,Tax %,29%,,,,29%,,,,30%,,,,30%,-7%,-76%,18%,28%,25%,21%,-4%,19%
Profit & Loss,Net Profit,144,,,,158,,,,135,,,,52,-78,-13,26,230,151,251,216,229
Profit & Loss,EPS in Rs,21.69,,,,23.72,,,,20.54,,,,7.98,-13.70,-2.19,4.30,34.42,22.85,37.81,32.61,34.52
Profit & Loss,Dividend Payout %,28%,,,,25%,,,,0%,,,,0%,0%,0%,0%,17%,13%,17%,18%,17%
