Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,844,866,825,701,815,747,793,690,720,728,643,523,666,,,,,,,,
Quarterly Results,Expenses,758,838,723,629,753,838,823,703,730,615,533,531,627,,,,,,,,
Quarterly Results,Operating Profit,86,28,102,72,62,-91,-30,-13,-10,113,110,-8,39,,,,,,,,
Quarterly Results,OPM %,10%,3%,12%,10%,8%,-12%,-4%,-2%,-1%,16%,17%,-2%,6%,,,,,,,,
Quarterly Results,Other Income,71,31,66,25,5,78,1045,63,72,194,168,19,57,,,,,,,,
Quarterly Results,Interest,2,2,4,3,4,6,4,4,3,3,4,2,2,,,,,,,,
Quarterly Results,Depreciation,14,14,15,13,15,18,19,21,22,20,22,23,25,,,,,,,,
Quarterly Results,Profit before tax,141,43,149,81,48,-37,992,25,37,284,252,-14,69,,,,,,,,
Quarterly Results,Tax %,33%,44%,38%,35%,40%,-19%,19%,32%,57%,17%,23%,50%,29%,,,,,,,,
Quarterly Results,Net Profit,95,24,92,53,29,-30,802,17,16,236,194,-21,49,,,,,,,,
Quarterly Results,EPS in Rs,4.86,1.23,4.71,2.71,1.48,-1.54,41.15,0.92,0.82,12.13,9.98,-1.02,2.56,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,3027,,,,3181,,,,2950,,,,2560,2009,1711,1532,1468,3266,7858,3094,1958
Profit & Loss,Expenses,2568,,,,2869,,,,3093,,,,2306,1759,1574,1398,1428,1821,2838,3180,2173
Profit & Loss,Operating Profit,458,,,,312,,,,-143,,,,254,250,137,135,40,1445,5020,-86,-215
Profit & Loss,OPM %,15%,,,,10%,,,,-5%,,,,10%,12%,8%,9%,3%,44%,64%,-3%,-11%
Profit & Loss,Other Income,294,,,,80,,,,1258,,,,438,45,29,49,86,88,155,174,316
Profit & Loss,Interest,5,,,,13,,,,17,,,,11,24,16,9,8,8,12,18,6
Profit & Loss,Depreciation,55,,,,57,,,,80,,,,90,58,44,49,46,52,62,51,52
Profit & Loss,Profit before tax,693,,,,322,,,,1017,,,,591,213,107,125,72,1473,5101,19,43
