Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,65,74,82,74,59,96,94,83,74,89,74,84,64,,,,,,,,
Quarterly Results,Expenses,57,74,69,88,54,85,82,86,73,73,75,117,34,,,,,,,,
Quarterly Results,Operating Profit,8,-0,13,-14,5,11,12,-4,0,16,-1,-33,30,,,,,,,,
Quarterly Results,OPM %,13%,-0%,16%,-19%,9%,12%,12%,-4%,0%,18%,-2%,-39%,47%,,,,,,,,
Quarterly Results,Other Income,-6,6,24,56,-1,27,23,5,22,48,32,5,-53,,,,,,,,
Quarterly Results,Interest,5,4,3,3,4,4,3,2,3,3,2,2,2,,,,,,,,
Quarterly Results,Depreciation,3,1,1,1,3,1,1,1,3,1,1,2,3,,,,,,,,
Quarterly Results,Profit before tax,-6,1,33,38,-3,34,31,-2,16,60,28,-32,-28,,,,,,,,
Quarterly Results,Tax %,-15%,208%,12%,-1%,202%,10%,9%,101%,28%,9%,28%,20%,-22%,,,,,,,,
Quarterly Results,Net Profit,-5,-1,29,38,-8,31,28,-4,12,54,20,-38,-22,,,,,,,,
Quarterly Results,EPS in Rs,-0.45,-0.13,2.55,3.36,-0.75,2.71,2.47,-0.38,1.04,4.77,1.79,-3.33,-1.96,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,319,,,,290,,,,346,,,,310,385,426,402,442,351,359,393,329
Profit & Loss,Expenses,305,,,,284,,,,326,,,,299,335,447,383,383,392,313,387,328
Profit & Loss,Operating Profit,14,,,,5,,,,19,,,,12,50,-20,19,59,-41,47,5,0
Profit & Loss,OPM %,4%,,,,2%,,,,6%,,,,4%,13%,-5%,5%,13%,-12%,13%,1%,0%
Profit & Loss,Other Income,16,,,,85,,,,77,,,,31,8,11,13,36,62,16,14,48
Profit & Loss,Interest,20,,,,14,,,,11,,,,9,5,4,7,12,15,20,22,24
Profit & Loss,Depreciation,5,,,,6,,,,6,,,,6,12,11,11,10,9,9,8,6
Profit & Loss,Profit before tax,5,,,,70,,,,79,,,,28,41,-25,14,74,-3,34,-11,17
Profit & Loss,Tax %,31%,,,,17%,,,,16%,,,,49%,20%,-43%,13%,22%,-483%,52%,-42%,-36%
Profit & Loss,Net Profit,4,,,,58,,,,66,,,,14,33,-14,12,57,12,16,-6,23
