Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,384,355,461,720,669,875,639,554,631,778,746,697,925,,,,,,,,
Quarterly Results,Expenses,346,317,405,662,605,799,550,470,520,703,668,616,834,,,,,,,,
Quarterly Results,Operating Profit,37,39,56,58,63,76,89,84,110,75,78,81,91,,,,,,,,
Quarterly Results,OPM %,10%,11%,12%,8%,9%,9%,14%,15%,18%,10%,10%,12%,10%,,,,,,,,
Quarterly Results,Other Income,4,0,1,4,2,1,5,9,2,5,11,22,7,,,,,,,,
Quarterly Results,Interest,3,3,7,7,11,8,21,19,26,19,20,19,21,,,,,,,,
Quarterly Results,Depreciation,19,18,20,20,27,25,26,42,68,41,44,47,43,,,,,,,,
Quarterly Results,Profit before tax,19,18,31,36,27,45,47,32,19,21,25,37,34,,,,,,,,
Quarterly Results,Tax %,25%,26%,26%,26%,22%,26%,34%,15%,26%,25%,15%,28%,19%,,,,,,,,
Quarterly Results,Net Profit,15,14,25,28,21,33,31,27,14,15,22,26,27,,,,,,,,
Quarterly Results,EPS in Rs,0.48,0.50,0.85,0.97,0.68,1.12,0.94,0.96,0.31,0.45,0.53,0.92,0.69,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1428,,,,2205,,,,2698,,,,3146,269,306,355,497,607,1005,1078,863
Profit & Loss,Expenses,1242,,,,1988,,,,2339,,,,2821,231,274,320,456,536,878,951,742
Profit & Loss,Operating Profit,186,,,,216,,,,359,,,,324,37,32,35,41,71,126,127,121
Profit & Loss,OPM %,13%,,,,10%,,,,13%,,,,10%,14%,11%,10%,8%,12%,13%,12%,14%
Profit & Loss,Other Income,6,,,,10,,,,17,,,,46,2,-14,1,2,3,5,6,3
Profit & Loss,Interest,9,,,,27,,,,74,,,,79,13,12,11,12,12,11,12,9
Profit & Loss,Depreciation,67,,,,84,,,,160,,,,175,22,29,23,24,24,30,51,52
Profit & Loss,Profit before tax,116,,,,115,,,,143,,,,117,3,-22,2,7,38,90,69,63
Profit & Loss,Tax %,25%,,,,27%,,,,26%,,,,22%,36%,3%,44%,30%,29%,29%,24%,25%
Profit & Loss,Net Profit,90,,,,84,,,,105,,,,91,2,-23,1,5,27,67,52,49
Profit & Loss,EPS in Rs,3.16,,,,2.85,,,,3.19,,,,2.60,0.08,-0.89,0.04,0.19,1.04,2.44,1.91,1.74
Profit & Loss,Dividend Payout %,3%,,,,4%,,,,3%,,,,0%,0%,0%,0%,0%,5%,4%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,28,,,,28,,,,32,,,,33,26,26,26,26,26,27,27,28
Balance Sheet,Reserves,666,,,,778,,,,1150,,,,1295,215,187,188,156,227,365,420,505
Balance Sheet,Borrowings,97,,,,412,,,,638,,,,765,68,62,58,112,82,77,73,88
Balance Sheet,Other Liabilities,259,,,,421,,,,383,,,,459,98,97,91,113,141,151,185,168
Balance Sheet,Total Liabilities,1050,,,,1640,,,,2202,,,,2552,407,372,363,407,476,620,705,789
Balance Sheet,Fixed Assets,554,,,,708,,,,1010,,,,1048,226,183,180,199,243,356,378,456
Balance Sheet,CWIP,63,,,,37,,,,23,,,,83,7,15,15,29,23,20,39,19
Balance Sheet,Investments,29,,,,30,,,,35,,,,7,8,8,8,10,13,29,8,12
Balance Sheet,Other Assets,405,,,,864,,,,1134,,,,1414,166,166,160,170,197,215,281,302
Balance Sheet,Total Assets,1050,,,,1640,,,,2202,,,,2552,407,372,363,407,476,620,705,789
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,103,,,,-125,,,,263,,,,10,31,30,35,30,65,68,66,98
Cash Flows,Cash from Investing Activity,-169,,,,-204,,,,-375,,,,-135,-19,-13,-22,-108,-24,-152,-93,-142
Cash Flows,Cash from Financing Activity,69,,,,330,,,,222,,,,152,-12,-13,-16,75,-33,87,25,42
Cash Flows,Net Cash Flow,3,,,,1,,,,110,,,,26,-0,5,-2,-4,8,4,-1,-3
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,17,,,,21,,,,21,,,,36,88,74,57,45,37,21,26,28
Ratios,Inventory Days,37,,,,61,,,,36,,,,37,120,95,79,55,50,38,33,44
Ratios,Days Payable,6,,,,28,,,,9,,,,14,79,60,43,29,23,11,11,4
Ratios,Cash Conversion Cycle,49,,,,54,,,,48,,,,59,129,109,93,71,64,48,48,68
Ratios,Working Capital Days,59,,,,66,,,,70,,,,95,117,108,92,73,57,49,58,76
Ratios,ROCE %,17%,,,,13%,,,,14%,,,,9%,5%,2%,4%,6%,15%,24%,16%,12%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,59.70%,60.07%,60.26%,61.45%,61.32%,61.32%,61.63%,56.12%,55.89%,55.89%,55.89%,55.89%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,4.33%,3.34%,2.89%,2.73%,1.94%,2.23%,2.13%,2.08%,1.94%,2.04%,2.40%,2.71%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.74%,0.92%,1.23%,1.26%,1.25%,1.19%,0.52%,0.43%,0.28%,0.10%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,35.97%,36.58%,36.10%,34.89%,35.53%,35.21%,35.00%,40.62%,41.65%,41.65%,41.45%,41.32%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,77141,72225,67937,67071,66823,72788,80753,106891,115818,117362,114159,111814,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,59.53%,,,,61.45%,,,,56.12%,,,,55.89%,,,,49.47%,53.82%,52.14%,53.59%,57.41%
