Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
Quarterly Results,Expenses,0,0,0,1,56,15,0,0,24,31,4,0,22,,,,,,,,
Quarterly Results,Operating Profit,0,0,0,0,-55,-14,0,0,-23,-30,-3,0,-21,,,,,,,,
Quarterly Results,OPM %,44%,32%,44%,5%,-6884%,-1639%,60%,53%,-2921%,-3694%,-325%,52%,-2543%,,,,,,,,
Quarterly Results,Other Income,-28,57,-40,-40,2450,0,26,1,0,0,0,5,0,,,,,,,,
Quarterly Results,Interest,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Quarterly Results,Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Quarterly Results,Profit before tax,-28,57,-40,-40,2395,-14,27,2,-23,-30,-3,5,-21,,,,,,,,
Quarterly Results,Tax %,1%,0%,0%,0%,6%,-11%,12%,16%,-11%,-11%,1219%,15%,-14%,,,,,,,,
Quarterly Results,Net Profit,-28,57,-40,-40,2258,-12,24,1,-20,-27,-35,5,-18,,,,,,,,
Quarterly Results,EPS in Rs,-1.10,2.28,-3.64,-1.60,205.48,-1.11,2.16,0.13,-1.86,-2.41,-3.22,0.42,-1.66,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,2,,,,2454,,,,4,,,,3,3431,5310,6972,6288,3893,2969,1908,117
Profit & Loss,Expenses,-230,,,,34,,,,12,,,,52,2832,4275,5668,5127,3147,2504,1301,188
Profit & Loss,Operating Profit,232,,,,2420,,,,-8,,,,-49,599,1035,1303,1161,745,464,607,-71
Profit & Loss,OPM %,10762%,,,,99%,,,,-238%,,,,-1467%,17%,19%,19%,18%,19%,16%,32%,-61%
Profit & Loss,Other Income,-475,,,,-47,,,,0,,,,0,44,294,91,-92,112,1279,-246,69
Profit & Loss,Interest,0,,,,0,,,,0,,,,0,179,219,218,279,279,167,219,253
Profit & Loss,Depreciation,0,,,,0,,,,0,,,,0,200,285,325,349,299,169,264,283
Profit & Loss,Profit before tax,-243,,,,2372,,,,-8,,,,-48,264,826,852,441,279,1408,-123,-538
Profit & Loss,Tax %,0%,,,,6%,,,,-7%,,,,56%,14%,19%,29%,51%,14%,4%,93%,-20%
Profit & Loss,Net Profit,-244,,,,2235,,,,-8,,,,-76,231,667,609,215,240,1349,-236,-430
Profit & Loss,EPS in Rs,-10.12,,,,204.58,,,,-0.69,,,,-6.88,16.93,53.25,36.33,8.02,23.07,118.73,-11.23,-21.08
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,21%,7%,10%,44%,15%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,11,,,,11,,,,11,,,,11,11,11,11,11,11,11,11,11
Balance Sheet,Reserves,342,,,,2591,,,,2583,,,,2510,3286,4224,4443,4507,4756,5966,2168,362
Balance Sheet,Borrowings,2948,,,,0,,,,0,,,,0,2302,2565,2973,3308,2019,1220,2837,2856
Balance Sheet,Other Liabilities,733,,,,139,,,,138,,,,165,1482,2563,3053,3105,2966,4334,4571,655
Balance Sheet,Total Liabilities,4035,,,,2741,,,,2732,,,,2686,7082,9363,10479,10931,9753,11531,9586,3883
Balance Sheet,Fixed Assets,3087,,,,3,,,,2,,,,2,3729,4231,4600,3505,3813,2052,3146,3083
Balance Sheet,CWIP,26,,,,0,,,,0,,,,0,763,403,238,410,724,522,85,57
