Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,2507,3101,3011,2998,2689,3275,3076,3130,2902,3395,3235,3369,3141,,,,,,,,
Quarterly Results,Expenses,2106,2572,2511,2502,2232,2569,2398,2388,2327,2583,2467,2571,2509,,,,,,,,
Quarterly Results,Operating Profit,401,529,500,496,458,706,678,742,575,812,768,798,632,,,,,,,,
Quarterly Results,OPM %,16%,17%,17%,17%,17%,22%,22%,24%,20%,24%,24%,24%,20%,,,,,,,,
Quarterly Results,Other Income,16,14,14,7,23,23,32,37,-23,54,57,56,55,,,,,,,,
Quarterly Results,Interest,9,9,12,15,12,12,13,13,13,12,12,12,14,,,,,,,,
Quarterly Results,Depreciation,62,61,64,69,76,73,75,79,113,84,88,90,97,,,,,,,,
Quarterly Results,Profit before tax,346,473,439,419,393,644,622,687,426,770,725,752,576,,,,,,,,
Quarterly Results,Tax %,26%,24%,23%,27%,27%,26%,26%,26%,29%,26%,25%,26%,26%,,,,,,,,
Quarterly Results,Net Profit,254,358,338,308,286,474,459,511,304,571,540,557,428,,,,,,,,
Quarterly Results,EPS in Rs,5.00,6.96,6.54,5.98,5.57,9.21,8.85,10.04,5.91,11.15,10.51,10.86,8.30,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,9921,,,,11799,,,,12383,,,,13140,4283,4844,5361,5617,6078,7078,7294,7293
Profit & Loss,Expenses,8065,,,,9813,,,,9675,,,,10131,3611,4073,4188,4355,4737,5707,5718,5606
Profit & Loss,Operating Profit,1856,,,,1986,,,,2708,,,,3009,672,771,1173,1262,1341,1371,1576,1686
Profit & Loss,OPM %,19%,,,,17%,,,,22%,,,,23%,16%,16%,22%,22%,22%,19%,22%,23%
Profit & Loss,Other Income,39,,,,55,,,,63,,,,222,38,40,81,115,153,130,97,74
Profit & Loss,Interest,42,,,,48,,,,51,,,,50,16,16,13,14,16,26,34,37
Profit & Loss,Depreciation,240,,,,270,,,,341,,,,358,81,118,100,115,120,133,170,201
Profit & Loss,Profit before tax,1614,,,,1723,,,,2379,,,,2823,612,678,1141,1248,1359,1342,1470,1522
Profit & Loss,Tax %,25%,,,,25%,,,,27%,,,,26%,27%,25%,29%,31%,29%,31%,24%,26%
Profit & Loss,Net Profit,1207,,,,1289,,,,1747,,,,2096,450,514,807,863,966,928,1122,1126
Profit & Loss,EPS in Rs,23.76,,,,25.05,,,,34.00,,,,40.82,8.77,10.00,15.66,16.77,18.95,18.21,21.97,22.26
Profit & Loss,Dividend Payout %,42%,,,,44%,,,,47%,,,,49%,31%,29%,26%,28%,32%,36%,32%,38%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,51,,,,51,,,,51,,,,51,51,51,51,51,51,51,51,51
Balance Sheet,Reserves,6353,,,,7161,,,,8356,,,,9704,1901,2219,2587,3420,3523,4097,4405,5542
Balance Sheet,Borrowings,416,,,,391,,,,382,,,,454,46,58,80,98,125,113,288,331
