Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,6585,7316,8561,8066,8031,9056,9933,10114,9942,10407,11302,11035,11542,,,,,,,,
Quarterly Results,Expenses,5760,6420,7490,7055,6982,7852,8588,8639,8487,8960,9678,9402,9638,,,,,,,,
Quarterly Results,Operating Profit,826,896,1071,1011,1049,1204,1345,1475,1455,1447,1624,1633,1904,,,,,,,,
Quarterly Results,OPM %,13%,12%,13%,13%,13%,13%,14%,15%,15%,14%,14%,15%,16%,,,,,,,,
Quarterly Results,Other Income,12,31,30,8,67,87,51,12,-34,41,32,70,-57,,,,,,,,
Quarterly Results,Interest,263,292,338,339,398,437,483,494,511,503,509,536,551,,,,,,,,
Quarterly Results,Depreciation,207,199,212,216,232,227,237,242,263,246,259,258,292,,,,,,,,
Quarterly Results,Profit before tax,368,436,550,464,486,627,676,750,647,739,888,908,1004,,,,,,,,
Quarterly Results,Tax %,25%,32%,32%,35%,31%,30%,38%,32%,36%,34%,34%,33%,31%,,,,,,,,
Quarterly Results,Net Profit,275,297,373,304,336,441,416,510,412,485,588,609,698,,,,,,,,
Quarterly Results,EPS in Rs,5.84,6.43,8.13,6.33,7.07,9.14,8.13,10.08,8.15,9.70,11.80,11.91,13.64,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,24355,,,,31974,,,,39145,,,,44089,8384,10256,11377,12463,16340,20160,18849,19421
Profit & Loss,Expenses,21601,,,,27947,,,,33645,,,,37514,7892,9650,10558,11591,14769,17997,16585,17189
Profit & Loss,Operating Profit,2755,,,,4027,,,,5500,,,,6575,492,605,819,871,1571,2163,2264,2232
Profit & Loss,OPM %,11%,,,,13%,,,,14%,,,,15%,6%,6%,7%,7%,10%,11%,12%,11%
Profit & Loss,Other Income,-5,,,,136,,,,106,,,,99,44,80,93,163,71,25,12,36
Profit & Loss,Interest,940,,,,1368,,,,1928,,,,2093,80,62,70,60,338,663,855,881
Profit & Loss,Depreciation,743,,,,859,,,,975,,,,1046,149,179,262,317,374,442,556,565
Profit & Loss,Profit before tax,1067,,,,1936,,,,2703,,,,3535,307,444,580,658,931,1083,865,822
Profit & Loss,Tax %,31%,,,,32%,,,,34%,,,,33%,39%,28%,26%,23%,29%,33%,25%,26%
Profit & Loss,Net Profit,731,,,,1309,,,,1779,,,,2380,187,328,429,509,665,725,647,608
Profit & Loss,EPS in Rs,15.93,,,,27.97,,,,35.50,,,,47.06,3.92,6.91,9.03,10.76,13.73,14.83,13.15,12.51
Profit & Loss,Dividend Payout %,24%,,,,18%,,,,23%,,,,21%,37%,28%,28%,23%,24%,24%,27%,28%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,48,,,,48,,,,48,,,,48,48,48,48,48,48,48,48,48
Balance Sheet,Reserves,4352,,,,5457,,,,6736,,,,8456,1113,1277,1771,2169,2630,3123,3235,3779
Balance Sheet,Borrowings,15827,,,,22376,,,,26006,,,,14676,728,1119,1091,1311,6928,9298,11591,12179
Balance Sheet,Other Liabilities,6692,,,,7144,,,,9235,,,,24758,1743,2126,2236,2601,3586,4228,4399,5859
Balance Sheet,Total Liabilities,26919,,,,35025,,,,42024,,,,47937,3632,4570,5146,6128,13190,16696,19272,21865
Balance Sheet,Fixed Assets,5975,,,,5748,,,,5891,,,,8446,1517,1637,2038,2362,3094,3367,3811,4221
Balance Sheet,CWIP,552,,,,743,,,,1033,,,,664,48,93,47,64,313,745,1006,1041
Balance Sheet,Investments,605,,,,967,,,,1123,,,,1247,439,539,943,1155,421,440,371,468
Balance Sheet,Other Assets,19788,,,,27566,,,,33977,,,,37580,1628,2301,2118,2547,9362,12145,14085,16135
Balance Sheet,Total Assets,26919,,,,35025,,,,42024,,,,47937,3632,4570,5146,6128,13190,16696,19272,21865
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-1575,,,,-4405,,,,-1253,,,,3503,470,83,936,689,354,-918,373,1151
Cash Flows,Cash from Investing Activity,-1471,,,,-1308,,,,-1001,,,,-2899,-235,-415,-605,-709,-1095,-1104,-1090,-882
Cash Flows,Cash from Financing Activity,2918,,,,6118,,,,2759,,,,1155,-216,261,-319,-59,897,2210,1619,264
Cash Flows,Net Cash Flow,-128,,,,406,,,,505,,,,1759,19,-71,12,-79,156,188,902,532
