Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,56.47,50.70,73.15,74.94,67.30,87.85,70.46,66.98,79.26,82.27,83.69,63.22,81.93,,,,,,,,
Quarterly Results,Expenses,46.15,43.27,60.40,56.18,55.63,73.49,57.24,56.83,63.34,64.62,64.53,58.15,62.75,,,,,,,,
Quarterly Results,Operating Profit,10.32,7.43,12.75,18.76,11.67,14.36,13.22,10.15,15.92,17.65,19.16,5.07,19.18,,,,,,,,
Quarterly Results,OPM %,18.28%,14.65%,17.43%,25.03%,17.34%,16.35%,18.76%,15.15%,20.09%,21.45%,22.89%,8.02%,23.41%,,,,,,,,
Quarterly Results,Other Income,7.62,4.69,5.01,6.37,3.49,2.52,5.91,2.20,4.63,2.09,2.80,8.78,-5.64,,,,,,,,
Quarterly Results,Interest,1.50,1.60,2.46,3.89,1.37,2.57,8.08,2.19,6.94,5.01,5.89,-3.81,5.62,,,,,,,,
Quarterly Results,Depreciation,5.13,5.06,5.03,5.24,5.37,5.40,4.28,3.75,3.74,4.13,4.20,4.29,4.18,,,,,,,,
Quarterly Results,Profit before tax,11.31,5.46,10.27,16.00,8.42,8.91,6.77,6.41,9.87,10.60,11.87,13.37,3.74,,,,,,,,
Quarterly Results,Tax %,20.34%,34.98%,35.74%,24.00%,32.19%,24.69%,40.18%,37.44%,35.16%,29.34%,29.32%,14.66%,58.82%,,,,,,,,
Quarterly Results,Net Profit,9.00,3.56,6.60,12.16,5.71,6.71,4.04,4.02,6.40,7.49,8.39,11.41,1.54,,,,,,,,
Quarterly Results,EPS in Rs,9.07,4.67,8.16,13.15,5.33,6.90,4.81,4.68,5.82,7.45,9.64,13.71,1.52,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,235,,,,266,,,,305,,,,311,69,90,101,123,136,178,183,214
Profit & Loss,Expenses,175,,,,215,,,,251,,,,250,44,64,67,82,89,110,128,146
Profit & Loss,Operating Profit,60,,,,51,,,,54,,,,61,24,25,34,41,47,68,55,69
Profit & Loss,OPM %,26%,,,,19%,,,,18%,,,,20%,36%,28%,34%,33%,35%,38%,30%,32%
Profit & Loss,Other Income,14,,,,20,,,,15,,,,8,1,3,1,0,3,7,6,1
Profit & Loss,Interest,4,,,,9,,,,20,,,,13,6,5,4,4,4,7,7,7
Profit & Loss,Depreciation,17,,,,21,,,,17,,,,17,5,6,6,7,10,12,13,13
Profit & Loss,Profit before tax,54,,,,40,,,,32,,,,40,13,18,25,31,36,57,41,50
Profit & Loss,Tax %,26%,,,,30%,,,,34%,,,,27%,31%,26%,23%,26%,36%,28%,25%,31%
Profit & Loss,Net Profit,39,,,,28,,,,21,,,,29,9,13,19,23,23,41,31,35
Profit & Loss,EPS in Rs,46.22,,,,31.30,,,,22.21,,,,32.31,11.11,15.99,22.57,27.68,30.12,48.87,34.29,40.47
Profit & Loss,Dividend Payout %,22%,,,,26%,,,,27%,,,,22%,18%,19%,18%,19%,33%,23%,19%,25%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,9,,,,9,,,,9,,,,9,9,9,9,9,9,9,9,9
Balance Sheet,Reserves,251,,,,271,,,,283,,,,306,66,76,93,113,132,169,193,220
Balance Sheet,Borrowings,228,,,,274,,,,244,,,,213,48,55,59,66,69,90,121,110
Balance Sheet,Other Liabilities,74,,,,116,,,,126,,,,126,19,20,25,25,35,32,65,73
Balance Sheet,Total Liabilities,562,,,,670,,,,662,,,,653,142,160,186,213,244,299,387,411
Balance Sheet,Fixed Assets,237,,,,259,,,,240,,,,239,54,60,65,102,110,145,142,133
Balance Sheet,CWIP,82,,,,149,,,,171,,,,177,21,33,36,21,32,7,74,109
Balance Sheet,Investments,21,,,,25,,,,30,,,,34,0,0,0,0,0,0,0,0
Balance Sheet,Other Assets,222,,,,237,,,,221,,,,203,68,68,85,89,102,148,170,169
Balance Sheet,Total Assets,562,,,,670,,,,662,,,,653,142,160,186,213,244,299,387,411
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,9,,,,24,,,,48,,,,65,9,20,19,35,38,47,37,58
Cash Flows,Cash from Investing Activity,-117,,,,-77,,,,-22,,,,-19,-15,-21,-13,-30,-26,-21,-73,-42
Cash Flows,Cash from Financing Activity,112,,,,42,,,,-26,,,,-52,7,7,-7,2,-11,3,19,-18
Cash Flows,Net Cash Flow,3,,,,-12,,,,-0,,,,-6,2,5,-1,6,1,28,-17,-2
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,86,,,,109,,,,94,,,,86,75,72,95,79,87,67,116,84
Ratios,Inventory Days,424,,,,399,,,,288,,,,291,1145,431,627,376,505,540,834,452
Ratios,Days Payable,101,,,,141,,,,101,,,,122,145,68,109,84,100,93,261,204
Ratios,Cash Conversion Cycle,409,,,,367,,,,281,,,,255,1074,434,614,371,491,514,690,332
Ratios,Working Capital Days,204,,,,203,,,,181,,,,161,194,158,188,145,150,153,169,172
Ratios,ROCE %,14%,,,,9%,,,,9%,,,,10%,18%,15%,19%,19%,20%,26%,16%,18%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,53.73%,53.73%,53.73%,53.73%,53.73%,53.73%,53.73%,53.73%,53.73%,53.73%,53.73%,53.73%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.72%,0.62%,0.45%,0.45%,0.45%,0.42%,0.43%,0.43%,0.52%,0.61%,0.59%,0.87%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.04%,0.03%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.02%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,45.51%,45.60%,45.77%,45.81%,45.82%,45.84%,45.83%,45.84%,45.74%,45.66%,45.65%,45.38%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,13439,13711,13391,13120,12984,13342,13450,12844,11305,11538,11473,11853,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,53.73%,,,,53.73%,,,,53.73%,,,,53.73%,,,,54.07%,54.09%,54.09%,53.73%,53.73%
Shareholding Pattern (Yearly),FIIs,0.92%,,,,0.45%,,,,0.43%,,,,0.87%,,,,0.51%,1.71%,1.77%,0.59%,0.60%
Shareholding Pattern (Yearly),DIIs,0.03%,,,,0.00%,,,,0.00%,,,,0.02%,,,,1.49%,0.57%,0.64%,0.11%,0.82%
Shareholding Pattern (Yearly),Government,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,0.49%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,45.31%,,,,45.81%,,,,45.84%,,,,45.38%,,,,43.92%,43.13%,43.50%,45.56%,44.84%
Shareholding Pattern (Yearly),No. of Shareholders,15017,,,,13120,,,,12844,,,,11853,,,,5975,8615,8465,8901,10506
,,,,,,,,,,,,,,,,,,,,,,
