Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,13.35,19.61,18.62,22.32,24.83,28.99,20.44,26.50,10.74,30.11,26.41,13.46,13.87,,,,,,,,
Quarterly Results,Expenses,11.19,6.27,7.54,8.21,48.20,8.04,11.12,6.04,1.94,7.56,9.98,3.00,1.91,,,,,,,,
Quarterly Results,Operating Profit,2.16,13.34,11.08,14.11,-23.37,20.95,9.32,20.46,8.80,22.55,16.43,10.46,11.96,,,,,,,,
Quarterly Results,OPM %,16.18%,68.03%,59.51%,63.22%,-94.12%,72.27%,45.60%,77.21%,81.94%,74.89%,62.21%,77.71%,86.23%,,,,,,,,
Quarterly Results,Other Income,2.10,0.91,0.93,1.89,2.25,1.73,5.26,1.60,6.58,2.98,2.41,1.00,2.20,,,,,,,,
Quarterly Results,Interest,0.68,0.57,0.42,0.52,0.31,0.39,0.34,0.40,0.89,0.45,0.53,1.09,1.05,,,,,,,,
Quarterly Results,Depreciation,1.11,1.00,1.05,1.05,1.01,0.99,0.99,1.00,0.72,0.96,0.95,0.72,0.68,,,,,,,,
Quarterly Results,Profit before tax,2.47,12.68,10.54,14.43,-22.44,21.30,13.25,20.66,13.77,24.12,17.36,9.65,12.43,,,,,,,,
Quarterly Results,Tax %,-51.82%,25.08%,22.87%,24.46%,-27.41%,23.76%,13.13%,27.06%,9.01%,17.58%,25.46%,13.47%,30.81%,,,,,,,,
Quarterly Results,Net Profit,3.76,9.50,8.13,10.90,-16.30,16.25,11.52,15.08,12.52,19.88,12.94,8.35,8.60,,,,,,,,
Quarterly Results,EPS in Rs,2.05,5.22,4.43,5.93,-8.99,8.93,6.33,8.27,6.88,10.91,7.10,4.59,4.73,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,54,,,,85,,,,102,,,,57,65,78,76,83,90,101,105,49
Profit & Loss,Expenses,24,,,,70,,,,36,,,,8,55,68,55,54,59,64,61,42
Profit & Loss,Operating Profit,30,,,,15,,,,66,,,,48,10,10,21,29,31,36,44,7
Profit & Loss,OPM %,55%,,,,18%,,,,65%,,,,85%,15%,13%,27%,35%,34%,36%,42%,14%
Profit & Loss,Other Income,5,,,,6,,,,13,,,,10,13,5,11,12,11,7,5,8
Profit & Loss,Interest,3,,,,2,,,,2,,,,4,5,5,5,6,7,6,7,5
Profit & Loss,Depreciation,4,,,,4,,,,4,,,,3,5,5,5,5,5,4,4,4
Profit & Loss,Profit before tax,27,,,,15,,,,73,,,,52,12,4,22,30,30,32,38,6
Profit & Loss,Tax %,17%,,,,20%,,,,22%,,,,26%,23%,-19%,34%,30%,26%,24%,28%,98%
Profit & Loss,Net Profit,23,,,,12,,,,57,,,,38,9,5,14,21,22,24,27,0
Profit & Loss,EPS in Rs,12.47,,,,6.57,,,,31.36,,,,20.95,5.40,3.22,7.99,11.58,12.19,13.26,14.94,0.08
Profit & Loss,Dividend Payout %,8%,,,,15%,,,,3%,,,,14%,0%,31%,0%,0%,0%,0%,20%,1299%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,18,,,,18,,,,18,,,,18,18,18,18,18,18,18,18,18
Balance Sheet,Reserves,453,,,,461,,,,513,,,,527,317,321,335,363,386,410,431,430
Balance Sheet,Borrowings,26,,,,21,,,,35,,,,42,43,43,47,129,90,75,73,72
Balance Sheet,Other Liabilities,23,,,,61,,,,73,,,,37,19,17,23,25,25,25,21,24
Balance Sheet,Total Liabilities,520,,,,562,,,,639,,,,625,397,399,423,535,519,529,544,543
Balance Sheet,Fixed Assets,204,,,,207,,,,192,,,,190,196,163,163,176,183,189,192,187
Balance Sheet,CWIP,4,,,,0,,,,0,,,,0,34,2,3,8,2,2,3,4
Balance Sheet,Investments,4,,,,1,,,,2,,,,1,54,51,47,76,66,39,30,29
Balance Sheet,Other Assets,307,,,,353,,,,445,,,,433,113,184,210,276,269,298,319,323
Balance Sheet,Total Assets,520,,,,562,,,,639,,,,625,397,399,423,535,519,529,544,543
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,42,,,,3,,,,-29,,,,-19,-15,-79,-2,-4,97,20,14,5
Cash Flows,Cash from Investing Activity,10,,,,4,,,,18,,,,19,29,82,2,-64,-46,-2,5,8
Cash Flows,Cash from Financing Activity,-49,,,,-10,,,,7,,,,-1,-15,-7,-0,75,-50,-21,-16,-12
Cash Flows,Net Cash Flow,3,,,,-3,,,,-4,,,,-0,-1,-4,0,6,2,-3,3,0
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,154,,,,61,,,,36,,,,0,84,381,391,177,184,186,173,313
Ratios,Inventory Days,182,,,,,,,,,,,,,,60,,,224,166,100,477
Ratios,Days Payable,2,,,,,,,,,,,,,,2,,,22,26,4,8
Ratios,Cash Conversion Cycle,334,,,,61,,,,36,,,,0,84,438,391,177,386,327,268,781
Ratios,Working Capital Days,940,,,,718,,,,498,,,,829,115,472,534,994,639,707,721,1521
Ratios,ROCE %,6%,,,,3%,,,,13%,,,,10%,3%,3%,6%,8%,7%,7%,8%,1%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,63.68%,63.68%,63.68%,63.68%,63.68%,63.68%,63.68%,63.68%,63.68%,63.68%,63.68%,63.68%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.03%,0.08%,0.02%,0.11%,0.04%,0.06%,0.05%,0.16%,0.09%,0.16%,0.17%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,36.31%,36.29%,36.22%,36.31%,36.21%,36.28%,36.25%,36.27%,36.16%,36.22%,36.16%,36.14%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,15034,14911,14250,13992,14216,13164,12507,12938,11472,11536,11616,11320,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,63.68%,,,,63.68%,,,,63.68%,,,,63.68%,,,,60.87%,61.33%,62.88%,63.64%,63.68%
Shareholding Pattern (Yearly),FIIs,0.00%,,,,0.02%,,,,0.05%,,,,0.17%,,,,9.99%,0.06%,0.00%,0.17%,0.00%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,,,1.68%,2.26%,1.88%,0.78%,0.00%
Shareholding Pattern (Yearly),Public,36.31%,,,,36.31%,,,,36.27%,,,,36.14%,,,,27.46%,36.35%,35.24%,35.41%,36.31%
Shareholding Pattern (Yearly),No. of Shareholders,15419,,,,13992,,,,12938,,,,11320,,,,13585,14811,13615,11630,12585
,,,,,,,,,,,,,,,,,,,,,,
