Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,463.39,470.61,518.04,503.50,533.81,515.24,603.64,563.37,624.09,604.71,680.81,602.04,681.77,,,,,,,,
Quarterly Results,Expenses,413.83,420.25,464.35,448.69,459.76,450.87,528.03,492.23,540.56,540.69,599.38,538.50,617.77,,,,,,,,
Quarterly Results,Operating Profit,49.56,50.36,53.69,54.81,74.05,64.37,75.61,71.14,83.53,64.02,81.43,63.54,64.00,,,,,,,,
Quarterly Results,OPM %,10.70%,10.70%,10.36%,10.89%,13.87%,12.49%,12.53%,12.63%,13.38%,10.59%,11.96%,10.55%,9.39%,,,,,,,,
Quarterly Results,Other Income,1.32,2.41,5.19,5.89,4.43,3.99,5.82,3.10,8.75,3.13,8.16,1.31,0.00,,,,,,,,
Quarterly Results,Interest,3.34,5.28,5.71,6.03,6.46,7.29,9.29,14.32,13.38,13.79,15.53,16.25,19.91,,,,,,,,
Quarterly Results,Depreciation,14.53,14.74,15.44,16.19,16.85,17.40,19.46,24.48,25.76,26.31,26.81,27.27,33.33,,,,,,,,
Quarterly Results,Profit before tax,33.01,32.75,37.73,38.48,55.17,43.67,52.68,35.44,53.14,27.05,47.25,21.33,10.76,,,,,,,,
Quarterly Results,Tax %,22.27%,24.95%,22.66%,25.62%,16.44%,24.43%,26.03%,28.72%,23.24%,26.47%,27.09%,41.21%,86.34%,,,,,,,,
Quarterly Results,Net Profit,25.65,24.57,29.19,28.62,46.10,33.00,38.97,25.26,40.79,19.89,34.45,12.54,1.47,,,,,,,,
Quarterly Results,EPS in Rs,1.06,1.02,1.15,1.13,1.82,1.30,1.54,0.99,1.61,0.79,1.36,0.50,0.08,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1703,,,,2026,,,,2306,,,,2569,0,926,1030,1076,1145,1281,1321,1200
Profit & Loss,Expenses,1516,,,,1793,,,,2010,,,,2295,0,833,900,937,996,1122,1142,1026
Profit & Loss,Operating Profit,188,,,,233,,,,296,,,,275,-0,93,130,139,149,159,179,174
Profit & Loss,OPM %,11%,,,,12%,,,,13%,,,,11%,,10%,13%,13%,13%,12%,14%,14%
Profit & Loss,Other Income,4,,,,18,,,,20,,,,11,0,2,3,2,2,1,4,-5
Profit & Loss,Interest,14,,,,23,,,,44,,,,65,0,33,35,29,18,17,22,17
Profit & Loss,Depreciation,58,,,,63,,,,87,,,,114,0,33,35,37,36,37,52,56
Profit & Loss,Profit before tax,119,,,,164,,,,185,,,,106,-0,28,62,76,97,106,108,96
Profit & Loss,Tax %,24%,,,,22%,,,,25%,,,,36%,0%,32%,40%,34%,33%,27%,20%,23%
Profit & Loss,Net Profit,91,,,,129,,,,138,,,,68,-0,19,38,50,65,77,87,74
Profit & Loss,EPS in Rs,3.76,,,,5.07,,,,5.42,,,,2.73,-0.10,0.80,1.56,2.06,2.68,3.19,3.59,3.05
Profit & Loss,Dividend Payout %,16%,,,,15%,,,,15%,,,,15%,0%,6%,6%,7%,9%,9%,11%,16%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,12,,,,13,,,,13,,,,26,0.05,12,12,12,12,12,12,12
Balance Sheet,Reserves,642,,,,945,,,,1064,,,,1101,-0,208,233,286,344,416,489,561
Balance Sheet,Borrowings,398,,,,628,,,,1109,,,,1199,0,393,365,298,252,270,294,307
Balance Sheet,Other Liabilities,324,,,,449,,,,539,,,,583,0,230,260,194,216,229,309,291
Balance Sheet,Total Liabilities,1376,,,,2035,,,,2726,,,,2909,0,842,871,791,823,927,1104,1172
Balance Sheet,Fixed Assets,468,,,,506,,,,986,,,,1750,0,328,353,324,331,330,429,413
Balance Sheet,CWIP,9,,,,380,,,,611,,,,28,0,9,4,5,1,22,17,18
Balance Sheet,Investments,161,,,,242,,,,147,,,,56,0,0,0,0,0,0,0,106
Balance Sheet,Other Assets,739,,,,907,,,,981,,,,1075,0,505,514,462,492,575,658,634
Balance Sheet,Total Assets,1376,,,,2035,,,,2726,,,,2909,0,842,871,791,823,927,1104,1172
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,71,,,,169,,,,194,,,,205,0,118,116,185,109,64,96,213
Cash Flows,Cash from Investing Activity,-136,,,,-535,,,,-527,,,,-167,0,-100,-53,-22,-38,-57,-54,-154
Cash Flows,Cash from Financing Activity,62,,,,366,,,,350,,,,-28,0,-12,-63,-160,-69,-6,-22,-71
Cash Flows,Net Cash Flow,-3,,,,0,,,,17,,,,10,0,5,-0,3,2,1,20,-12
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,28,,,,26,,,,24,,,,22,,72,65,54,54,50,38,41
Ratios,Inventory Days,195,,,,174,,,,204,,,,198,,160,168,147,156,163,202,229
Ratios,Days Payable,99,,,,93,,,,117,,,,123,,129,128,83,96,86,91,135
Ratios,Cash Conversion Cycle,123,,,,106,,,,112,,,,97,,103,105,117,115,128,149,135
Ratios,Working Capital Days,80,,,,58,,,,61,,,,70,,94,66,79,77,88,88,88
Ratios,ROCE %,14%,,,,14%,,,,12%,,,,8%,,20%,16%,17%,19%,19%,18%,15%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,53.90%,51.22%,51.22%,51.22%,51.22%,51.22%,50.98%,50.98%,50.98%,50.98%,50.98%,50.98%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,1.46%,1.44%,1.44%,1.45%,1.37%,1.28%,1.36%,1.77%,1.72%,1.78%,1.77%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,15.72%,13.37%,13.10%,15.70%,15.60%,15.58%,15.54%,15.56%,15.60%,15.63%,15.72%,15.73%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,30.39%,33.95%,34.25%,31.64%,31.71%,31.81%,32.20%,32.10%,31.65%,31.67%,31.51%,31.53%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,13201,13512,13316,12889,14060,14278,18022,16848,14771,15142,14412,16140,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,53.90%,,,,51.22%,,,,50.98%,,,,50.98%,,,,54.74%,54.74%,54.74%,54.90%,54.90%
Shareholding Pattern (Yearly),FIIs,1.63%,,,,1.44%,,,,1.36%,,,,1.77%,,,,6.78%,3.19%,2.63%,2.56%,1.28%
Shareholding Pattern (Yearly),DIIs,14.19%,,,,15.70%,,,,15.56%,,,,15.73%,,,,9.40%,14.75%,15.05%,15.59%,16.82%
Shareholding Pattern (Yearly),Public,30.28%,,,,31.64%,,,,32.10%,,,,31.53%,,,,29.08%,27.32%,27.58%,26.96%,27.00%
Shareholding Pattern (Yearly),No. of Shareholders,12135,,,,12889,,,,16848,,,,16140,,,,4221,5142,5722,5921,5960
,,,,,,,,,,,,,,,,,,,,,,
