Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,3549,3895,3728,3470,3778,3338,3177,3053,3570,3464,3424,3491,4313,,,,,,,,
Quarterly Results,Expenses,2601,2900,2959,2636,2846,2642,2551,2487,2874,2861,2886,2872,3356,,,,,,,,
Quarterly Results,Operating Profit,948,995,769,834,932,696,626,566,696,603,538,620,957,,,,,,,,
Quarterly Results,OPM %,27%,26%,21%,24%,25%,21%,20%,19%,19%,17%,16%,18%,22%,,,,,,,,
Quarterly Results,Other Income,7,10,33,10,22,12,29,19,23,25,33,40,34,,,,,,,,
Quarterly Results,Interest,36,32,44,62,66,66,79,67,90,97,94,96,89,,,,,,,,
Quarterly Results,Depreciation,132,131,139,151,155,157,161,169,186,188,194,194,195,,,,,,,,
Quarterly Results,Profit before tax,788,842,618,631,733,486,415,348,443,344,284,369,707,,,,,,,,
Quarterly Results,Tax %,23%,28%,22%,19%,23%,26%,27%,27%,5%,27%,29%,26%,26%,,,,,,,,
Quarterly Results,Net Profit,606,608,481,511,562,359,301,253,422,252,201,271,526,,,,,,,,
Quarterly Results,EPS in Rs,20.43,20.51,16.23,17.24,18.97,12.12,10.15,8.55,14.24,8.51,6.79,9.14,17.75,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,12434,,,,14870,,,,13139,,,,14693,4018,4540,4593,4822,5589,7100,7209,8400
Profit & Loss,Expenses,9330,,,,11341,,,,10554,,,,11975,3513,3822,3630,3852,4683,5803,5754,6267
Profit & Loss,Operating Profit,3103,,,,3529,,,,2584,,,,2718,505,717,963,969,906,1297,1455,2133
Profit & Loss,OPM %,25%,,,,24%,,,,20%,,,,18%,13%,16%,21%,20%,16%,18%,20%,25%
Profit & Loss,Other Income,116,,,,75,,,,83,,,,133,24,65,28,73,115,78,152,66
Profit & Loss,Interest,116,,,,205,,,,302,,,,376,96,138,130,102,124,198,201,134
Profit & Loss,Depreciation,517,,,,575,,,,673,,,,772,225,245,275,283,316,358,389,453
Profit & Loss,Profit before tax,2586,,,,2824,,,,1692,,,,1704,208,399,585,657,582,818,1018,1612
Profit & Loss,Tax %,27%,,,,23%,,,,21%,,,,27%,22%,24%,27%,22%,21%,22%,-0%,26%
Profit & Loss,Net Profit,1889,,,,2162,,,,1336,,,,1251,162,303,430,515,462,642,1019,1198
Profit & Loss,EPS in Rs,63.72,,,,72.95,,,,45.06,,,,42.20,5.66,10.55,14.97,17.94,16.08,22.33,35.46,40.44
Profit & Loss,Dividend Payout %,26%,,,,10%,,,,16%,,,,17%,36%,19%,14%,14%,15%,11%,8%,12%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,297,,,,297,,,,297,,,,297,58,58,58,58,58,58,58,60
Balance Sheet,Reserves,8268,,,,10030,,,,11182,,,,12329,2008,2238,2705,3124,3506,4071,4875,6796
Balance Sheet,Borrowings,3655,,,,4478,,,,5031,,,,4726,2175,2435,2515,2396,3142,3730,4135,3469
Balance Sheet,Other Liabilities,3544,,,,3931,,,,3945,,,,4169,1227,1152,1146,1389,1657,2028,1795,2586
Balance Sheet,Total Liabilities,15765,,,,18736,,,,20454,,,,21521,5469,5883,6424,6968,8363,9888,10862,12911
Balance Sheet,Fixed Assets,8425,,,,10050,,,,13242,,,,13720,3551,3922,4113,4405,5122,5609,6368,7827
Balance Sheet,CWIP,1672,,,,2406,,,,805,,,,811,112,104,117,259,559,754,1393,772
Balance Sheet,Investments,321,,,,494,,,,527,,,,827,37,94,165,196,122,101,203,417
Balance Sheet,Other Assets,5347,,,,5786,,,,5881,,,,6163,1769,1762,2029,2109,2561,3424,2899,3895
Balance Sheet,Total Assets,15765,,,,18736,,,,20454,,,,21521,5469,5883,6424,6968,8363,9888,10862,12911
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,2106,,,,2902,,,,2094,,,,2487,347,542,1090,645,678,896,1304,1772
Cash Flows,Cash from Investing Activity,-1586,,,,-2964,,,,-2231,,,,-1482,-657,-500,-667,-613,-1174,-1039,-1179,-1499
Cash Flows,Cash from Financing Activity,-207,,,,220,,,,-72,,,,-1071,205,-18,-182,-284,495,246,-199,-251
Cash Flows,Net Cash Flow,312,,,,158,,,,-209,,,,-65,-106,24,241,-252,-1,103,-73,22
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,53,,,,44,,,,54,,,,54,63,49,41,50,44,53,45,55
Ratios,Inventory Days,129,,,,112,,,,127,,,,111,114,110,105,126,115,113,119,133
Ratios,Days Payable,126,,,,110,,,,120,,,,111,120,83,112,122,126,127,110,144
Ratios,Cash Conversion Cycle,55,,,,46,,,,61,,,,55,56,75,34,54,34,38,54,45
Ratios,Working Capital Days,54,,,,45,,,,57,,,,58,48,29,16,26,34,41,12,48
Ratios,ROCE %,24%,,,,22%,,,,13%,,,,12%,8%,11%,14%,14%,11%,14%,14%,18%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,50.73%,50.53%,50.53%,50.53%,50.53%,50.53%,50.53%,50.31%,50.26%,50.26%,50.26%,50.26%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,19.21%,19.21%,18.31%,18.52%,20.04%,19.80%,19.60%,19.09%,18.76%,18.30%,18.37%,18.28%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,9.37%,14.03%,14.85%,14.92%,13.71%,14.12%,14.51%,15.97%,16.57%,17.76%,17.78%,18.42%,,,,,,,,
Shareholding Pattern (Quarterly),Government,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.04%,0.04%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,20.69%,16.23%,16.29%,16.01%,15.72%,15.57%,15.36%,14.66%,14.44%,13.66%,13.55%,13.01%,,,,,,,,
