Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1537,2051,1931,1827,1734,2157,1957,1919,1769,2133,1951,1922,1817,,,,,,,,
Quarterly Results,Expenses,1453,1796,1732,1631,1565,1825,1683,1675,1590,1803,1739,1687,1651,,,,,,,,
Quarterly Results,Operating Profit,84,255,199,195,168,332,273,244,179,330,212,235,166,,,,,,,,
Quarterly Results,OPM %,5%,12%,10%,11%,10%,15%,14%,13%,10%,15%,11%,12%,9%,,,,,,,,
Quarterly Results,Other Income,-1,5,4,7,10,678,22,20,33,34,27,671,37,,,,,,,,
Quarterly Results,Interest,8,8,6,7,7,7,8,7,7,7,7,9,8,,,,,,,,
Quarterly Results,Depreciation,43,43,45,46,46,47,47,48,48,48,49,53,52,,,,,,,,
Quarterly Results,Profit before tax,32,208,152,149,125,956,240,208,157,308,183,844,144,,,,,,,,
Quarterly Results,Tax %,40%,27%,27%,27%,23%,23%,27%,27%,27%,27%,34%,22%,29%,,,,,,,,
Quarterly Results,Net Profit,19,152,111,109,96,734,175,152,114,225,120,662,102,,,,,,,,
Quarterly Results,EPS in Rs,0.31,1.93,1.40,1.36,1.16,9.13,2.19,1.91,1.44,2.86,1.52,8.42,1.34,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,6369,,,,7543,,,,7801,,,,7823,3120,3505,3767,4053,4658,5424,5280,5074
Profit & Loss,Expenses,5720,,,,6725,,,,6774,,,,6881,2753,3054,3182,3315,3864,4672,4476,4211
Profit & Loss,Operating Profit,649,,,,818,,,,1028,,,,942,367,451,585,737,794,753,804,863
Profit & Loss,OPM %,10%,,,,11%,,,,13%,,,,12%,12%,13%,16%,18%,17%,14%,15%,17%
Profit & Loss,Other Income,25,,,,26,,,,753,,,,769,10,22,563,98,71,61,26,38
Profit & Loss,Interest,29,,,,29,,,,29,,,,31,2,1,0,0,1,10,21,24
Profit & Loss,Depreciation,170,,,,180,,,,190,,,,202,66,68,68,70,77,106,142,165
Profit & Loss,Profit before tax,476,,,,635,,,,1561,,,,1478,310,404,1079,765,787,697,667,712
Profit & Loss,Tax %,28%,,,,26%,,,,25%,,,,25%,33%,32%,16%,33%,35%,36%,23%,26%
Profit & Loss,Net Profit,343,,,,468,,,,1176,,,,1109,209,275,902,510,514,448,516,526
Profit & Loss,EPS in Rs,4.44,,,,5.86,,,,14.66,,,,14.14,2.57,3.39,11.15,6.29,6.36,5.60,6.44,6.55
Profit & Loss,Dividend Payout %,34%,,,,31%,,,,26%,,,,27%,29%,28%,18%,32%,27%,31%,33%,53%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,54,,,,54,,,,81,,,,81,54,54,54,54,54,54,54,54
Balance Sheet,Reserves,4078,,,,4480,,,,5502,,,,6342,1372,1548,2456,2761,3078,3362,3706,3999
Balance Sheet,Borrowings,203,,,,160,,,,276,,,,296,68,51,46,29,35,108,178,173
Balance Sheet,Other Liabilities,1374,,,,1613,,,,1551,,,,1497,786,720,685,793,962,994,945,1307
Balance Sheet,Total Liabilities,5709,,,,6306,,,,7410,,,,8217,2280,2373,3240,3636,4130,4518,4884,5533
Balance Sheet,Fixed Assets,1996,,,,2108,,,,2182,,,,2246,922,916,937,957,1036,1465,1906,1912
Balance Sheet,CWIP,225,,,,113,,,,153,,,,226,48,44,42,154,346,316,169,207
Balance Sheet,Investments,211,,,,501,,,,1327,,,,1850,49,208,539,531,521,197,306,669
Balance Sheet,Other Assets,3278,,,,3584,,,,3748,,,,3895,1261,1205,1722,1993,2228,2540,2502,2745
Balance Sheet,Total Assets,5709,,,,6306,,,,7410,,,,8217,2280,2373,3240,3636,4130,4518,4884,5533
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,25,,,,408,,,,903,,,,672,195,305,392,351,360,100,595,646
Cash Flows,Cash from Investing Activity,250,,,,-227,,,,-590,,,,-379,-113,-239,144,-557,-162,89,-376,-453
Cash Flows,Cash from Financing Activity,-309,,,,-133,,,,-249,,,,-366,-87,-87,-92,-216,-192,-223,-141,-274
Cash Flows,Net Cash Flow,-35,,,,49,,,,64,,,,-72,-6,-21,444,-422,6,-34,78,-81
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,63,,,,60,,,,62,,,,63,55,54,53,53,55,51,54,69
Ratios,Inventory Days,153,,,,134,,,,136,,,,133,125,95,90,123,107,132,127,158
Ratios,Days Payable,92,,,,79,,,,85,,,,88,84,56,85,98,90,82,75,120
Ratios,Cash Conversion Cycle,123,,,,115,,,,114,,,,109,96,93,58,78,72,101,106,107
