Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,374.33,452.57,356.41,392.35,446.30,484.14,307.61,351.59,432.11,522.34,376.82,371.03,452.63,,,,,,,,
Quarterly Results,Expenses,365.77,418.87,350.12,374.58,436.55,463.88,309.30,343.85,417.46,495.49,378.52,376.58,442.32,,,,,,,,
Quarterly Results,Operating Profit,8.56,33.70,6.29,17.77,9.75,20.26,-1.69,7.74,14.65,26.85,-1.70,-5.55,10.31,,,,,,,,
Quarterly Results,OPM %,2.29%,7.45%,1.76%,4.53%,2.18%,4.18%,-0.55%,2.20%,3.39%,5.14%,-0.45%,-1.50%,2.28%,,,,,,,,
Quarterly Results,Other Income,8.59,10.66,8.66,1.04,20.24,12.49,6.82,4.53,1.50,8.67,2.06,1.24,14.31,,,,,,,,
Quarterly Results,Interest,1.44,1.57,1.59,2.23,26.11,2.67,2.54,3.23,4.31,4.24,5.64,6.39,7.30,,,,,,,,
Quarterly Results,Depreciation,8.37,8.54,8.48,8.37,8.38,7.85,8.24,7.90,8.37,8.83,9.24,9.15,11.70,,,,,,,,
Quarterly Results,Profit before tax,7.34,34.25,4.88,8.21,-4.50,22.23,-5.65,1.14,3.47,22.45,-14.52,-19.85,5.62,,,,,,,,
Quarterly Results,Tax %,17.98%,38.10%,33.61%,39.46%,-388.00%,20.87%,3.36%,28.07%,-56.48%,29.18%,-19.63%,-22.07%,-35.94%,,,,,,,,
Quarterly Results,Net Profit,6.02,21.20,3.24,4.97,12.96,17.58,-5.84,0.81,5.44,15.91,-11.67,-15.48,7.64,,,,,,,,
Quarterly Results,EPS in Rs,3.84,13.52,2.06,3.16,8.24,11.17,-3.70,0.51,3.45,10.07,-7.38,-9.79,4.83,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1365,,,,1648,,,,1575,,,,1723,1041,1268,1313,1160,1271,1408,1285,1218
Profit & Loss,Expenses,1292,,,,1580,,,,1534,,,,1693,1001,1186,1227,1118,1181,1303,1243,1105
Profit & Loss,Operating Profit,73,,,,68,,,,42,,,,30,40,82,86,42,90,105,43,113
Profit & Loss,OPM %,5%,,,,4%,,,,3%,,,,2%,4%,6%,7%,4%,7%,7%,3%,9%
Profit & Loss,Other Income,26,,,,41,,,,25,,,,26,12,10,13,9,10,6,9,8
Profit & Loss,Interest,3,,,,32,,,,13,,,,24,13,19,23,21,13,8,7,4
Profit & Loss,Depreciation,29,,,,34,,,,32,,,,39,27,25,26,25,24,21,24,25
Profit & Loss,Profit before tax,67,,,,43,,,,21,,,,-6,13,48,50,4,64,83,21,92
Profit & Loss,Tax %,34%,,,,1%,,,,15%,,,,-43%,29%,29%,32%,32%,17%,25%,35%,38%
Profit & Loss,Net Profit,44,,,,42,,,,18,,,,-4,9,34,34,3,53,62,14,56
Profit & Loss,EPS in Rs,28.12,,,,26.92,,,,11.40,,,,-2.28,5.94,22.39,22.38,1.96,33.96,39.56,8.65,36.06
Profit & Loss,Dividend Payout %,21%,,,,22%,,,,22%,,,,-110%,42%,22%,22%,51%,19%,19%,12%,21%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,16,,,,16,,,,16,,,,16,15,15,15,15,16,16,16,16
Balance Sheet,Reserves,527,,,,566,,,,582,,,,581,279,304,331,323,382,436,437,493
Balance Sheet,Borrowings,55,,,,113,,,,96,,,,265,243,301,256,198,84,90,79,8
Balance Sheet,Other Liabilities,461,,,,437,,,,506,,,,450,290,330,324,309,320,361,317,413
Balance Sheet,Total Liabilities,1058,,,,1132,,,,1199,,,,1312,827,950,927,846,802,902,849,930
Balance Sheet,Fixed Assets,398,,,,388,,,,399,,,,562,282,321,350,345,341,337,359,355
Balance Sheet,CWIP,19,,,,26,,,,80,,,,12,61,32,9,18,21,26,21,13
Balance Sheet,Investments,-0,,,,-0,,,,-0,,,,9,0,0,-0,-0,-0,-0,-0,-0
Balance Sheet,Other Assets,641,,,,718,,,,720,,,,728,485,597,567,483,441,539,469,561
Balance Sheet,Total Assets,1058,,,,1132,,,,1199,,,,1312,827,950,927,846,802,902,849,930
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,32,,,,-168,,,,182,,,,-90,41,43,93,58,148,35,56,264
Cash Flows,Cash from Investing Activity,36,,,,40,,,,-93,,,,-59,-101,-36,-20,-19,-16,-22,-26,-140
Cash Flows,Cash from Financing Activity,-18,,,,42,,,,-39,,,,96,44,36,-78,-86,-123,-16,-46,-79
Cash Flows,Net Cash Flow,50,,,,-85,,,,50,,,,-53,-16,42,-5,-47,9,-4,-16,45
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,14,,,,23,,,,22,,,,33,28,30,31,32,20,26,19,17
Ratios,Inventory Days,163,,,,194,,,,151,,,,154,145,140,126,131,127,153,153,142
Ratios,Days Payable,83,,,,63,,,,68,,,,59,74,68,86,92,81,86,72,92
Ratios,Cash Conversion Cycle,94,,,,154,,,,105,,,,128,100,102,71,71,66,94,100,68
Ratios,Working Capital Days,3,,,,57,,,,23,,,,54,36,36,36,38,19,37,36,-10
Ratios,ROCE %,13%,,,,11%,,,,4%,,,,1%,,12%,12%,4%,15%,18%,5%,18%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,50.60%,50.52%,50.44%,50.42%,50.39%,50.30%,50.28%,50.25%,50.23%,50.15%,50.15%,50.15%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,6.32%,7.47%,10.27%,10.67%,10.63%,10.50%,10.46%,10.44%,10.46%,10.49%,10.46%,10.38%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.18%,0.24%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.05%,0.07%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,42.89%,41.77%,39.27%,38.87%,38.94%,39.17%,39.22%,39.28%,39.28%,39.34%,39.35%,39.40%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,24569,23383,21946,21255,20538,19404,19912,19948,19640,19734,20884,20734,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,50.60%,,,,50.42%,,,,50.25%,,,,50.15%,,,,48.76%,48.13%,48.10%,50.74%,50.74%
