Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1485,1643,1696,1752,1903,1874,2002,1979,2192,2228,2413,2516,2753,,,,,,,,
Quarterly Results,Expenses,1319,1456,1437,1475,1627,1609,1693,1718,1908,1900,2118,2185,2406,,,,,,,,
Quarterly Results,Operating Profit,166,186,260,277,275,265,309,261,284,327,295,331,347,,,,,,,,
Quarterly Results,OPM %,11%,11%,15%,16%,14%,14%,15%,13%,13%,15%,12%,13%,13%,,,,,,,,
Quarterly Results,Other Income,12,16,11,60,199,29,43,579,42,33,29,34,71,,,,,,,,
Quarterly Results,Interest,17,5,5,4,2,1,0,1,1,1,2,1,3,,,,,,,,
Quarterly Results,Depreciation,23,24,25,23,25,24,23,24,24,24,28,28,32,,,,,,,,
Quarterly Results,Profit before tax,139,173,241,310,447,270,329,816,301,336,294,335,384,,,,,,,,
Quarterly Results,Tax %,20%,25%,26%,26%,5%,24%,26%,8%,22%,28%,25%,29%,29%,,,,,,,,
Quarterly Results,Net Profit,112,130,179,228,426,204,242,748,234,241,220,238,274,,,,,,,,
Quarterly Results,EPS in Rs,0.77,0.85,1.17,1.49,2.79,1.33,1.59,4.89,1.53,1.58,1.45,1.57,1.78,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,5484,,,,6973,,,,8046,,,,9909,13632,5800,5269,5517,8031,7998,5110,2964
Profit & Loss,Expenses,4837,,,,5967,,,,6904,,,,8589,13019,5511,5181,5645,7893,7699,5079,2848
Profit & Loss,Operating Profit,647,,,,1005,,,,1142,,,,1319,612,289,88,-128,138,299,31,116
Profit & Loss,OPM %,12%,,,,14%,,,,14%,,,,13%,4%,5%,2%,-2%,2%,4%,1%,4%
Profit & Loss,Other Income,569,,,,286,,,,684,,,,162,281,72,-230,-5,-73,-116,-861,1655
Profit & Loss,Interest,82,,,,28,,,,17,,,,21,137,105,80,186,426,432,365,206
Profit & Loss,Depreciation,99,,,,94,,,,95,,,,112,262,245,172,143,252,225,211,138
Profit & Loss,Profit before tax,1035,,,,1169,,,,1715,,,,1348,495,12,-394,-463,-613,-475,-1407,1427
Profit & Loss,Tax %,12%,,,,18%,,,,17%,,,,28%,48%,-88%,17%,6%,17%,7%,-5%,10%
Profit & Loss,Net Profit,913,,,,963,,,,1428,,,,973,244,22,-461,-491,-715,-507,-1331,1280
Profit & Loss,EPS in Rs,6.33,,,,6.30,,,,9.34,,,,6.37,3.90,0.37,-7.33,-7.83,-11.47,-8.03,-21.12,9.68
Profit & Loss,Dividend Payout %,0%,,,,24%,,,,14%,,,,20%,31%,214%,0%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,288,,,,305,,,,305,,,,306,125,125,125,125,125,125,125,268
Balance Sheet,Reserves,715,,,,1485,,,,2712,,,,3538,3519,4172,4464,3977,2757,2005,-2081,-352
Balance Sheet,Borrowings,367,,,,16,,,,17,,,,41,2396,2092,1528,1502,3041,3297,2757,1484
Balance Sheet,Other Liabilities,2852,,,,2861,,,,2590,,,,3528,4788,5370,4831,4557,4887,4883,3816,2997
Balance Sheet,Total Liabilities,4222,,,,4668,,,,5625,,,,7413,10828,11760,10949,10161,10811,10311,4617,4397
Balance Sheet,Fixed Assets,1081,,,,971,,,,1059,,,,1479,3241,4127,2588,1705,2364,2050,1489,1146
Balance Sheet,CWIP,35,,,,38,,,,94,,,,386,218,104,90,61,85,91,28,20
Balance Sheet,Investments,41,,,,1,,,,588,,,,438,299,442,231,209,279,130,2,2
Balance Sheet,Other Assets,3064,,,,3658,,,,3884,,,,5110,7070,7088,8040,8186,8083,8040,3098,3229
Balance Sheet,Total Assets,4222,,,,4668,,,,5625,,,,7413,10828,11760,10949,10161,10811,10311,4617,4397
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,483,,,,947,,,,1028,,,,944,320,-672,-61,-540,380,811,692,-242
Cash Flows,Cash from Investing Activity,227,,,,-21,,,,-1294,,,,-568,-98,429,432,497,-1031,-745,-178,-51
Cash Flows,Cash from Financing Activity,-800,,,,-612,,,,-246,,,,-167,10,157,-222,50,514,-213,-528,590
Cash Flows,Net Cash Flow,-91,,,,315,,,,-512,,,,210,232,-87,149,7,-138,-147,-14,297
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,63,,,,68,,,,70,,,,74,96,194,144,124,109,77,37,72
Ratios,Inventory Days,48,,,,41,,,,49,,,,60,67,128,59,83,85,84,42,79
Ratios,Days Payable,107,,,,94,,,,98,,,,99,111,202,132,130,130,162,143,191
Ratios,Cash Conversion Cycle,3,,,,15,,,,21,,,,35,52,120,71,77,64,-1,-63,-40
Ratios,Working Capital Days,-59,,,,4,,,,9,,,,16,33,125,95,330,3,-38,-209,-128
Ratios,ROCE %,42%,,,,61%,,,,47%,,,,37%,11%,5%,5%,-4%,-1%,2%,-4%,8%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,58.12%,58.13%,58.12%,58.12%,58.12%,58.12%,58.12%,58.11%,58.09%,58.07%,58.06%,58.06%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,12.87%,12.97%,12.96%,15.39%,15.94%,16.74%,16.05%,15.18%,14.64%,14.58%,14.30%,12.97%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,5.68%,7.57%,8.32%,7.17%,7.74%,7.83%,9.15%,10.09%,11.07%,11.43%,11.91%,13.58%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,23.33%,21.34%,20.60%,19.32%,18.18%,17.31%,16.69%,16.61%,16.19%,15.92%,15.73%,15.39%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,170143,177387,172131,173059,176210,184064,200497,258587,341820,421250,470500,494916,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,55.65%,,,,58.12%,,,,58.11%,,,,58.06%,,,,34.42%,34.42%,12.79%,0.00%,53.24%
Shareholding Pattern (Yearly),FIIs,13.23%,,,,15.39%,,,,15.18%,,,,12.97%,,,,21.17%,18.96%,10.86%,5.76%,8.80%
Shareholding Pattern (Yearly),DIIs,5.28%,,,,7.17%,,,,10.09%,,,,13.58%,,,,30.51%,30.74%,32.13%,40.24%,7.31%
Shareholding Pattern (Yearly),Public,25.84%,,,,19.32%,,,,16.61%,,,,15.39%,,,,13.90%,15.88%,44.22%,54.00%,30.65%
Shareholding Pattern (Yearly),No. of Shareholders,172334,,,,173059,,,,258587,,,,494916,,,,145317,130653,138514,140980,157997
,,,,,,,,,,,,,,,,,,,,,,
