Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,89,91,188,98,87,104,225,108,1212,134,279,126,145,,,,,,,,
Quarterly Results,Expenses,33,37,37,37,32,36,33,36,35,61,46,31,42,,,,,,,,
Quarterly Results,Operating Profit,57,54,151,62,55,68,192,72,1177,73,233,96,103,,,,,,,,
Quarterly Results,OPM %,64%,60%,81%,63%,63%,66%,85%,67%,97%,54%,83%,76%,71%,,,,,,,,
Quarterly Results,Other Income,1074,938,1214,1252,1326,1375,1479,1602,1563,1554,1335,1694,1695,,,,,,,,
Quarterly Results,Interest,1,1,1,1,5,1,1,1,1,0,0,0,0,,,,,,,,
Quarterly Results,Depreciation,8,8,8,8,8,8,8,8,8,8,8,8,8,,,,,,,,
Quarterly Results,Profit before tax,1122,984,1356,1305,1368,1434,1662,1665,2731,1618,1559,1781,1789,,,,,,,,
Quarterly Results,Tax %,1%,1%,1%,1%,1%,1%,4%,1%,1%,0%,3%,2%,2%,,,,,,,,
Quarterly Results,Net Profit,1106,970,1336,1287,1353,1416,1588,1645,2716,1615,1510,1750,1751,,,,,,,,
Quarterly Results,EPS in Rs,99.32,87.10,111.67,115.52,121.55,127.19,133.98,147.76,244.05,144.70,129.06,157.09,155.04,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,484,,,,522,,,,1702,,,,684,423,524,470,842,420,431,435,457
Profit & Loss,Expenses,117,,,,142,,,,140,,,,180,23,40,42,215,65,85,134,106
Profit & Loss,Operating Profit,367,,,,380,,,,1562,,,,505,400,484,429,628,355,347,301,352
Profit & Loss,OPM %,76%,,,,73%,,,,92%,,,,74%,94%,92%,91%,75%,85%,80%,69%,77%
Profit & Loss,Other Income,3896,,,,4673,,,,5967,,,,6279,5,35,7,8,2390,2827,3058,3451
Profit & Loss,Interest,3,,,,7,,,,2,,,,1,0,0,0,0,0,0,13,4
Profit & Loss,Depreciation,34,,,,34,,,,34,,,,34,5,6,5,5,5,4,33,34
Profit & Loss,Profit before tax,4226,,,,5012,,,,7493,,,,6748,400,513,430,630,2739,3170,3314,3766
Profit & Loss,Tax %,2%,,,,1%,,,,2%,,,,2%,20%,19%,21%,21%,3%,4%,7%,3%
