Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,268,295,329,327,313,293,358,320,295,300,330,291,330,,,,,,,,
Quarterly Results,Expenses,251,276,302,312,294,273,327,295,280,280,309,274,300,,,,,,,,
Quarterly Results,Operating Profit,17,19,27,15,19,19,32,26,16,20,21,17,30,,,,,,,,
Quarterly Results,OPM %,6%,6%,8%,4%,6%,7%,9%,8%,5%,7%,6%,6%,9%,,,,,,,,
Quarterly Results,Other Income,4,4,3,7,2,4,4,20,4,4,6,6,5,,,,,,,,
Quarterly Results,Interest,7,7,8,8,8,8,8,8,8,8,9,9,9,,,,,,,,
Quarterly Results,Depreciation,6,6,6,6,6,6,6,6,6,6,6,6,7,,,,,,,,
Quarterly Results,Profit before tax,8,11,16,7,6,9,22,31,6,10,13,8,18,,,,,,,,
Quarterly Results,Tax %,19%,29%,26%,25%,25%,22%,25%,18%,14%,22%,24%,25%,26%,,,,,,,,
Quarterly Results,Net Profit,7,8,12,5,4,7,17,26,5,8,10,6,14,,,,,,,,
Quarterly Results,EPS in Rs,0.78,0.89,1.40,0.61,0.51,0.83,1.91,2.93,0.58,0.91,1.13,0.69,1.56,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,927,,,,1264,,,,1267,,,,1252,515,545,561,575,745,856,567,615
Profit & Loss,Expenses,869,,,,1184,,,,1175,,,,1163,467,500,497,510,673,780,518,569
Profit & Loss,Operating Profit,59,,,,80,,,,92,,,,89,49,45,64,64,72,76,48,46
Profit & Loss,OPM %,6%,,,,6%,,,,7%,,,,7%,9%,8%,11%,11%,10%,9%,9%,8%
Profit & Loss,Other Income,9,,,,16,,,,32,,,,20,2,2,2,5,4,6,14,5
Profit & Loss,Interest,26,,,,31,,,,32,,,,35,2,5,7,6,3,7,13,17
Profit & Loss,Depreciation,23,,,,24,,,,24,,,,25,13,13,13,13,16,17,19,22
Profit & Loss,Profit before tax,19,,,,40,,,,69,,,,49,36,30,46,49,57,58,31,12
Profit & Loss,Tax %,25%,,,,26%,,,,21%,,,,24%,38%,26%,31%,31%,33%,33%,-17%,26%
Profit & Loss,Net Profit,14,,,,30,,,,54,,,,37,22,22,32,34,38,38,36,9
Profit & Loss,EPS in Rs,1.63,,,,3.42,,,,6.25,,,,4.29,2.59,2.52,3.66,3.92,4.40,4.42,4.14,1.04
Profit & Loss,Dividend Payout %,18%,,,,12%,,,,6%,,,,12%,27%,28%,22%,23%,23%,23%,0%,19%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,17,,,,17,,,,17,,,,17,17,17,17,17,17,17,17,17
Balance Sheet,Reserves,424,,,,451,,,,502,,,,535,250,264,288,322,350,378,403,413
Balance Sheet,Borrowings,280,,,,304,,,,329,,,,294,89,98,96,77,98,200,225,215
Balance Sheet,Other Liabilities,242,,,,256,,,,284,,,,317,104,108,115,130,174,187,133,195
Balance Sheet,Total Liabilities,963,,,,1028,,,,1132,,,,1164,460,487,517,546,639,782,779,840
Balance Sheet,Fixed Assets,467,,,,459,,,,446,,,,512,250,254,275,271,264,318,304,455
Balance Sheet,CWIP,13,,,,13,,,,56,,,,2,6,12,10,12,48,103,166,14
Balance Sheet,Investments,0,,,,11,,,,13,,,,23,0,0,0,0,1,0,0,0
Balance Sheet,Other Assets,482,,,,545,,,,617,,,,627,204,221,232,262,326,360,309,371
Balance Sheet,Total Assets,963,,,,1028,,,,1132,,,,1164,460,487,517,546,639,782,779,840
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-13,,,,80,,,,20,,,,105,90,26,47,28,33,75,32,83
Cash Flows,Cash from Investing Activity,-32,,,,-23,,,,-31,,,,-38,-22,-22,-30,-10,-44,-125,-63,-18
Cash Flows,Cash from Financing Activity,2,,,,-71,,,,-39,,,,-61,-18,-6,-16,-17,19,44,27,-51
Cash Flows,Net Cash Flow,-42,,,,-13,,,,-49,,,,6,50,-1,0,1,8,-7,-4,14
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,95,,,,74,,,,87,,,,99,49,47,43,48,57,52,73,97
Ratios,Inventory Days,128,,,,91,,,,124,,,,120,60,69,108,141,116,130,195,149
Ratios,Days Payable,145,,,,105,,,,142,,,,165,64,57,71,104,99,97,122,161
Ratios,Cash Conversion Cycle,77,,,,60,,,,69,,,,54,45,59,80,85,75,84,145,85
Ratios,Working Capital Days,86,,,,65,,,,83,,,,82,44,50,56,73,64,53,94,86
Ratios,ROCE %,7%,,,,10%,,,,10%,,,,10%,11%,9%,14%,13%,14%,12%,7%,5%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,74.87%,74.87%,74.87%,74.87%,74.87%,74.87%,74.87%,74.87%,74.87%,74.87%,74.87%,74.87%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.03%,0.83%,0.85%,0.88%,0.79%,1.05%,0.88%,0.90%,0.82%,0.03%,0.00%,0.06%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.24%,0.63%,0.64%,0.58%,0.58%,0.58%,0.48%,0.48%,0.48%,0.00%,0.00%,0.00%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,24.86%,23.66%,23.64%,23.66%,23.74%,23.49%,23.78%,23.75%,23.83%,25.10%,25.14%,25.06%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,28697,27524,28772,28725,28375,28915,28566,30278,30016,30410,30111,29583,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,74.87%,,,,74.87%,,,,74.87%,,,,74.87%,,,,74.53%,74.59%,74.72%,74.83%,74.83%
Shareholding Pattern (Yearly),FIIs,0.17%,,,,0.88%,,,,0.90%,,,,0.06%,,,,0.13%,0.15%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.24%,,,,0.58%,,,,0.48%,,,,0.00%,,,,0.01%,0.61%,0.05%,0.05%,0.24%
Shareholding Pattern (Yearly),Government,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,0.01%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,24.72%,,,,23.66%,,,,23.75%,,,,25.06%,,,,25.33%,24.64%,25.23%,25.12%,24.93%
Shareholding Pattern (Yearly),No. of Shareholders,28811,,,,28725,,,,30278,,,,29583,,,,14307,16577,21050,21464,24517
,,,,,,,,,,,,,,,,,,,,,,
