Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,320.56,343.34,377.26,361.31,319.25,354.06,381.04,404.97,419.30,439.98,463.75,392.10,424.53,,,,,,,,
Quarterly Results,Expenses,282.66,306.04,334.50,319.68,287.53,314.83,334.76,352.77,361.69,382.45,407.72,357.84,377.86,,,,,,,,
Quarterly Results,Operating Profit,37.90,37.30,42.76,41.63,31.72,39.23,46.28,52.20,57.61,57.53,56.03,34.26,46.67,,,,,,,,
Quarterly Results,OPM %,11.82%,10.86%,11.33%,11.52%,9.94%,11.08%,12.15%,12.89%,13.74%,13.08%,12.08%,8.74%,10.99%,,,,,,,,
Quarterly Results,Other Income,0.81,0.66,0.70,0.72,1.42,0.80,0.75,0.78,1.47,0.74,0.77,0.83,1.08,,,,,,,,
Quarterly Results,Interest,7.14,7.09,7.33,8.26,8.56,9.46,10.15,10.24,10.84,10.35,11.29,10.54,12.34,,,,,,,,
Quarterly Results,Depreciation,13.87,14.96,15.63,16.28,16.69,18.37,18.19,20.12,20.85,22.44,23.00,23.50,22.34,,,,,,,,
Quarterly Results,Profit before tax,17.70,15.91,20.50,17.81,7.89,12.20,18.69,22.62,27.39,25.48,22.51,1.05,13.07,,,,,,,,
Quarterly Results,Tax %,25.37%,32.31%,25.17%,12.35%,-22.94%,22.21%,22.36%,25.99%,25.01%,25.27%,25.32%,25.71%,27.77%,,,,,,,,
Quarterly Results,Net Profit,13.21,10.77,15.34,15.61,9.70,9.49,14.51,16.74,20.54,19.04,16.81,0.78,9.43,,,,,,,,
Quarterly Results,EPS in Rs,8.20,6.68,9.52,9.69,6.02,5.89,9.01,10.39,12.75,11.71,10.34,0.48,5.80,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1078,,,,1401,,,,1559,,,,1720,533,714,749,772,1013,1189,957,849
Profit & Loss,Expenses,965,,,,1247,,,,1364,,,,1526,479,641,671,687,905,1042,851,765
Profit & Loss,Operating Profit,113,,,,154,,,,195,,,,194,53,73,78,85,108,146,106,83
Profit & Loss,OPM %,10%,,,,11%,,,,13%,,,,11%,10%,10%,10%,11%,11%,12%,11%,10%
Profit & Loss,Other Income,3,,,,3,,,,4,,,,3,4,2,3,4,9,3,3,3
