Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,241,335,376,330,286,364,365,305,281,349,363,334,299,,,,,,,,
Quarterly Results,Expenses,277,293,333,306,285,320,319,280,255,300,315,304,273,,,,,,,,
Quarterly Results,Operating Profit,-36,42,43,24,1,44,46,25,26,50,48,29,26,,,,,,,,
Quarterly Results,OPM %,-15%,13%,11%,7%,0%,12%,13%,8%,9%,14%,13%,9%,9%,,,,,,,,
Quarterly Results,Other Income,1,0,0,0,8,3,0,0,-0,0,1,0,0,,,,,,,,
Quarterly Results,Interest,10,11,16,10,21,9,8,8,7,7,6,7,6,,,,,,,,
Quarterly Results,Depreciation,7,7,7,7,7,7,7,7,9,8,7,7,8,,,,,,,,
Quarterly Results,Profit before tax,-52,25,21,8,-19,30,31,10,9,35,35,16,12,,,,,,,,
Quarterly Results,Tax %,-26%,14%,30%,28%,-25%,18%,18%,19%,9%,17%,16%,18%,14%,,,,,,,,
Quarterly Results,Net Profit,-38,22,15,5,-14,25,25,8,8,29,30,13,10,,,,,,,,
Quarterly Results,EPS in Rs,-5.28,3.01,2.03,0.75,-1.98,3.42,3.50,1.16,1.11,4.04,4.07,1.80,1.43,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1207,,,,1328,,,,1314,,,,1345,1153,1279,1324,1357,1456,1507,1221,1249
Profit & Loss,Expenses,1088,,,,1218,,,,1173,,,,1192,1063,1155,1201,1223,1352,1382,1100,1024
Profit & Loss,Operating Profit,119,,,,110,,,,141,,,,152,91,124,123,134,104,124,121,225
Profit & Loss,OPM %,10%,,,,8%,,,,11%,,,,11%,8%,10%,9%,10%,7%,8%,10%,18%
Profit & Loss,Other Income,5,,,,9,,,,2,,,,1,9,4,8,9,20,12,198,-628
Profit & Loss,Interest,48,,,,57,,,,32,,,,26,41,34,31,24,29,55,71,52
Profit & Loss,Depreciation,27,,,,27,,,,30,,,,30,42,32,14,15,19,22,29,27
Profit & Loss,Profit before tax,48,,,,35,,,,81,,,,99,16,62,86,105,76,60,219,-482
Profit & Loss,Tax %,4%,,,,20%,,,,17%,,,,16%,18%,21%,19%,11%,30%,20%,19%,-35%
Profit & Loss,Net Profit,46,,,,28,,,,67,,,,82,14,49,69,94,53,48,178,-312
Profit & Loss,EPS in Rs,6.39,,,,3.80,,,,9.19,,,,11.34,1.87,6.73,9.50,12.87,7.31,6.58,24.53,-42.86
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,11%,,,,13%,267%,0%,21%,0%,21%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,36,,,,36,,,,36,,,,36,36,36,36,36,36,36,36,36
Balance Sheet,Reserves,254,,,,283,,,,350,,,,422,557,588,170,253,306,340,519,209
Balance Sheet,Borrowings,396,,,,398,,,,307,,,,312,225,228,200,216,264,408,394,447
Balance Sheet,Other Liabilities,253,,,,265,,,,270,,,,314,289,248,263,300,422,423,307,330
Balance Sheet,Total Liabilities,939,,,,983,,,,963,,,,1084,1108,1101,669,805,1029,1207,1256,1022
Balance Sheet,Fixed Assets,305,,,,310,,,,293,,,,305,730,696,222,334,357,343,328,314
Balance Sheet,CWIP,4,,,,1,,,,8,,,,80,14,28,22,6,3,5,3,3
Balance Sheet,Investments,0,,,,8,,,,8,,,,10,0,0,0,0,0,7,5,1
Balance Sheet,Other Assets,630,,,,664,,,,654,,,,689,363,376,425,465,668,853,919,704
Balance Sheet,Total Assets,939,,,,983,,,,963,,,,1084,1108,1101,669,805,1029,1207,1256,1022
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,134,,,,37,,,,154,,,,130,93,72,125,82,81,70,133,173
Cash Flows,Cash from Investing Activity,-55,,,,-19,,,,-23,,,,-95,-6,-29,-56,-68,-100,-145,-15,-106
