Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,5578,5942,5956,6423,6247,6245,6280,6595,6258,6335,6437,6928,6424,,,,,,,,
Quarterly Results,Expenses,4952,5252,5244,5509,5249,5193,5120,5387,5230,5426,5559,5981,5586,,,,,,,,
Quarterly Results,Operating Profit,626,690,712,913,998,1051,1160,1208,1028,909,878,947,837,,,,,,,,
Quarterly Results,OPM %,11%,12%,12%,14%,16%,17%,18%,18%,16%,14%,14%,14%,13%,,,,,,,,
Quarterly Results,Other Income,37,11,7,7,40,22,13,3,38,-10,17,4,-91,,,,,,,,
Quarterly Results,Interest,128,118,132,142,139,135,133,123,115,107,120,111,109,,,,,,,,
Quarterly Results,Depreciation,375,344,349,354,372,362,360,368,388,370,376,376,377,,,,,,,,
Quarterly Results,Profit before tax,160,238,238,424,527,576,680,721,563,423,399,465,260,,,,,,,,
Quarterly Results,Tax %,29%,20%,25%,31%,22%,31%,30%,31%,37%,29%,25%,27%,29%,,,,,,,,
Quarterly Results,Net Profit,113,191,179,292,410,397,474,497,354,302,297,337,185,,,,,,,,
Quarterly Results,EPS in Rs,1.79,3.00,2.82,4.60,6.46,6.25,7.47,7.82,5.58,4.76,4.68,5.31,2.91,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,20948,,,,24568,,,,25378,,,,26123,13412,12815,11849,13180,14843,17549,16350,17397
Profit & Loss,Expenses,18353,,,,21235,,,,20909,,,,22552,11524,10876,9840,11313,13175,15573,14392,14579
Profit & Loss,Operating Profit,2595,,,,3333,,,,4468,,,,3572,1888,1939,2008,1867,1668,1976,1958,2818
Profit & Loss,OPM %,12%,,,,14%,,,,18%,,,,14%,14%,15%,17%,14%,11%,11%,12%,16%
Profit & Loss,Other Income,118,,,,64,,,,77,,,,-80,48,-31,110,148,114,-77,24,-478
Profit & Loss,Interest,465,,,,551,,,,527,,,,447,293,189,101,118,177,199,300,463
Profit & Loss,Depreciation,1400,,,,1419,,,,1478,,,,1498,411,388,427,462,593,813,1138,1315
Profit & Loss,Profit before tax,848,,,,1427,,,,2540,,,,1547,1232,1331,1591,1436,1012,888,543,561
Profit & Loss,Tax %,25%,,,,27%,,,,32%,,,,28%,18%,27%,29%,23%,28%,23%,12%,38%
Profit & Loss,Net Profit,639,,,,1046,,,,1722,,,,1121,1005,978,1123,1099,724,680,476,350
Profit & Loss,EPS in Rs,10.06,,,,16.47,,,,27.11,,,,17.66,19.94,19.21,22.06,21.59,12.65,11.88,8.33,5.51
Profit & Loss,Dividend Payout %,32%,,,,27%,,,,22%,,,,28%,4%,10%,9%,14%,24%,27%,36%,63%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,64,,,,64,,,,64,,,,64,50,51,51,51,57,57,57,64
Balance Sheet,Reserves,11689,,,,12515,,,,13839,,,,14702,4524,4991,6554,7239,9719,9983,9873,11380
Balance Sheet,Borrowings,7061,,,,6421,,,,4905,,,,4410,1613,1106,1547,3437,4661,5111,6764,7334
Balance Sheet,Other Liabilities,8228,,,,8282,,,,8068,,,,8130,2846,2451,3442,4507,5620,5000,6512,7040
Balance Sheet,Total Liabilities,27041,,,,27281,,,,26875,,,,27306,9034,8600,11594,15233,20058,20151,23205,25816
Balance Sheet,Fixed Assets,17591,,,,17653,,,,17006,,,,16521,4593,4382,5214,6692,10403,11754,15448,16420
Balance Sheet,CWIP,618,,,,253,,,,348,,,,325,46,218,994,2915,2304,1539,1642,1107
Balance Sheet,Investments,481,,,,436,,,,532,,,,45,64,101,506,396,1342,6,19,110
Balance Sheet,Other Assets,8350,,,,8940,,,,8989,,,,10414,4330,3899,4880,5230,6008,6852,6096,8181
Balance Sheet,Total Assets,27041,,,,27281,,,,26875,,,,27306,9034,8600,11594,15233,20058,20151,23205,25816
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,2154,,,,2137,,,,3440,,,,1823,1645,1412,2122,902,1720,1071,2517,2447
Cash Flows,Cash from Investing Activity,-1172,,,,-478,,,,-711,,,,-202,-119,-796,-2226,-3368,-3891,-1027,-2817,-2342
Cash Flows,Cash from Financing Activity,-1081,,,,-1692,,,,-2659,,,,-1647,-1208,-684,-255,1895,2321,-62,472,152
Cash Flows,Net Cash Flow,-100,,,,-34,,,,70,,,,-26,319,-68,-358,-571,150,-18,173,257
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,36,,,,37,,,,38,,,,43,28,27,33,31,35,27,21,29
Ratios,Inventory Days,122,,,,110,,,,113,,,,127,97,92,119,140,128,125,129,129
Ratios,Days Payable,104,,,,85,,,,80,,,,71,59,46,95,92,106,74,93,109
Ratios,Cash Conversion Cycle,54,,,,63,,,,72,,,,99,67,73,58,80,57,78,57,49
Ratios,Working Capital Days,12,,,,24,,,,30,,,,47,19,27,25,25,18,31,10,11
Ratios,ROCE %,7%,,,,10%,,,,16%,,,,11%,26%,26%,23%,16%,9%,9%,5%,9%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,37.34%,37.34%,37.34%,37.34%,37.34%,37.34%,37.34%,37.36%,37.36%,37.36%,37.36%,37.36%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,20.71%,21.75%,22.88%,22.35%,23.41%,22.10%,17.96%,18.16%,14.46%,14.55%,14.21%,13.43%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,17.47%,17.88%,17.13%,17.78%,17.22%,17.74%,22.02%,21.99%,25.12%,25.56%,26.12%,26.51%,,,,,,,,
Shareholding Pattern (Quarterly),Government,,1.57%,1.57%,1.57%,1.57%,1.57%,1.57%,1.57%,1.57%,1.57%,1.57%,1.57%,1.57%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,22.91%,21.46%,21.08%,20.94%,20.46%,21.26%,21.10%,20.93%,21.48%,20.97%,20.73%,21.13%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,322777,281728,285192,282649,286777,333827,336846,372372,424206,429251,417861,427248,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,37.34%,,,,37.34%,,,,37.36%,,,,37.36%,,,,44.15%,40.32%,40.90%,40.90%,37.31%
Shareholding Pattern (Yearly),FIIs,19.43%,,,,22.35%,,,,18.16%,,,,13.43%,,,,31.16%,24.34%,19.35%,22.89%,24.27%
Shareholding Pattern (Yearly),DIIs,18.55%,,,,17.78%,,,,21.99%,,,,26.51%,,,,8.29%,19.97%,21.87%,17.06%,11.54%
Shareholding Pattern (Yearly),Government,1.57%,,,,1.57%,,,,1.57%,,,,1.57%,,,,1.96%,1.75%,1.75%,1.75%,1.57%
Shareholding Pattern (Yearly),Public,23.10%,,,,20.94%,,,,20.93%,,,,21.13%,,,,14.44%,13.61%,16.13%,17.40%,25.30%
Shareholding Pattern (Yearly),No. of Shareholders,328179,,,,282649,,,,372372,,,,427248,,,,135539,133736,165148,193296,237503
,,,,,,,,,,,,,,,,,,,,,,
