Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,226,247,260,313,299,332,340,372,348,360,396,472,420,,,,,,,,
Quarterly Results,Expenses,195,207,237,257,257,272,277,306,287,305,334,394,355,,,,,,,,
Quarterly Results,Operating Profit,31,40,23,56,42,59,62,66,61,55,63,78,64,,,,,,,,
Quarterly Results,OPM %,14%,16%,9%,18%,14%,18%,18%,18%,17%,15%,16%,16%,15%,,,,,,,,
Quarterly Results,Other Income,3,3,5,4,7,6,6,8,9,10,14,12,11,,,,,,,,
Quarterly Results,Interest,6,6,6,6,6,7,7,6,6,7,7,9,8,,,,,,,,
Quarterly Results,Depreciation,12,12,12,12,13,15,17,17,17,19,20,24,24,,,,,,,,
Quarterly Results,Profit before tax,16,25,10,42,30,44,45,50,47,39,49,57,44,,,,,,,,
Quarterly Results,Tax %,29%,29%,35%,26%,29%,25%,27%,26%,26%,29%,28%,17%,28%,,,,,,,,
Quarterly Results,Net Profit,11,18,7,31,21,33,33,37,35,28,36,47,32,,,,,,,,
Quarterly Results,EPS in Rs,7.58,10.36,1.11,17.92,12.88,20.58,20.28,20.64,20.40,13.78,19.59,25.90,16.20,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,816,,,,1119,,,,1391,,,,1648,335,412,450,453,502,625,652,549
Profit & Loss,Expenses,704,,,,952,,,,1137,,,,1388,303,370,417,425,455,556,572,481
Profit & Loss,Operating Profit,113,,,,168,,,,255,,,,260,32,42,33,28,47,69,80,68
Profit & Loss,OPM %,14%,,,,15%,,,,18%,,,,16%,9%,10%,7%,6%,9%,11%,12%,12%
Profit & Loss,Other Income,15,,,,20,,,,29,,,,47,3,2,4,5,5,3,6,19
Profit & Loss,Interest,30,,,,31,,,,33,,,,31,16,18,18,17,15,18,33,30
Profit & Loss,Depreciation,45,,,,49,,,,65,,,,86,8,12,11,12,12,13,48,46
Profit & Loss,Profit before tax,52,,,,108,,,,186,,,,190,11,14,8,4,25,40,5,11
