Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,153,138,131,161,167,137,157,175,177,137,167,191,166,,,,,,,,
Quarterly Results,Expenses,143,128,123,151,153,123,141,158,155,123,150,174,145,,,,,,,,
Quarterly Results,Operating Profit,10,11,9,9,14,14,16,17,22,15,16,17,21,,,,,,,,
Quarterly Results,OPM %,6%,8%,6%,6%,8%,10%,10%,10%,12%,11%,10%,9%,13%,,,,,,,,
Quarterly Results,Other Income,1,1,0,1,1,0,1,1,0,0,0,0,0,,,,,,,,
Quarterly Results,Interest,2,3,3,2,3,3,4,3,3,2,2,3,3,,,,,,,,
Quarterly Results,Depreciation,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
Quarterly Results,Profit before tax,7,8,5,6,11,10,12,13,17,12,13,13,17,,,,,,,,
Quarterly Results,Tax %,25%,25%,27%,24%,24%,25%,26%,26%,26%,25%,25%,26%,25%,,,,,,,,
Quarterly Results,Net Profit,6,6,4,5,9,8,9,10,13,9,10,10,13,,,,,,,,
Quarterly Results,EPS in Rs,1.01,1.03,0.66,0.89,1.55,1.44,1.65,1.80,2.35,1.57,1.78,1.77,2.33,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,563,,,,597,,,,647,,,,661,244,302,262,295,326,455,399,442
Profit & Loss,Expenses,523,,,,555,,,,578,,,,592,227,279,239,267,298,421,357,389
Profit & Loss,Operating Profit,40,,,,42,,,,69,,,,69,17,23,23,28,28,34,42,53
Profit & Loss,OPM %,7%,,,,7%,,,,11%,,,,10%,7%,8%,9%,10%,9%,7%,10%,12%
Profit & Loss,Other Income,5,,,,3,,,,3,,,,1,0,-0,0,1,4,3,1,5
Profit & Loss,Interest,9,,,,10,,,,13,,,,10,10,10,8,6,7,8,9,10
Profit & Loss,Depreciation,4,,,,5,,,,5,,,,6,2,2,2,2,3,3,3,4
Profit & Loss,Profit before tax,32,,,,30,,,,54,,,,55,5,10,14,21,23,26,30,44
Profit & Loss,Tax %,26%,,,,24%,,,,26%,,,,25%,39%,38%,34%,30%,36%,36%,19%,26%
Profit & Loss,Net Profit,24,,,,23,,,,40,,,,41,3,6,9,15,15,16,25,33
Profit & Loss,EPS in Rs,4.34,,,,4.16,,,,7.24,,,,7.45,0.60,1.14,1.64,2.69,2.68,2.99,4.47,5.92
Profit & Loss,Dividend Payout %,9%,,,,12%,,,,7%,,,,7%,17%,9%,24%,11%,11%,10%,7%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,11,,,,11,,,,11,,,,11,6,6,11,11,11,11,11,11
Balance Sheet,Reserves,151,,,,172,,,,209,,,,248,22,28,30,44,57,71,97,130
Balance Sheet,Borrowings,72,,,,85,,,,85,,,,77,54,62,59,59,54,79,58,74
Balance Sheet,Other Liabilities,76,,,,77,,,,84,,,,81,62,43,40,47,68,91,65,91
Balance Sheet,Total Liabilities,310,,,,344,,,,389,,,,416,144,138,140,161,190,252,232,305
Balance Sheet,Fixed Assets,84,,,,80,,,,80,,,,80,35,36,35,36,40,43,75,73
Balance Sheet,CWIP,3,,,,5,,,,3,,,,0,7,8,8,10,11,23,3,11
Balance Sheet,Investments,0,,,,1,,,,1,,,,1,1,0,0,0,0,0,0,0
Balance Sheet,Other Assets,223,,,,258,,,,305,,,,335,101,95,97,115,139,186,154,221
Balance Sheet,Total Assets,310,,,,344,,,,389,,,,416,144,138,140,161,190,252,232,305
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-27,,,,5,,,,47,,,,29,20,7,14,10,22,10,31,44
Cash Flows,Cash from Investing Activity,-4,,,,-2,,,,-1,,,,-3,-7,-3,-1,-5,-4,-16,-17,-6
Cash Flows,Cash from Financing Activity,-13,,,,0,,,,-16,,,,-20,-12,-3,-13,-5,-14,12,-22,6
Cash Flows,Net Cash Flow,-43,,,,3,,,,30,,,,6,1,0,-1,0,4,6,-8,44
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,66,,,,74,,,,55,,,,74,62,49,54,55,49,62,63,73
Ratios,Inventory Days,81,,,,66,,,,76,,,,70,78,62,64,76,98,65,84,73
Ratios,Days Payable,56,,,,54,,,,57,,,,46,100,57,61,72,92,83,76,100
Ratios,Cash Conversion Cycle,91,,,,86,,,,75,,,,98,39,54,57,60,55,43,71,47
Ratios,Working Capital Days,95,,,,109,,,,106,,,,119,49,57,72,77,67,59,75,70
Ratios,ROCE %,18%,,,,16%,,,,23%,,,,20%,19%,23%,22%,26%,25%,24%,26%,28%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,73.17%,73.17%,73.17%,73.17%,73.17%,73.17%,73.17%,73.17%,73.17%,73.17%,73.17%,73.17%,,,,,,,,
