Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,409,398,419,564,697,491,472,500,602,524,519,606,701,,,,,,,,
Quarterly Results,Expenses,315,298,325,408,495,377,373,424,492,423,411,459,522,,,,,,,,
Quarterly Results,Operating Profit,94,99,94,156,202,114,98,76,110,100,107,147,179,,,,,,,,
Quarterly Results,OPM %,23%,25%,22%,28%,29%,23%,21%,15%,18%,19%,21%,24%,26%,,,,,,,,
Quarterly Results,Other Income,12,11,11,10,4,8,23,64,13,10,11,10,12,,,,,,,,
Quarterly Results,Interest,1,0,4,9,14,19,20,18,17,16,14,20,28,,,,,,,,
Quarterly Results,Depreciation,12,12,18,25,8,21,24,25,26,27,28,30,35,,,,,,,,
Quarterly Results,Profit before tax,94,97,83,131,184,82,77,97,79,68,77,108,127,,,,,,,,
Quarterly Results,Tax %,20%,24%,30%,19%,26%,25%,22%,20%,11%,25%,23%,23%,25%,,,,,,,,
Quarterly Results,Net Profit,75,74,58,107,136,62,61,78,70,51,59,84,95,,,,,,,,
Quarterly Results,EPS in Rs,15.17,15.02,11.67,21.50,27.50,12.41,12.22,15.74,14.19,10.32,11.86,16.86,19.15,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1453,,,,2077,,,,2065,,,,2349,486,592,680,742,913,996,1062,1179
Profit & Loss,Expenses,1098,,,,1527,,,,1666,,,,1816,420,519,561,582,693,777,794,870
Profit & Loss,Operating Profit,356,,,,550,,,,399,,,,534,66,72,118,159,220,219,268,309
Profit & Loss,OPM %,24%,,,,26%,,,,19%,,,,23%,14%,12%,17%,21%,24%,22%,25%,26%
Profit & Loss,Other Income,38,,,,36,,,,107,,,,44,31,29,23,55,88,34,29,94
Profit & Loss,Interest,2,,,,28,,,,75,,,,78,6,3,4,3,1,1,2,2
Profit & Loss,Depreciation,48,,,,63,,,,96,,,,119,22,20,22,30,40,28,37,44
Profit & Loss,Profit before tax,344,,,,496,,,,336,,,,380,69,78,116,182,266,224,258,358
Profit & Loss,Tax %,24%,,,,24%,,,,19%,,,,24%,21%,26%,28%,25%,32%,34%,-56%,31%
Profit & Loss,Net Profit,263,,,,375,,,,270,,,,289,68,58,84,137,180,149,409,258
Profit & Loss,EPS in Rs,53.09,,,,75.68,,,,54.56,,,,58.19,13.47,11.18,17.08,27.88,36.43,30.15,82.57,52.02
Profit & Loss,Dividend Payout %,21%,,,,16%,,,,27%,,,,21%,24%,29%,25%,23%,27%,26%,13%,21%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,10,,,,10,,,,10,,,,10,10,10,10,10,10,10,10,10
Balance Sheet,Reserves,1834,,,,2175,,,,2373,,,,2616,546,578,636,825,974,1063,1402,1624
Balance Sheet,Borrowings,121,,,,861,,,,1368,,,,1466,58,61,82,19,13,4,1,25
Balance Sheet,Other Liabilities,420,,,,484,,,,626,,,,738,166,203,228,324,259,231,215,239
Balance Sheet,Total Liabilities,2385,,,,3529,,,,4377,,,,4830,779,852,955,1177,1256,1307,1629,1898
Balance Sheet,Fixed Assets,556,,,,1646,,,,1875,,,,2742,288,274,375,561,428,430,529,540
Balance Sheet,CWIP,742,,,,279,,,,711,,,,350,6,60,20,17,20,39,39,95
Balance Sheet,Investments,118,,,,44,,,,495,,,,480,230,171,170,239,428,427,195,99
