Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,2947,2988,3138,3432,3243,3223,3214,3534,3670,3784,4019,4098,4023,,,,,,,,
Quarterly Results,Expenses,1228,1388,1236,1356,1309,1270,1331,1375,1619,1482,1575,1676,1581,,,,,,,,
Quarterly Results,Operating Profit,1719,1600,1902,2076,1934,1953,1882,2159,2051,2302,2444,2422,2442,,,,,,,,
Quarterly Results,OPM %,58%,54%,61%,60%,60%,61%,59%,61%,56%,61%,61%,59%,61%,,,,,,,,
Quarterly Results,Other Income,172,187,165,-448,202,153,268,47,6,0,5,8,4,,,,,,,,
Quarterly Results,Interest,1392,1413,1438,1501,1445,1364,1325,1353,1335,1351,1476,1569,1600,,,,,,,,
Quarterly Results,Depreciation,28,27,27,28,29,30,28,29,28,28,33,36,41,,,,,,,,
Quarterly Results,Profit before tax,470,346,601,99,662,714,797,824,694,922,940,824,806,,,,,,,,
Quarterly Results,Tax %,27%,25%,32%,-356%,37%,26%,25%,22%,20%,26%,26%,24%,21%,,,,,,,,
Quarterly Results,Net Profit,341,261,406,453,417,531,594,639,553,685,697,626,636,,,,,,,,
Quarterly Results,EPS in Rs,1.38,1.06,1.64,1.83,2.02,2.14,2.40,2.57,2.23,2.75,2.79,2.51,2.55,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,11930,,,,12775,,,,14252,,,,15924,5221,6456,7440,8532,10215,13365,14104,13353
Profit & Loss,Expenses,5233,,,,7938,,,,6195,,,,6304,1230,1625,1979,2776,3308,3377,4160,5401
Profit & Loss,Operating Profit,6697,,,,4837,,,,8057,,,,9621,3991,4831,5461,5756,6907,9988,9944,7952
Profit & Loss,OPM %,56%,,,,38%,,,,57%,,,,60%,76%,75%,73%,67%,68%,75%,70%,60%
Profit & Loss,Other Income,594,,,,2795,,,,474,,,,16,-5,16,8,26,49,-4,370,836
Profit & Loss,Interest,5765,,,,5812,,,,5387,,,,6007,3081,3577,4133,4635,5458,6882,7552,7230
Profit & Loss,Depreciation,103,,,,111,,,,115,,,,139,80,96,83,67,52,50,82,86
Profit & Loss,Profit before tax,1423,,,,1709,,,,3029,,,,3491,825,1175,1253,1079,1446,3052,2680,1472
Profit & Loss,Tax %,26%,,,,10%,,,,24%,,,,24%,28%,28%,32%,3%,12%,27%,37%,36%
Profit & Loss,Net Profit,1049,,,,1536,,,,2317,,,,2643,595,855,857,1048,1278,2232,1700,949
Profit & Loss,EPS in Rs,4.33,,,,6.55,,,,9.32,,,,10.60,2.82,4.04,3.97,4.83,5.11,9.06,6.90,3.93
Profit & Loss,Dividend Payout %,12%,,,,31%,,,,27%,,,,26%,22%,16%,16%,13%,16%,9%,11%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,2474,,,,2480,,,,2489,,,,2495,1718,1720,1753,1756,1996,1999,2005,2469
Balance Sheet,Reserves,17474,,,,19049,,,,20950,,,,23069,4107,4656,5442,6138,9411,11450,12688,16304
Balance Sheet,Borrowings,85237,,,,83105,,,,76603,,,,92372,36854,43454,52829,61024,75248,91507,93934,88592
Balance Sheet,Other Liabilities,1696,,,,1706,,,,2652,,,,2447,2182,2912,3775,3593,1117,1094,902,1582
Balance Sheet,Total Liabilities,106880,,,,106339,,,,102694,,,,120384,44861,52742,63799,72511,87772,106050,109529,108947
Balance Sheet,Fixed Assets,509,,,,553,,,,519,,,,641,1228,1184,1313,1230,1151,1127,1100,1138
Balance Sheet,CWIP,22,,,,5,,,,36,,,,45,140,174,22,28,19,39,62,24
