Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,324,304,311,314,297,311,335,341,366,387,424,445,429,,,,,
Quarterly Results,Expenses,128,123,129,131,139,141,143,147,161,166,174,171,185,,,,,
Quarterly Results,Operating Profit,196,182,182,183,158,170,192,194,205,220,250,274,244,,,,,
Quarterly Results,OPM %,61%,60%,59%,58%,53%,55%,57%,57%,56%,57%,59%,62%,57%,,,,,
Quarterly Results,Other Income,24,-31,77,49,32,78,56,80,74,95,96,38,72,,,,,
Quarterly Results,Interest,1,1,1,1,1,1,2,1,2,1,1,2,1,,,,,
Quarterly Results,Depreciation,9,9,8,9,8,7,9,9,10,9,10,11,10,,,,,
Quarterly Results,Profit before tax,209,141,249,223,181,240,237,264,268,305,335,300,305,,,,,
Quarterly Results,Tax %,24%,27%,23%,25%,25%,23%,25%,21%,22%,23%,28%,25%,25%,,,,,
Quarterly Results,Net Profit,159,103,192,166,136,185,178,209,208,236,242,224,228,,,,,
Quarterly Results,EPS in Rs,5.50,3.57,6.66,5.77,4.71,6.41,6.18,7.27,7.23,8.18,8.41,7.78,7.91,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1405,,,,1349,,,,1636,,,,1685,1013,1324,1407,1235,1202
Profit & Loss,Expenses,473,,,,521,,,,592,,,,696,670,771,723,532,467
Profit & Loss,Operating Profit,932,,,,828,,,,1044,,,,989,344,552,684,703,735
Profit & Loss,OPM %,66%,,,,61%,,,,64%,,,,59%,34%,42%,49%,57%,61%
Profit & Loss,Other Income,3,,,,5,,,,5,,,,301,1,0,0,0,4
Profit & Loss,Interest,5,,,,4,,,,6,,,,6,0,5,6,6,6
Profit & Loss,Depreciation,36,,,,34,,,,35,,,,40,8,26,32,37,37
Profit & Loss,Profit before tax,895,,,,794,,,,1008,,,,1245,337,522,646,661,696
Profit & Loss,Tax %,25%,,,,25%,,,,23%,,,,25%,34%,33%,31%,25%,24%
Profit & Loss,Net Profit,673,,,,596,,,,780,,,,931,223,349,447,494,526
Profit & Loss,EPS in Rs,23.36,,,,20.71,,,,27.09,,,,32.26,124.01,193.64,248.22,274.67,292.38
Profit & Loss,Dividend Payout %,49%,,,,50%,,,,50%,,,,74%,22%,57%,67%,67%,27%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,144,,,,144,,,,144,,,,144,18,18,18,18,18
Balance Sheet,Reserves,2052,,,,2373,,,,3025,,,,3583,924,1120,1203,1299,1687
Balance Sheet,Borrowings,54,,,,48,,,,79,,,,68,0,70,72,62,59
Balance Sheet,Other Liabilities,184,,,,223,,,,254,,,,320,258,342,206,193,221
Balance Sheet,Total Liabilities,2435,,,,2788,,,,3502,,,,4114,1200,1549,1498,1572,1985
Balance Sheet,Fixed Assets,72,,,,70,,,,111,,,,107,18,90,95,86,77
Balance Sheet,CWIP,3,,,,2,,,,2,,,,1,0,0,2,1,1
Balance Sheet,Investments,2121,,,,2359,,,,3122,,,,3692,901,1141,1138,1263,1726
Balance Sheet,Other Assets,239,,,,357,,,,267,,,,315,281,318,263,221,180
Balance Sheet,Total Assets,2435,,,,2788,,,,3502,,,,4114,1200,1549,1498,1572,1985
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,563,,,,437,,,,685,,,,708,0,346,315,497,512
Cash Flows,Cash from Investing Activity,-298,,,,-134,,,,-511,,,,-305,0,-69,62,-66,-340
Cash Flows,Cash from Financing Activity,-256,,,,-335,,,,-169,,,,-399,0,-259,-384,-423,-162
Cash Flows,Net Cash Flow,9,,,,-32,,,,5,,,,5,0,18,-6,8,10
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,7,,,,7,,,,9,,,,13,20,12,7,12,9
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,7,,,,7,,,,9,,,,13,20,12,7,12,9
Ratios,Working Capital Days,-5,,,,11,,,,-2,,,,-26,-18,-10,7,-1,-25
Ratios,ROCE %,45%,,,,33%,,,,35%,,,,36%,,49%,52%,50%,45%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,86.50%,86.50%,86.50%,86.50%,86.49%,86.48%,86.48%,75.32%,75.00%,74.95%,74.90%,74.90%,,,,,
Shareholding Pattern (Quarterly),FIIs,,2.12%,2.34%,2.01%,1.61%,1.68%,1.68%,1.74%,4.37%,4.62%,4.54%,5.04%,5.32%,,,,,
Shareholding Pattern (Quarterly),DIIs,,4.38%,4.20%,4.66%,4.84%,4.69%,4.72%,5.21%,12.08%,11.59%,12.37%,11.51%,10.92%,,,,,
