Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,898,903,933,967,979,950,994,1002,1079,1045,1121,1147,1179,,,,,,,,
Quarterly Results,Expenses,778,799,836,852,871,849,893,902,970,941,1004,1029,1057,,,,,,,,
Quarterly Results,Operating Profit,120,104,97,114,108,101,100,100,109,104,117,118,122,,,,,,,,
Quarterly Results,OPM %,13%,12%,10%,12%,11%,11%,10%,10%,10%,10%,10%,10%,10%,,,,,,,,
Quarterly Results,Other Income,17,15,20,17,19,26,32,28,34,32,35,29,40,,,,,,,,
Quarterly Results,Interest,2,2,3,3,2,2,3,4,4,4,5,6,6,,,,,,,,
Quarterly Results,Depreciation,37,29,30,31,31,31,31,33,33,29,29,30,29,,,,,,,,
Quarterly Results,Profit before tax,97,88,85,98,94,94,97,91,106,103,118,111,127,,,,,,,,
Quarterly Results,Tax %,11%,11%,14%,11%,12%,11%,10%,12%,3%,11%,9%,8%,10%,,,,,,,,
Quarterly Results,Net Profit,86,79,73,86,82,83,88,80,103,92,107,102,115,,,,,,,,
Quarterly Results,EPS in Rs,11.04,10.06,9.33,11.05,10.51,10.60,11.21,10.22,13.13,11.69,13.66,12.95,14.65,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,3259,,,,3783,,,,4024,,,,4492,2226,2417,1727,1943,2350,2754,2718,2802
Profit & Loss,Expenses,2847,,,,3357,,,,3613,,,,4031,2057,2222,1639,1780,2133,2504,2476,2539
Profit & Loss,Operating Profit,412,,,,425,,,,411,,,,461,170,195,88,163,216,250,241,263
Profit & Loss,OPM %,13%,,,,11%,,,,10%,,,,10%,8%,8%,5%,8%,9%,9%,9%,9%
Profit & Loss,Other Income,44,,,,70,,,,119,,,,136,9,8,92,27,37,44,34,31
Profit & Loss,Interest,13,,,,10,,,,13,,,,20,33,34,25,30,32,37,34,27
Profit & Loss,Depreciation,113,,,,121,,,,128,,,,118,47,55,52,59,69,77,82,93
Profit & Loss,Profit before tax,330,,,,364,,,,388,,,,459,99,114,103,100,152,179,159,174
Profit & Loss,Tax %,11%,,,,12%,,,,9%,,,,9%,28%,29%,15%,19%,19%,19%,10%,14%
Profit & Loss,Net Profit,293,,,,321,,,,354,,,,416,72,82,88,81,124,145,143,150
Profit & Loss,EPS in Rs,37.45,,,,40.91,,,,45.12,,,,52.92,9.82,10.75,11.46,10.53,16.08,18.84,18.53,19.08
Profit & Loss,Dividend Payout %,11%,,,,17%,,,,16%,,,,15%,19%,14%,13%,10%,10%,10%,11%,13%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,15,,,,16,,,,16,,,,15,15,15,15,15,15,15,15,15
Balance Sheet,Reserves,1415,,,,1686,,,,1988,,,,2139,476,605,560,631,746,877,1009,1154
Balance Sheet,Borrowings,96,,,,92,,,,194,,,,242,336,320,354,421,440,470,422,297
Balance Sheet,Other Liabilities,301,,,,307,,,,304,,,,383,174,197,129,162,196,254,237,272
Balance Sheet,Total Liabilities,1827,,,,2101,,,,2501,,,,2780,1001,1137,1058,1229,1398,1616,1683,1739
Balance Sheet,Fixed Assets,801,,,,791,,,,862,,,,964,432,521,532,542,626,727,772,805
Balance Sheet,CWIP,7,,,,26,,,,109,,,,255,18,7,12,57,56,4,22,5
Balance Sheet,Investments,193,,,,286,,,,543,,,,411,8,7,76,87,104,117,135,150
Balance Sheet,Other Assets,826,,,,998,,,,988,,,,1150,543,602,438,544,611,768,755,779
Balance Sheet,Total Assets,1827,,,,2101,,,,2501,,,,2780,1001,1137,1058,1229,1398,1616,1683,1739
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,368,,,,361,,,,299,,,,359,158,125,109,99,157,179,243,305
Cash Flows,Cash from Investing Activity,-76,,,,-193,,,,-404,,,,-99,-98,-121,-101,-122,-131,-158,-135,-107
Cash Flows,Cash from Financing Activity,-258,,,,-66,,,,18,,,,-292,-63,-4,-12,32,-30,-24,-104,-176
Cash Flows,Net Cash Flow,34,,,,102,,,,-87,,,,-32,-3,-1,-4,8,-4,-3,3,21
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,57,,,,54,,,,54,,,,59,62,66,69,67,66,68,65,67
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,57,,,,54,,,,54,,,,59,62,66,69,67,66,68,65,67
Ratios,Working Capital Days,55,,,,50,,,,58,,,,71,43,48,53,56,56,55,58,61
Ratios,ROCE %,23%,,,,22%,,,,20%,,,,21%,16%,17%,10%,13%,16%,17%,14%,15%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,66.57%,69.03%,69.03%,69.00%,68.95%,68.95%,68.92%,68.92%,68.93%,68.78%,68.73%,68.81%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,3.11%,3.32%,3.30%,2.77%,2.54%,2.58%,2.61%,2.67%,2.92%,3.01%,3.35%,3.17%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,12.04%,11.81%,11.70%,12.23%,12.75%,12.87%,12.81%,12.18%,12.18%,12.36%,12.33%,12.39%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,18.28%,15.82%,15.97%,16.01%,15.76%,15.61%,15.65%,16.22%,15.97%,15.84%,15.59%,15.61%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,41457,50647,50420,52662,49880,42383,41164,43736,43822,49571,51797,51693,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,66.57%,,,,69.00%,,,,68.92%,,,,68.81%,,,,66.08%,66.11%,66.92%,66.87%,66.71%
Shareholding Pattern (Yearly),FIIs,2.66%,,,,2.77%,,,,2.67%,,,,3.17%,,,,2.24%,2.34%,1.89%,1.78%,1.70%
Shareholding Pattern (Yearly),DIIs,12.25%,,,,12.23%,,,,12.18%,,,,12.39%,,,,8.60%,10.36%,11.12%,10.06%,12.18%
Shareholding Pattern (Yearly),Public,18.52%,,,,16.01%,,,,16.22%,,,,15.61%,,,,23.08%,21.19%,20.07%,21.29%,19.42%
Shareholding Pattern (Yearly),No. of Shareholders,38398,,,,52662,,,,43736,,,,51693,,,,30741,32118,25429,23631,26368
,,,,,,,,,,,,,,,,,,,,,,
