Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,49,40,56,57,72,54,81,57,82,58,85,73,83,,,,,,,,
Quarterly Results,Expenses,38,30,45,44,53,42,61,45,61,46,65,61,62,,,,,,,,
Quarterly Results,Operating Profit,11,10,12,13,19,13,21,11,21,12,19,11,21,,,,,,,,
Quarterly Results,OPM %,23%,25%,20%,23%,26%,23%,25%,20%,26%,21%,23%,15%,25%,,,,,,,,
Quarterly Results,Other Income,2,0,1,2,1,1,1,2,1,1,2,0,1,,,,,,,,
Quarterly Results,Interest,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
Quarterly Results,Depreciation,2,2,2,2,3,3,3,3,4,4,5,5,5,,,,,,,,
Quarterly Results,Profit before tax,10,8,10,12,15,10,17,9,17,8,16,5,16,,,,,,,,
Quarterly Results,Tax %,29%,28%,27%,26%,29%,25%,26%,26%,25%,28%,27%,23%,20%,,,,,,,,
Quarterly Results,Net Profit,7,6,7,9,11,8,13,6,13,6,11,4,13,,,,,,,,
Quarterly Results,EPS in Rs,1.10,0.90,1.14,1.47,1.75,1.20,2.02,1.00,2.01,0.88,1.82,0.63,1.98,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,176,,,,226,,,,274,,,,298,90,94,97,101,114,135,132,127
Profit & Loss,Expenses,130,,,,171,,,,208,,,,235,71,76,84,82,92,105,110,99
Profit & Loss,Operating Profit,45,,,,54,,,,66,,,,63,18,17,13,19,22,30,22,28
Profit & Loss,OPM %,26%,,,,24%,,,,24%,,,,21%,20%,18%,13%,19%,19%,22%,17%,22%
Profit & Loss,Other Income,4,,,,4,,,,4,,,,4,1,-0,0,1,1,1,3,5
Profit & Loss,Interest,2,,,,4,,,,5,,,,4,1,2,3,3,3,3,2,1
Profit & Loss,Depreciation,6,,,,9,,,,13,,,,19,3,5,8,7,7,7,7,6
Profit & Loss,Profit before tax,41,,,,45,,,,53,,,,44,15,10,2,9,13,21,16,26
Profit & Loss,Tax %,26%,,,,27%,,,,26%,,,,24%,35%,42%,82%,42%,36%,24%,26%,29%
Profit & Loss,Net Profit,30,,,,33,,,,39,,,,34,10,5,0,5,8,16,12,18
Profit & Loss,EPS in Rs,4.80,,,,5.26,,,,6.24,,,,5.31,1.55,0.88,0.10,0.87,1.39,2.59,1.88,2.97
Profit & Loss,Dividend Payout %,15%,,,,14%,,,,25%,,,,15%,10%,17%,48%,12%,7%,5%,4%,15%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,3,,,,3,,,,6,,,,6,3,3,3,3,3,3,3,3
Balance Sheet,Reserves,131,,,,159,,,,189,,,,215,43,47,48,52,60,75,84,100
Balance Sheet,Borrowings,34,,,,56,,,,53,,,,45,28,42,39,35,29,26,17,12
Balance Sheet,Other Liabilities,45,,,,57,,,,54,,,,54,19,23,20,24,30,26,23,39
Balance Sheet,Total Liabilities,214,,,,275,,,,302,,,,320,93,115,111,114,122,130,128,154
Balance Sheet,Fixed Assets,67,,,,84,,,,125,,,,119,24,56,54,49,49,47,44,41
Balance Sheet,CWIP,8,,,,25,,,,0,,,,2,8,1,1,0,0,0,1,1
Balance Sheet,Investments,0,,,,0,,,,0,,,,1,0,3,0,0,0,0,1,0
Balance Sheet,Other Assets,138,,,,166,,,,178,,,,197,60,56,56,64,72,83,82,112
Balance Sheet,Total Assets,214,,,,275,,,,302,,,,320,93,115,111,114,122,130,128,154
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,9,,,,30,,,,39,,,,36,14,11,8,13,15,11,24,35
Cash Flows,Cash from Investing Activity,-18,,,,-39,,,,-25,,,,-20,-19,-22,-2,-3,-5,-6,-6,-3
Cash Flows,Cash from Financing Activity,2,,,,14,,,,-15,,,,-18,6,11,-7,-8,-10,-6,-13,-7
Cash Flows,Net Cash Flow,-7,,,,4,,,,-1,,,,-2,1,1,-1,2,0,-0,5,25
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,90,,,,80,,,,80,,,,89,86,79,76,102,96,92,67,75
Ratios,Inventory Days,700,,,,233,,,,215,,,,200,180,235,208,516,644,711,797,838
Ratios,Days Payable,287,,,,97,,,,70,,,,73,85,115,95,285,344,293,206,348
Ratios,Cash Conversion Cycle,503,,,,216,,,,224,,,,216,180,200,188,333,396,510,658,566
Ratios,Working Capital Days,130,,,,121,,,,122,,,,131,123,93,105,111,115,137,129,106
Ratios,ROCE %,30%,,,,26%,,,,25%,,,,19%,24%,15%,6%,13%,18%,25%,18%,24%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,68.86%,68.86%,68.86%,67.26%,67.26%,67.26%,67.26%,67.26%,67.26%,66.63%,66.62%,66.62%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,3.06%,4.33%,4.70%,7.47%,7.29%,6.19%,2.69%,0.49%,0.40%,0.16%,0.28%,0.14%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.61%,1.00%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,28.08%,26.80%,26.45%,25.26%,25.46%,26.53%,30.05%,32.26%,32.32%,33.20%,32.49%,32.24%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,10164,10590,10105,10971,15164,20684,24862,26741,27119,39374,41875,44104,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
