Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2010,Mar 2011,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,89,111,118,118,124,127,128,126,128,126,127,123,132,,,,,,,,
Quarterly Results,Expenses,70,85,91,91,96,97,99,101,106,102,100,99,104,,,,,,,,
Quarterly Results,Operating Profit,19,25,27,27,28,30,29,25,22,24,27,25,28,,,,,,,,
Quarterly Results,OPM %,22%,23%,23%,23%,23%,24%,23%,20%,17%,19%,21%,20%,22%,,,,,,,,
Quarterly Results,Other Income,3,6,3,1,2,2,2,2,16,4,3,4,4,,,,,,,,
Quarterly Results,Interest,1,2,2,2,2,1,1,1,1,1,1,1,1,,,,,,,,
Quarterly Results,Depreciation,2,2,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,
Quarterly Results,Profit before tax,19,28,26,23,26,28,27,23,33,24,27,24,28,,,,,,,,
Quarterly Results,Tax %,24%,21%,26%,28%,16%,24%,26%,26%,23%,24%,25%,25%,26%,,,,,,,,
Quarterly Results,Net Profit,14,22,19,17,22,21,20,17,26,18,20,18,21,,,,,,,,
Quarterly Results,EPS in Rs,2.51,3.77,3.34,2.89,3.73,3.69,3.53,2.94,4.46,3.09,3.46,3.17,3.65,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,324,,,,470,,,,509,,,,508,76,95,109,119,158,193,187,204
Profit & Loss,Expenses,251,,,,361,,,,403,,,,405,66,85,95,100,132,158,166,168
Profit & Loss,Operating Profit,73,,,,109,,,,106,,,,104,11,10,14,19,26,36,21,36
Profit & Loss,OPM %,23%,,,,23%,,,,21%,,,,20%,14%,11%,13%,16%,16%,18%,11%,18%
Profit & Loss,Other Income,9,,,,11,,,,22,,,,15,1,2,0,2,5,7,5,6
Profit & Loss,Interest,3,,,,7,,,,5,,,,4,3,4,4,3,3,4,3,2
Profit & Loss,Depreciation,6,,,,11,,,,12,,,,12,2,3,4,5,5,5,6,6
Profit & Loss,Profit before tax,73,,,,102,,,,112,,,,103,7,5,6,14,23,34,17,34
Profit & Loss,Tax %,25%,,,,23%,,,,25%,,,,25%,28%,50%,42%,40%,27%,29%,22%,26%
Profit & Loss,Net Profit,55,,,,79,,,,84,,,,77,5,3,3,8,17,25,13,25
Profit & Loss,EPS in Rs,9.57,,,,13.73,,,,14.63,,,,13.38,0.82,0.47,0.58,1.43,2.87,4.28,2.34,4.43
Profit & Loss,Dividend Payout %,7%,,,,9%,,,,12%,,,,20%,18%,42%,0%,12%,14%,9%,9%,9%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,8,,,,12,,,,12,,,,12,4,4,4,4,8,8,8,8
Balance Sheet,Reserves,184,,,,254,,,,330,,,,394,41,42,51,65,75,97,108,132
Balance Sheet,Borrowings,58,,,,59,,,,42,,,,33,31,41,47,29,36,45,25,29
Balance Sheet,Other Liabilities,58,,,,66,,,,59,,,,69,25,30,23,18,28,27,23,52
Balance Sheet,Total Liabilities,308,,,,390,,,,443,,,,508,101,116,125,116,147,176,163,221
Balance Sheet,Fixed Assets,79,,,,118,,,,120,,,,137,35,37,41,43,45,45,45,46
Balance Sheet,CWIP,8,,,,7,,,,14,,,,24,1,3,4,4,5,6,18,25
Balance Sheet,Investments,17,,,,8,,,,11,,,,13,0,0,1,7,8,11,11,13
Balance Sheet,Other Assets,205,,,,258,,,,298,,,,334,65,76,78,61,89,115,88,137
Balance Sheet,Total Assets,308,,,,390,,,,443,,,,508,101,116,125,116,147,176,163,221
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-3,,,,66,,,,69,,,,94,8,2,16,12,6,4,41,30
Cash Flows,Cash from Investing Activity,-24,,,,-41,,,,-18,,,,-58,-9,-7,-2,-3,-7,-7,-14,-15
Cash Flows,Cash from Financing Activity,23,,,,-18,,,,-29,,,,-26,2,4,-6,-17,1,3,-27,0
Cash Flows,Net Cash Flow,-5,,,,7,,,,21,,,,10,1,-1,8,-8,0,0,-0,15
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,67,,,,72,,,,82,,,,80,122,106,88,81,78,65,60,77
Ratios,Inventory Days,260,,,,196,,,,165,,,,166,165,221,150,153,182,264,172,253
Ratios,Days Payable,95,,,,63,,,,50,,,,49,87,115,46,48,78,56,41,127
Ratios,Cash Conversion Cycle,232,,,,206,,,,196,,,,197,199,212,192,187,181,273,192,202
