Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2020,Mar 2021,Mar 2017,Mar 2018,Mar 2019
Quarterly Results,Sales,330,342,362,378,393,371,406,364,401,406,463,480,422,,,,,
Quarterly Results,Expenses,283,288,304,318,329,310,341,309,330,334,386,409,350,,,,,
Quarterly Results,Operating Profit,47,54,58,60,64,61,65,55,70,71,77,71,72,,,,,
Quarterly Results,OPM %,14%,16%,16%,16%,16%,17%,16%,15%,18%,18%,17%,15%,17%,,,,,
Quarterly Results,Other Income,1,4,20,2,2,1,3,7,1,2,1,12,4,,,,,
Quarterly Results,Interest,10,11,11,12,13,14,13,15,14,13,14,15,18,,,,,
Quarterly Results,Depreciation,15,16,16,16,17,16,18,18,19,19,19,19,18,,,,,
Quarterly Results,Profit before tax,23,32,50,34,36,32,37,28,38,41,45,48,39,,,,,
Quarterly Results,Tax %,29%,29%,21%,29%,32%,26%,22%,31%,24%,23%,20%,22%,4%,,,,,
Quarterly Results,Net Profit,16,22,40,24,24,24,28,19,29,32,36,38,38,,,,,
Quarterly Results,EPS in Rs,18.57,24.98,43.48,26.88,26.71,26.13,31.21,21.14,31.47,34.86,39.05,41.46,41.78,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1086,,,,1475,,,,1541,,,,1770,890,904,,,
Profit & Loss,Expenses,931,,,,1239,,,,1290,,,,1477,764,770,,,
Profit & Loss,Operating Profit,155,,,,236,,,,252,,,,293,126,133,,,
Profit & Loss,OPM %,14%,,,,16%,,,,16%,,,,17%,14%,15%,,,
Profit & Loss,Other Income,3,,,,27,,,,10,,,,14,2,3,,,
Profit & Loss,Interest,34,,,,48,,,,56,,,,58,37,37,,,
Profit & Loss,Depreciation,56,,,,64,,,,72,,,,75,48,52,,,
Profit & Loss,Profit before tax,68,,,,152,,,,135,,,,174,42,47,,,
Profit & Loss,Tax %,31%,,,,27%,,,,25%,,,,18%,14%,29%,,,
Profit & Loss,Net Profit,47,,,,110,,,,101,,,,143,37,33,,,
Profit & Loss,EPS in Rs,52.03,,,,122.05,,,,111.40,,,,157.15,40.13,36.78,,,
Profit & Loss,Dividend Payout %,19%,,,,16%,,,,20%,,,,19%,10%,20%,,,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,9,,,,9,,,,9,,,,9,,9,,,
Balance Sheet,Reserves,331,,,,433,,,,517,,,,635,,291,,,
Balance Sheet,Borrowings,463,,,,501,,,,504,,,,651,,321,,,
Balance Sheet,Other Liabilities,268,,,,274,,,,296,,,,317,,217,,,
Balance Sheet,Total Liabilities,1072,,,,1217,,,,1326,,,,1612,,838,,,
Balance Sheet,Fixed Assets,541,,,,580,,,,696,,,,777,,448,,,
Balance Sheet,CWIP,48,,,,44,,,,7,,,,59,,11,,,
Balance Sheet,Investments,0,,,,0,,,,0,,,,0,,0,,,
Balance Sheet,Other Assets,482,,,,593,,,,623,,,,776,,379,,,
Balance Sheet,Total Assets,1072,,,,1217,,,,1326,,,,1612,,838,,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,97,,,,109,,,,234,,,,133,,111,,,
Cash Flows,Cash from Investing Activity,-195,,,,-90,,,,-157,,,,-150,,-41,,,
Cash Flows,Cash from Financing Activity,101,,,,-22,,,,-76,,,,18,,-67,,,
Cash Flows,Net Cash Flow,3,,,,-2,,,,1,,,,1,,3,,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,77,,,,73,,,,82,,,,95,,72,,,
Ratios,Inventory Days,102,,,,99,,,,85,,,,78,,101,,,
Ratios,Days Payable,93,,,,67,,,,75,,,,78,,98,,,
Ratios,Cash Conversion Cycle,86,,,,106,,,,92,,,,95,,74,,,
Ratios,Working Capital Days,80,,,,87,,,,82,,,,93,,73,,,
