Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,449,447,473,478,460,499,484,505,493,503,513,511,513,,,,,,,,
Quarterly Results,Expenses,356,360,389,398,402,422,401,423,413,422,426,428,422,,,,,,,,
Quarterly Results,Operating Profit,93,87,85,81,58,78,83,82,80,81,86,83,91,,,,,,,,
Quarterly Results,OPM %,21%,19%,18%,17%,13%,16%,17%,16%,16%,16%,17%,16%,18%,,,,,,,,
Quarterly Results,Other Income,31,33,45,39,21,46,44,39,46,26,35,23,38,,,,,,,,
Quarterly Results,Interest,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Quarterly Results,Depreciation,91,91,91,87,88,92,93,90,80,81,81,87,87,,,,,,,,
Quarterly Results,Profit before tax,33,29,38,33,-10,31,34,31,46,25,40,19,41,,,,,,,,
Quarterly Results,Tax %,13%,28%,20%,13%,53%,29%,41%,27%,24%,28%,35%,28%,15%,,,,,,,,
Quarterly Results,Net Profit,28,21,30,29,-15,22,20,22,35,18,26,14,35,,,,,,,,
Quarterly Results,EPS in Rs,0.16,0.12,0.17,0.16,-0.08,0.13,0.11,0.13,0.20,0.10,0.15,0.08,0.20,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1793,,,,1858,,,,1981,,,,2040,1583,1832,1137,1344,1535,1558,1798,1732
Profit & Loss,Expenses,1390,,,,1538,,,,1648,,,,1699,1282,1567,1012,1143,1197,1239,1352,1239
Profit & Loss,Operating Profit,403,,,,320,,,,333,,,,341,301,265,125,202,337,319,447,493
Profit & Loss,OPM %,22%,,,,17%,,,,17%,,,,17%,19%,14%,11%,15%,22%,20%,25%,28%
Profit & Loss,Other Income,121,,,,128,,,,165,,,,122,3,76,-13,22,42,-368,263,196
Profit & Loss,Interest,0,,,,1,,,,2,,,,1,138,159,91,112,153,225,229,38
Profit & Loss,Depreciation,368,,,,357,,,,354,,,,336,291,328,259,306,335,352,371,371
Profit & Loss,Profit before tax,156,,,,90,,,,142,,,,125,-124,-147,-238,-194,-108,-627,110,279
Profit & Loss,Tax %,17%,,,,28%,,,,30%,,,,26%,13%,19%,-0%,-0%,-0%,-70%,4%,9%
Profit & Loss,Net Profit,130,,,,65,,,,99,,,,93,-120,-167,-238,-193,-108,-188,105,253
Profit & Loss,EPS in Rs,0.73,,,,0.37,,,,0.56,,,,0.52,-1.46,-2.17,-2.86,-2.32,-1.19,-1.06,0.59,1.43
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,0%,0%,0%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,354,,,,354,,,,354,,,,354,152,166,166,166,166,354,354,354
Balance Sheet,Reserves,3771,,,,3829,,,,3936,,,,4028,807,1044,923,727,626,3285,3389,3642
Balance Sheet,Borrowings,0,,,,5,,,,20,,,,13,1468,1419,1577,1688,1667,1973,1975,0
Balance Sheet,Other Liabilities,495,,,,643,,,,654,,,,727,985,1056,688,831,810,811,654,523
Balance Sheet,Total Liabilities,4620,,,,4831,,,,4963,,,,5122,3412,3685,3353,3412,3269,6424,6371,4519
Balance Sheet,Fixed Assets,1592,,,,1632,,,,1540,,,,1415,2129,2273,1557,1755,1812,1632,1571,1602
Balance Sheet,CWIP,57,,,,48,,,,28,,,,20,258,168,278,121,56,104,81,82
Balance Sheet,Investments,1905,,,,2013,,,,2528,,,,2752,9,104,718,719,644,3636,703,1795
Balance Sheet,Other Assets,1065,,,,1138,,,,868,,,,936,1017,1141,800,817,758,1052,4016,1041
Balance Sheet,Total Assets,4620,,,,4831,,,,4963,,,,5122,3412,3685,3353,3412,3269,6424,6371,4519
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,333,,,,453,,,,-410,,,,290,234,226,83,325,293,246,440,467
Cash Flows,Cash from Investing Activity,-382,,,,-303,,,,274,,,,-264,-829,-522,-521,-332,-153,-3295,790,530
Cash Flows,Cash from Financing Activity,-0,,,,0,,,,-1,,,,-8,580,356,428,-4,-166,3098,-244,-2003
Cash Flows,Net Cash Flow,-50,,,,150,,,,-137,,,,18,-15,60,-10,-11,-26,49,986,-1005
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,11,,,,28,,,,33,,,,45,120,113,92,94,93,28,6,1
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,11,,,,28,,,,33,,,,45,120,113,92,94,93,28,6,1
Ratios,Working Capital Days,-56,,,,-66,,,,-62,,,,291,-73,-71,-165,-183,-187,-195,-54,-75
Ratios,ROCE %,4%,,,,2%,,,,2%,,,,3%,1%,-2%,-5%,-3%,2%,-0%,5%,5%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,75.00%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,6.87%,7.00%,6.64%,6.60%,6.52%,6.69%,5.66%,4.65%,4.89%,3.07%,1.84%,0.46%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,2.47%,1.17%,1.02%,0.81%,0.41%,0.04%,0.04%,0.05%,0.05%,0.06%,0.07%,0.07%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,15.66%,16.84%,17.35%,17.59%,18.07%,18.27%,19.29%,20.30%,20.05%,21.87%,23.09%,24.46%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,315984,315928,310847,301823,297497,314475,338671,412022,447021,492478,513575,526846,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,75.00%,,,,75.00%,,,,75.00%,,,,75.00%,,,,43.48%,43.48%,94.09%,94.09%,86.61%
Shareholding Pattern (Yearly),FIIs,6.79%,,,,6.60%,,,,4.65%,,,,0.46%,,,,32.11%,29.95%,2.03%,2.56%,3.28%
Shareholding Pattern (Yearly),DIIs,2.92%,,,,0.81%,,,,0.05%,,,,0.07%,,,,6.77%,4.94%,0.21%,0.33%,5.62%
Shareholding Pattern (Yearly),Public,15.29%,,,,17.59%,,,,20.30%,,,,24.46%,,,,17.65%,21.64%,3.66%,3.02%,4.50%
Shareholding Pattern (Yearly),No. of Shareholders,307582,,,,301823,,,,412022,,,,526846,,,,14451,22347,28453,35179,80797
,,,,,,,,,,,,,,,,,,,,,,
