Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Revenue,5082,7133,7583,7795,7966,8003,8555,8922,9484,9592,10090,10698,11454,,,,,,,,
Quarterly Results,Interest,2404,3026,3305,3241,3361,3488,3622,3707,3988,4129,4350,4751,5224,,,,,,,,
Quarterly Results,Expenses,1299,2233,2108,2082,2341,2141,2454,2634,2712,2648,2836,3033,3293,,,,,,,,
Quarterly Results,Financing Profit,1379,1875,2170,2473,2265,2374,2480,2581,2783,2815,2903,2914,2937,,,,,,,,
Quarterly Results,Financing Margin %,27%,26%,29%,32%,28%,30%,29%,29%,29%,29%,29%,27%,26%,,,,,,,,
Quarterly Results,Other Income,6,5,11,3,13,41,47,59,87,54,86,1574,6,,,,,,,,
Quarterly Results,Depreciation,35,56,57,61,427,132,137,147,153,153,159,162,171,,,,,,,,
Quarterly Results,Profit before tax,1351,1823,2124,2415,1851,2283,2391,2494,2717,2715,2830,4326,2772,,,,,,,,
Quarterly Results,Tax %,20%,26%,26%,25%,31%,25%,25%,25%,26%,25%,24%,25%,23%,,,,,,,,
Quarterly Results,Net Profit,1091,1352,1579,1802,1288,1712,1792,1874,2021,2031,2153,3249,2144,,,,,,,,
Quarterly Results,EPS in Rs,8.07,9.99,11.65,9.61,6.86,9.10,9.52,9.94,10.69,10.76,11.39,17.27,11.40,,,,,,,,
Quarterly Results,Gross NPA %,,,,,,,,,,,,,,,,,,,,,
Quarterly Results,Net NPA %,,,,,,,,,,,,,,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Revenue,19255,,,,30492,,,,34973,,,,43941,8476,9177,10359,10903,13502,15536,16561,17422
Profit & Loss,Interest,9773,,,,12987,,,,14868,,,,18529,4233,4706,5088,5219,6409,7564,8313,9089
Profit & Loss,Expenses,5816,,,,8706,,,,9877,,,,12279,2244,2781,3447,3712,3288,4171,4683,4932
Profit & Loss,Financing Profit,3666,,,,8799,,,,10228,,,,13132,1999,1691,1824,1972,3805,3801,3565,3402
Profit & Loss,Financing Margin %,19%,,,,29%,,,,29%,,,,30%,24%,18%,18%,18%,28%,24%,22%,20%
Profit & Loss,Other Income,18,,,,16,,,,225,,,,157,4,2,3,1,127,20,14,14
Profit & Loss,Depreciation,135,,,,601,,,,569,,,,645,33,43,38,35,37,43,141,137
Profit & Loss,Profit before tax,3549,,,,8214,,,,9884,,,,12644,1970,1650,1789,1938,3896,3778,3439,3278
Profit & Loss,Tax %,24%,,,,27%,,,,25%,,,,24%,31%,38%,34%,35%,35%,32%,27%,24%
Profit & Loss,Net Profit,2721,,,,6020,,,,7399,,,,9576,1358,1028,1184,1266,2549,2576,2512,2499
Profit & Loss,EPS in Rs,20.12,,,,32.11,,,,39.20,,,,50.81,10.73,8.13,9.35,10.00,20.14,20.36,19.86,17.71
