Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2009,Mar 2010,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,502,558,475,576,622,540,587,669,709,561,475,564,658,,,,,,,,
Quarterly Results,Expenses,441,497,469,528,583,509,527,582,641,514,455,526,621,,,,,,,,
Quarterly Results,Operating Profit,61,61,6,48,39,30,60,87,68,47,20,38,37,,,,,,,,
Quarterly Results,OPM %,12%,11%,1%,8%,6%,6%,10%,13%,10%,8%,4%,7%,6%,,,,,,,,
Quarterly Results,Other Income,4,12,15,14,181,4,18,4,44,8,5,5,-24,,,,,,,,
Quarterly Results,Interest,47,48,50,51,52,44,47,49,45,46,46,48,47,,,,,,,,
Quarterly Results,Depreciation,32,37,38,40,42,50,51,57,56,56,58,59,58,,,,,,,,
Quarterly Results,Profit before tax,-13,-11,-68,-29,126,-59,-20,-15,10,-48,-79,-64,-93,,,,,,,,
Quarterly Results,Tax %,43%,17%,-36%,-19%,30%,-29%,-48%,-28%,-13%,-32%,-28%,-15%,-21%,,,,,,,,
Quarterly Results,Net Profit,-19,-13,-44,-24,88,-42,-11,-10,12,-32,-57,-54,-73,,,,,,,,
Quarterly Results,EPS in Rs,-0.98,-0.55,-2.80,-1.42,6.92,-3.05,-0.64,-0.62,1.01,-2.17,-4.25,-4.21,-5.41,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1597,,,,2230,,,,2505,,,,2258,270,425,753,814,1038,1218,1175,1371
Profit & Loss,Expenses,1321,,,,2076,,,,2258,,,,2116,205,340,630,703,887,1068,990,971
Profit & Loss,Operating Profit,276,,,,153,,,,247,,,,141,65,85,123,110,151,150,186,400
Profit & Loss,OPM %,17%,,,,7%,,,,10%,,,,6%,24%,20%,16%,14%,15%,12%,16%,29%
Profit & Loss,Other Income,13,,,,223,,,,68,,,,-6,1,6,4,4,7,2,4,8
Profit & Loss,Interest,92,,,,202,,,,185,,,,188,16,30,42,62,59,63,61,47
Profit & Loss,Depreciation,93,,,,156,,,,214,,,,231,21,29,35,48,54,66,79,81
Profit & Loss,Profit before tax,104,,,,18,,,,-84,,,,-284,29,32,51,4,46,23,50,281
Profit & Loss,Tax %,43%,,,,48%,,,,-38%,,,,-24%,32%,37%,13%,193%,42%,41%,47%,34%
Profit & Loss,Net Profit,59,,,,10,,,,-52,,,,-217,19,20,44,-4,26,14,27,186
Profit & Loss,EPS in Rs,5.89,,,,2.31,,,,-3.32,,,,-16.05,2.54,2.58,5.09,-0.38,2.57,1.33,2.40,15.88
Profit & Loss,Dividend Payout %,12%,,,,30%,,,,-21%,,,,0%,29%,24%,20%,-78%,31%,38%,21%,8%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,24,,,,26,,,,26,,,,26,15,15,17,20,20,20,22,24
Balance Sheet,Reserves,1232,,,,1968,,,,1915,,,,1697,184,198,532,743,759,823,944,1167
Balance Sheet,Borrowings,1510,,,,1478,,,,1444,,,,1448,252,231,434,487,478,509,491,809
Balance Sheet,Other Liabilities,583,,,,621,,,,863,,,,950,95,122,264,259,281,375,460,547
Balance Sheet,Total Liabilities,3349,,,,4093,,,,4248,,,,4121,545,565,1247,1509,1539,1728,1918,2546
Balance Sheet,Fixed Assets,2048,,,,3168,,,,3250,,,,3109,382,378,957,1001,1053,1244,1384,1301
Balance Sheet,CWIP,100,,,,99,,,,15,,,,123,18,10,15,55,125,110,108,517
Balance Sheet,Investments,315,,,,0,,,,0,,,,0,15,38,0,0,0,0,0,0
Balance Sheet,Other Assets,886,,,,826,,,,983,,,,889,130,139,274,452,361,374,426,727
Balance Sheet,Total Assets,3349,,,,4093,,,,4248,,,,4121,545,565,1247,1509,1539,1728,1918,2546
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,87,,,,175,,,,400,,,,234,54,126,129,101,150,133,202,377
Cash Flows,Cash from Investing Activity,-784,,,,223,,,,-188,,,,-113,-120,-40,-107,-151,-194,-187,-227,-476
Cash Flows,Cash from Financing Activity,615,,,,-367,,,,-221,,,,-217,70,-95,-235,208,-77,31,10,322
