Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,305.46,246.38,130.16,147.69,84.29,119.60,98.58,87.11,117.56,107.37,102.63,94.91,89.85,,,,,,,,
Quarterly Results,Expenses,464.97,266.25,210.80,214.67,298.71,163.79,162.24,157.88,174.02,165.67,79.58,57.25,104.04,,,,,,,,
Quarterly Results,Operating Profit,-159.51,-19.87,-80.64,-66.98,-214.42,-44.19,-63.66,-70.77,-56.46,-58.30,23.05,37.66,-14.19,,,,,,,,
Quarterly Results,OPM %,-52.22%,-8.06%,-61.95%,-45.35%,-254.38%,-36.95%,-64.58%,-81.24%,-48.03%,-54.30%,22.46%,39.68%,-15.79%,,,,,,,,
Quarterly Results,Other Income,17.13,28.29,52.77,20.22,29.93,5.09,14.21,20.43,16.77,21.55,10.60,14.22,45.74,,,,,,,,
Quarterly Results,Interest,61.76,58.83,42.26,34.98,29.98,25.72,24.24,22.48,20.74,18.31,17.38,15.42,13.08,,,,,,,,
Quarterly Results,Depreciation,27.45,28.65,27.63,17.46,17.11,18.24,15.75,14.30,14.45,12.84,5.99,5.63,5.68,,,,,,,,
Quarterly Results,Profit before tax,-231.59,-79.06,-97.76,-99.20,-231.58,-83.06,-89.44,-87.12,-74.88,-67.90,10.28,30.83,12.79,,,,,,,,
Quarterly Results,Tax %,5.53%,31.44%,-10.70%,-6.78%,-14.66%,13.80%,17.33%,2.70%,13.53%,22.75%,59.14%,83.10%,50.82%,,,,,,,,
Quarterly Results,Net Profit,-244.39,-103.91,-87.29,-92.47,-197.64,-94.52,-104.94,-89.46,-85.01,-83.35,4.19,5.22,6.29,,,,,,,,
Quarterly Results,EPS in Rs,-4.13,-1.69,-1.46,-1.56,-3.25,-1.57,-1.75,-1.48,-1.42,-1.37,0.26,0.08,0.12,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1434,,,,612,,,,448,,,,395,284,398,397,413,980,1993,2915,1347
Profit & Loss,Expenses,1986,,,,968,,,,650,,,,407,119,140,162,201,478,750,1952,963
Profit & Loss,Operating Profit,-551,,,,-356,,,,-202,,,,-12,165,258,236,213,502,1243,963,384
Profit & Loss,OPM %,-38%,,,,-58%,,,,-45%,,,,-3%,58%,65%,59%,51%,51%,62%,33%,29%
Profit & Loss,Other Income,29,,,,109,,,,24,,,,92,18,10,12,96,15,4,4,9
Profit & Loss,Interest,284,,,,170,,,,94,,,,64,24,61,148,139,224,591,824,518
Profit & Loss,Depreciation,95,,,,91,,,,63,,,,30,5,13,23,24,12,27,116,84
Profit & Loss,Profit before tax,-901,,,,-508,,,,-334,,,,-14,154,194,77,146,281,629,27,-209
Profit & Loss,Tax %,-4%,,,,-5%,,,,12%,,,,384%,34%,22%,4%,30%,25%,27%,-55%,10%
Profit & Loss,Net Profit,-860,,,,-481,,,,-374,,,,-68,102,151,74,102,210,460,42,-230
