Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,33,33,36,48,40,42,78,83,68,85,104,77,61,,,,,,,,
Quarterly Results,Expenses,20,19,19,30,32,20,25,26,30,28,38,21,23,,,,,,,,
Quarterly Results,Operating Profit,13,14,17,18,7,22,53,57,38,57,66,55,38,,,,,,,,
Quarterly Results,OPM %,40%,42%,47%,37%,19%,53%,68%,69%,56%,67%,63%,72%,63%,,,,,,,,
Quarterly Results,Other Income,4,3,1,4,1,1,0,0,7,0,0,0,1,,,,,,,,
Quarterly Results,Interest,1,1,1,2,2,1,3,4,5,5,6,3,2,,,,,,,,
Quarterly Results,Depreciation,0,0,0,0,0,0,0,0,1,1,3,2,2,,,,,,,,
Quarterly Results,Profit before tax,16,16,17,19,6,21,50,53,40,51,57,50,35,,,,,,,,
Quarterly Results,Tax %,24%,22%,29%,26%,27%,19%,27%,27%,24%,22%,22%,19%,29%,,,,,,,,
Quarterly Results,Net Profit,12,12,12,14,4,17,37,39,31,40,44,41,25,,,,,,,,
Quarterly Results,EPS in Rs,1.98,2.00,1.94,2.26,0.66,2.52,5.47,5.70,4.51,5.92,5.61,5.16,3.15,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,154,,,,162,,,,278,,,,327,42,60,53,69,92,76,70,103
Profit & Loss,Expenses,79,,,,97,,,,100,,,,110,33,43,42,50,65,59,58,60
Profit & Loss,Operating Profit,75,,,,64,,,,178,,,,217,9,16,11,20,26,18,12,42
Profit & Loss,OPM %,49%,,,,40%,,,,64%,,,,66%,21%,27%,21%,29%,29%,23%,17%,41%
Profit & Loss,Other Income,1,,,,0,,,,1,,,,1,-2,0,0,2,3,3,0,-4
Profit & Loss,Interest,2,,,,6,,,,13,,,,18,7,7,8,6,7,5,8,2
Profit & Loss,Depreciation,1,,,,1,,,,2,,,,8,4,4,4,1,1,1,1,1
Profit & Loss,Profit before tax,72,,,,58,,,,164,,,,193,-4,5,-0,15,22,15,4,35
Profit & Loss,Tax %,25%,,,,26%,,,,25%,,,,23%,-38%,33%,-285%,14%,12%,13%,36%,30%
Profit & Loss,Net Profit,54,,,,43,,,,123,,,,149,-2,4,0,12,19,13,2,24
Profit & Loss,EPS in Rs,8.70,,,,6.35,,,,18.19,,,,19.02,-1.04,0.61,0.08,2.06,3.12,2.15,0.36,3.92
Profit & Loss,Dividend Payout %,6%,,,,8%,,,,3%,,,,5%,0%,0%,0%,0%,0%,0%,0%,13%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,31,,,,34,,,,34,,,,78,11,30,30,30,31,31,31,31
Balance Sheet,Reserves,137,,,,188,,,,312,,,,718,28,11,12,14,37,49,51,77
Balance Sheet,Borrowings,17,,,,3,,,,113,,,,9,30,26,55,18,16,26,12,4
Balance Sheet,Other Liabilities,462,,,,383,,,,349,,,,430,80,86,56,158,117,124,372,298
Balance Sheet,Total Liabilities,647,,,,608,,,,808,,,,1236,150,153,153,220,202,230,465,410
Balance Sheet,Fixed Assets,5,,,,8,,,,13,,,,21,12,7,4,3,3,3,4,5
Balance Sheet,CWIP,0,,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0
Balance Sheet,Investments,11,,,,21,,,,18,,,,120,2,3,3,3,2,2,1,8
Balance Sheet,Other Assets,631,,,,579,,,,778,,,,1094,136,143,146,214,197,226,460,397
Balance Sheet,Total Assets,647,,,,608,,,,808,,,,1236,150,153,153,220,202,230,465,410
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,45,,,,-21,,,,-134,,,,30,-11,11,15,53,36,3,264,-235
Cash Flows,Cash from Investing Activity,-0,,,,-18,,,,1,,,,-87,12,0,-2,-29,-2,-19,-121,126
Cash Flows,Cash from Financing Activity,14,,,,-5,,,,94,,,,171,3,-5,-12,-20,-9,8,-23,-10
Cash Flows,Net Cash Flow,58,,,,-43,,,,-39,,,,114,4,6,2,4,25,-8,121,-119
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,101,,,,99,,,,109,,,,70,498,373,410,519,237,372,357,112
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,101,,,,99,,,,109,,,,70,498,373,410,519,237,372,357,112
Ratios,Working Capital Days,-832,,,,-489,,,,-63,,,,-359,155,-3,233,-184,-174,-165,-1541,-821
Ratios,ROCE %,50%,,,,31%,,,,52%,,,,33%,11%,18%,9%,27%,39%,20%,11%,41%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,55.26%,55.27%,55.27%,50.66%,51.55%,52.37%,55.87%,55.93%,55.93%,52.78%,52.78%,52.78%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,3.40%,3.12%,3.10%,2.83%,2.83%,1.67%,0.93%,0.52%,0.13%,1.66%,1.55%,1.36%,,,,,,,,
