Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,3743,3937,4298,4725,5186,5626,6317,6795,7066,7633,8090,8489,8913,,,,,,,,
Quarterly Results,Expenses,1719,1999,2153,2212,2244,2588,2898,2978,2932,3253,3537,3772,3709,,,,,,,,
Quarterly Results,Operating Profit,2023,1938,2145,2513,2942,3038,3419,3816,4134,4380,4553,4718,5204,,,,,,,,
Quarterly Results,OPM %,54%,49%,50%,53%,57%,54%,54%,56%,59%,57%,56%,56%,58%,,,,,,,,
Quarterly Results,Other Income,52,26,57,52,97,89,55,48,110,45,91,106,98,,,,,,,,
Quarterly Results,Interest,1079,1137,1347,1551,1743,2013,2209,2445,2582,2796,3058,3280,3361,,,,,,,,
Quarterly Results,Depreciation,42,41,42,44,50,52,52,55,88,70,74,72,79,,,,,,,,
Quarterly Results,Profit before tax,954,786,813,970,1246,1062,1213,1363,1574,1559,1513,1471,1862,,,,,,,,
Quarterly Results,Tax %,28%,26%,25%,26%,28%,25%,27%,25%,27%,26%,26%,26%,27%,,,,,,,,
Quarterly Results,Net Profit,687,582,606,720,901,792,888,1027,1144,1160,1125,1093,1362,,,,,,,,
Quarterly Results,EPS in Rs,16.23,14.25,15.07,17.69,21.72,19.78,22.41,24.88,27.32,29.20,27.99,25.89,32.68,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,14644,,,,18154,,,,25830,,,,33125,8807,9696,8004,2688,8909,10926,13135,13900
Profit & Loss,Expenses,7210,,,,8597,,,,11389,,,,14271,5991,6542,7029,2377,4490,5147,6588,6807
Profit & Loss,Operating Profit,7434,,,,9558,,,,14441,,,,18855,2815,3154,975,311,4419,5778,6547,7093
Profit & Loss,OPM %,51%,,,,53%,,,,56%,,,,57%,32%,33%,12%,12%,50%,53%,50%,51%
Profit & Loss,Other Income,92,,,,221,,,,256,,,,340,29,123,1538,1,0,21,1,60
Profit & Loss,Interest,4328,,,,5778,,,,9249,,,,12494,1896,2103,976,0,2655,3587,4592,4608
Profit & Loss,Depreciation,154,,,,176,,,,248,,,,296,159,171,163,17,70,78,150,145
Profit & Loss,Profit before tax,3044,,,,3824,,,,5200,,,,6405,789,1003,1374,295,1695,2135,1806,2400
Profit & Loss,Tax %,26%,,,,26%,,,,26%,,,,26%,34%,32%,27%,30%,34%,34%,36%,27%
Profit & Loss,Net Profit,2239,,,,2810,,,,3851,,,,4740,518,684,1181,538,1127,1415,1165,1764
Profit & Loss,EPS in Rs,54.49,,,,68.71,,,,94.39,,,,115.76,16.66,22.68,55.47,24.26,29.32,37.12,29.34,43.93
Profit & Loss,Dividend Payout %,1%,,,,1%,,,,1%,,,,1%,12%,9%,9%,1%,4%,3%,2%,1%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,19,,,,19,,,,19,,,,19,37,37,37,19,19,19,19,19
Balance Sheet,Reserves,6427,,,,7642,,,,10223,,,,12496,1914,2290,3287,2745,3291,3925,4572,5367
Balance Sheet,Borrowings,69229,,,,97191,,,,134014,,,,174366,19464,21431,1441,0,38200,50447,55117,63797
Balance Sheet,Other Liabilities,22097,,,,26181,,,,32662,,,,37734,5887,6579,4900,5129,11897,13546,16147,19432
Balance Sheet,Total Liabilities,97771,,,,131033,,,,176917,,,,224616,27302,30338,9665,7892,53407,67937,75855,88616
Balance Sheet,Fixed Assets,464,,,,623,,,,1784,,,,2079,1318,1521,1336,102,311,306,479,447
Balance Sheet,CWIP,40,,,,60,,,,13,,,,4,201,40,56,0,4,14,11,10
Balance Sheet,Investments,13282,,,,17536,,,,20058,,,,24271,2116,2665,5141,6536,6211,7552,8893,11678
Balance Sheet,Other Assets,83984,,,,112813,,,,155063,,,,198262,23667,26112,3131,1254,46881,60065,66472,76481
Balance Sheet,Total Assets,97771,,,,131033,,,,176917,,,,224616,27302,30338,9665,7892,53407,67937,75855,88616
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-5738,,,,-29329,,,,-35726,,,,-34201,-1872,-1685,-500,594,-6302,-9274,-1914,-9719
Cash Flows,Cash from Investing Activity,-135,,,,295,,,,-2625,,,,-1038,-499,-461,193,-1263,-1825,-94,-96,-62
Cash Flows,Cash from Financing Activity,7073,,,,27288,,,,38269,,,,39652,2643,1704,748,-69,8287,12171,2427,7688
Cash Flows,Net Cash Flow,1199,,,,-1746,,,,-82,,,,4413,272,-443,441,-738,160,2803,417,-2093
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,2,,,,2,,,,3,,,,2,25,25,31,32,3,1,1,1
Ratios,Inventory Days,,,,,,,,,,,,,,78,87,86,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,135,125,99,,,,,
Ratios,Cash Conversion Cycle,2,,,,2,,,,3,,,,2,-32,-12,18,32,3,1,1,1
Ratios,Working Capital Days,-284,,,,-274,,,,-220,,,,-136,-13,14,-90,-257,-255,-225,-221,-262
Ratios,ROCE %,9%,,,,10%,,,,11%,,,,11%,13%,13%,10%,7%,18%,11%,10%,10%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,48.62%,48.61%,48.61%,48.39%,48.39%,47.37%,47.37%,47.37%,47.32%,47.32%,46.45%,46.45%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,11.82%,11.76%,11.60%,11.99%,11.31%,12.92%,12.87%,13.78%,13.73%,16.28%,16.37%,17.68%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,25.64%,26.54%,26.57%,26.56%,27.15%,26.71%,25.96%,25.24%,25.51%,23.01%,22.94%,21.80%,,,,,,,,
Shareholding Pattern (Quarterly),Government,,0.00%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,13.93%,12.62%,12.78%,12.59%,12.68%,12.53%,13.34%,13.15%,12.99%,12.93%,13.78%,13.62%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,22172,20962,21289,21678,23170,30623,43358,32532,32946,38454,48703,46380,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,48.62%,,,,48.39%,,,,47.37%,,,,46.45%,,,,49.90%,49.92%,49.52%,48.80%,48.80%
Shareholding Pattern (Yearly),FIIs,11.66%,,,,11.99%,,,,13.78%,,,,17.68%,,,,13.24%,11.99%,10.58%,10.30%,10.78%
