Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,125,120,119,112,134,112,124,128,129,129,159,140,162,,,,,,,,
Quarterly Results,Expenses,97,95,95,90,102,87,93,96,98,95,109,106,129,,,,,,,,
Quarterly Results,Operating Profit,28,25,24,22,33,25,31,32,31,34,50,34,33,,,,,,,,
Quarterly Results,OPM %,22%,21%,20%,20%,24%,23%,25%,25%,24%,26%,32%,24%,20%,,,,,,,,
Quarterly Results,Other Income,3,6,6,1,0,3,4,5,7,10,11,5,4,,,,,,,,
Quarterly Results,Interest,2,2,2,2,2,1,1,1,1,1,1,1,1,,,,,,,,
Quarterly Results,Depreciation,5,6,6,6,6,6,6,6,6,6,6,6,5,,,,,,,,
Quarterly Results,Profit before tax,23,24,22,15,25,22,28,30,31,36,54,31,31,,,,,,,,
Quarterly Results,Tax %,34%,25%,26%,24%,25%,26%,26%,28%,21%,24%,25%,29%,26%,,,,,,,,
Quarterly Results,Net Profit,15,18,16,12,19,16,21,22,24,27,41,22,23,,,,,,,,
Quarterly Results,EPS in Rs,11.35,12.98,11.90,8.68,14.02,11.62,15.19,16.17,17.93,20.15,29.75,16.33,16.62,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,449,,,,486,,,,493,,,,589,200,212,224,239,253,295,304,380
Profit & Loss,Expenses,334,,,,382,,,,373,,,,427,167,175,186,192,195,236,243,268
Profit & Loss,Operating Profit,115,,,,105,,,,120,,,,162,33,37,38,48,58,59,61,113
Profit & Loss,OPM %,26%,,,,22%,,,,24%,,,,28%,17%,17%,17%,20%,23%,20%,20%,30%
Profit & Loss,Other Income,8,,,,13,,,,19,,,,18,4,3,3,6,5,7,7,4
Profit & Loss,Interest,8,,,,8,,,,6,,,,4,17,20,19,16,14,12,12,9
Profit & Loss,Depreciation,21,,,,23,,,,23,,,,24,14,13,13,13,15,16,19,20
Profit & Loss,Profit before tax,95,,,,87,,,,111,,,,153,7,6,10,24,34,38,37,87
Profit & Loss,Tax %,27%,,,,25%,,,,25%,,,,26%,-15%,40%,33%,34%,33%,25%,19%,26%
Profit & Loss,Net Profit,69,,,,65,,,,83,,,,113,8,4,7,16,23,29,30,65
Profit & Loss,EPS in Rs,50.52,,,,47.57,,,,60.91,,,,82.85,5.52,2.87,4.80,11.93,16.56,20.97,22.19,47.63
Profit & Loss,Dividend Payout %,12%,,,,13%,,,,11%,,,,11%,27%,35%,31%,17%,15%,13%,9%,10%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,14,,,,14,,,,14,,,,14,14,14,14,14,14,14,14,14
Balance Sheet,Reserves,351,,,,404,,,,479,,,,582,135,136,138,157,175,200,223,286
Balance Sheet,Borrowings,118,,,,72,,,,44,,,,35,118,134,125,128,105,113,101,74
Balance Sheet,Other Liabilities,72,,,,88,,,,100,,,,99,111,45,53,56,59,57,63,66
Balance Sheet,Total Liabilities,555,,,,579,,,,637,,,,730,377,329,330,355,353,385,400,440
Balance Sheet,Fixed Assets,259,,,,273,,,,276,,,,267,142,167,173,174,187,199,219,226
Balance Sheet,CWIP,0,,,,1,,,,2,,,,2,7,0,6,5,0,10,0,0
Balance Sheet,Investments,5,,,,5,,,,75,,,,128,15,13,14,23,11,8,7,4
Balance Sheet,Other Assets,291,,,,299,,,,284,,,,334,213,149,137,153,155,168,174,209
Balance Sheet,Total Assets,555,,,,579,,,,637,,,,730,377,329,330,355,353,385,400,440
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,55,,,,112,,,,137,,,,108,45,32,64,27,31,47,52,58
Cash Flows,Cash from Investing Activity,-72,,,,-22,,,,-88,,,,-78,-61,-29,-26,-15,-14,-34,-28,-16
Cash Flows,Cash from Financing Activity,31,,,,-69,,,,-46,,,,-27,3,-6,-30,-13,-25,-10,-19,-43
Cash Flows,Net Cash Flow,14,,,,21,,,,3,,,,3,-13,-4,8,-1,-7,3,5,-2
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,78,,,,79,,,,81,,,,75,103,84,86,93,94,84,81,78
Ratios,Inventory Days,264,,,,207,,,,196,,,,206,214,282,178,246,284,238,255,262
Ratios,Days Payable,58,,,,47,,,,62,,,,47,164,72,85,111,92,65,75,81
Ratios,Cash Conversion Cycle,284,,,,240,,,,215,,,,234,153,294,179,228,285,257,260,259
Ratios,Working Capital Days,154,,,,137,,,,121,,,,202,66,150,118,128,142,138,125,136
Ratios,ROCE %,24%,,,,19%,,,,23%,,,,27%,9%,10%,10%,14%,16%,16%,15%,27%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,61.79%,61.80%,61.80%,61.82%,61.82%,61.82%,61.82%,61.82%,61.82%,61.82%,61.82%,61.82%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.05%,0.05%,0.05%,0.21%,0.55%,0.23%,0.24%,0.27%,0.33%,0.26%,0.92%,0.80%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.36%,0.36%,0.36%,0.41%,0.36%,3.71%,5.23%,5.23%,5.23%,0.22%,0.76%,0.57%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,37.79%,37.78%,37.78%,37.57%,37.27%,34.24%,32.71%,32.69%,32.62%,37.71%,36.50%,36.79%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,23644,24094,23865,23783,23637,24345,23635,23598,23340,27770,35739,36510,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,61.78%,,,,61.82%,,,,61.82%,,,,61.82%,,,,60.89%,61.05%,61.12%,61.54%,61.73%
Shareholding Pattern (Yearly),FIIs,0.05%,,,,0.21%,,,,0.27%,,,,0.80%,,,,0.00%,0.00%,0.81%,1.43%,0.00%
Shareholding Pattern (Yearly),DIIs,0.32%,,,,0.41%,,,,5.23%,,,,0.57%,,,,0.02%,0.02%,0.01%,0.02%,0.02%
Shareholding Pattern (Yearly),Public,37.85%,,,,37.57%,,,,32.69%,,,,36.79%,,,,39.09%,38.94%,38.05%,37.02%,38.26%
Shareholding Pattern (Yearly),No. of Shareholders,23465,,,,23783,,,,23598,,,,36510,,,,16972,18523,13760,12900,12521
,,,,,,,,,,,,,,,,,,,,,,
