Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1.00,1.01,0.00,0.00,0.00,0.00,0.00,58.42,32.29,31.11,31.91,33.02,39.76,,,,,
Quarterly Results,Expenses,1.88,1.22,1.03,2.55,4.13,1.03,1.14,51.11,26.58,24.85,24.26,23.92,29.64,,,,,
Quarterly Results,Operating Profit,-0.88,-0.21,-1.03,-2.55,-4.13,-1.03,-1.14,7.31,5.71,6.26,7.65,9.10,10.12,,,,,
Quarterly Results,OPM %,-88.00%,-20.79%,,,,,,12.51%,17.68%,20.12%,23.97%,27.56%,25.45%,,,,,
Quarterly Results,Other Income,1.05,0.61,0.84,0.63,0.33,0.72,0.98,8.42,0.99,1.61,2.81,2.05,2.12,,,,,
Quarterly Results,Interest,0.04,0.00,0.00,0.00,0.00,0.01,-0.01,2.29,2.47,3.01,3.85,4.63,4.59,,,,,
Quarterly Results,Depreciation,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.07,1.09,1.24,1.30,1.32,1.31,,,,,
Quarterly Results,Profit before tax,0.09,0.37,-0.22,-1.95,-3.83,-0.35,-0.18,13.37,3.14,3.62,5.31,5.20,6.34,,,,,
Quarterly Results,Tax %,655.56%,37.84%,-36.36%,-28.72%,-27.68%,-28.57%,-22.22%,13.01%,30.57%,29.28%,30.89%,27.69%,26.18%,,,,,
Quarterly Results,Net Profit,-0.50,0.23,-0.14,-1.39,-2.77,-0.25,-0.14,11.63,2.18,2.56,3.68,3.75,4.69,,,,,
Quarterly Results,EPS in Rs,-0.01,0.01,-0.00,-0.04,-0.07,-0.01,-0.00,0.30,0.06,0.06,0.09,0.10,0.12,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,5,,,,1,,,,91,,,,136,29,20,9,88,45
Profit & Loss,Expenses,8,,,,9,,,,80,,,,103,19,20,8,85,43
Profit & Loss,Operating Profit,-3,,,,-8,,,,11,,,,33,10,-0,1,2,2
Profit & Loss,OPM %,-58%,,,,-815%,,,,12%,,,,24%,35%,-2%,10%,3%,4%
Profit & Loss,Other Income,4,,,,3,,,,11,,,,9,10,9,8,3,3
Profit & Loss,Interest,0,,,,0,,,,5,,,,16,9,6,5,6,4
Profit & Loss,Depreciation,0,,,,0,,,,1,,,,5,0,0,0,0,0
Profit & Loss,Profit before tax,1,,,,-6,,,,16,,,,20,11,2,3,-1,1
Profit & Loss,Tax %,118%,,,,-28%,,,,16%,,,,28%,36%,38%,6%,-399%,401%
Profit & Loss,Net Profit,-0,,,,-4,,,,13,,,,15,7,1,3,2,-2
Profit & Loss,EPS in Rs,-0.00,,,,-0.10,,,,0.34,,,,0.37,,,0.07,0.05,-0.06
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,39,,,,39,,,,39,,,,39,0.08,39,39,39,39
Balance Sheet,Reserves,79,,,,75,,,,88,,,,103,143,76,79,81,79
Balance Sheet,Borrowings,0,,,,0,,,,1,,,,22,67,57,77,23,10
Balance Sheet,Other Liabilities,6,,,,67,,,,101,,,,146,4,16,17,3,21
Balance Sheet,Total Liabilities,124,,,,182,,,,230,,,,311,215,189,212,146,149
Balance Sheet,Fixed Assets,7,,,,7,,,,32,,,,26,0,0,13,8,8
Balance Sheet,CWIP,0,,,,0,,,,0,,,,0,0,0,0,0,0
Balance Sheet,Investments,7,,,,10,,,,1,,,,1,24,26,29,22,22
Balance Sheet,Other Assets,110,,,,165,,,,197,,,,284,191,163,170,116,118
Balance Sheet,Total Assets,124,,,,182,,,,230,,,,311,215,189,212,146,149
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,-22,,,,13,,,,29,,,,-40,0,17,-3,34,25
Cash Flows,Cash from Investing Activity,32,,,,-2,,,,-23,,,,31,0,7,-8,25,-8
Cash Flows,Cash from Financing Activity,-10,,,,0,,,,-4,,,,5,0,-25,14,-60,-17
Cash Flows,Net Cash Flow,0,,,,11,,,,2,,,,-4,0,0,3,-2,-1
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,43,,,,18,,,,3,,,,3,30,7,13,2,3
Ratios,Inventory Days,,,,,,,,,,,,,833,,,,,
Ratios,Days Payable,,,,,,,,,,,,,37,,,,,
Ratios,Cash Conversion Cycle,43,,,,18,,,,3,,,,799,30,7,13,2,3
Ratios,Working Capital Days,7329,,,,31090,,,,194,,,,344,2362,2670,5792,455,785
Ratios,ROCE %,1%,,,,-5%,,,,17%,,,,25%,,5%,5%,3%,4%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,61.90%,61.90%,61.90%,61.90%,61.90%,61.90%,61.90%,61.90%,61.90%,61.90%,61.90%,61.90%,,,,,
Shareholding Pattern (Quarterly),FIIs,,5.67%,3.71%,2.79%,2.79%,2.79%,2.51%,2.51%,0.89%,0.90%,0.85%,0.00%,0.00%,,,,,
Shareholding Pattern (Quarterly),Public,,32.43%,34.38%,35.30%,35.32%,35.31%,35.59%,35.57%,37.21%,37.20%,37.26%,38.09%,38.10%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,53733,53635,51737,51772,52700,56366,63731,68566,82609,81365,88553,89565,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,61.90%,,,,61.90%,,,,61.90%,,,,61.90%,,,61.90%,61.90%,61.90%
Shareholding Pattern (Yearly),FIIs,5.67%,,,,2.79%,,,,0.89%,,,,0.00%,,,5.67%,5.69%,5.67%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,,1.38%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,32.43%,,,,35.32%,,,,37.21%,,,,38.10%,,,31.04%,32.41%,32.43%
Shareholding Pattern (Yearly),No. of Shareholders,50138,,,,51772,,,,68566,,,,89565,,,34183,31388,34044
,,,,,,,,,,,,,,,,,,,
