Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,180,166,185,182,204,163,172,204,263,205,242,483,241,,,,,,,,
Quarterly Results,Expenses,129,114,128,119,154,113,111,139,193,154,181,399,160,,,,,,,,
Quarterly Results,Operating Profit,51,52,57,63,49,50,61,66,70,51,61,84,80,,,,,,,,
Quarterly Results,OPM %,29%,31%,31%,35%,24%,31%,35%,32%,27%,25%,25%,17%,33%,,,,,,,,
Quarterly Results,Other Income,19,10,11,15,17,18,13,15,18,12,13,16,23,,,,,,,,
Quarterly Results,Interest,1,1,1,1,2,1,0,1,0,0,0,0,5,,,,,,,,
Quarterly Results,Depreciation,4,4,4,6,6,7,8,9,12,13,14,15,17,,,,,,,,
Quarterly Results,Profit before tax,64,56,63,71,58,59,66,70,76,51,59,84,82,,,,,,,,
Quarterly Results,Tax %,25%,26%,25%,26%,25%,27%,27%,25%,29%,27%,24%,26%,27%,,,,,,,,
Quarterly Results,Net Profit,48,42,47,53,44,43,48,52,54,37,45,62,60,,,,,,,,
Quarterly Results,EPS in Rs,2.50,2.17,2.41,2.76,2.27,2.25,2.49,2.71,2.79,1.91,2.33,3.23,3.12,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,576,,,,737,,,,803,,,,1171,177,187,222,218,357,545,521,442
Profit & Loss,Expenses,377,,,,516,,,,554,,,,894,160,184,209,209,320,507,461,312
Profit & Loss,Operating Profit,199,,,,221,,,,249,,,,277,17,2,13,9,36,38,60,130
Profit & Loss,OPM %,35%,,,,30%,,,,31%,,,,24%,10%,1%,6%,4%,10%,7%,12%,29%
Profit & Loss,Other Income,23,,,,54,,,,61,,,,63,11,11,2,13,10,56,11,31
Profit & Loss,Interest,5,,,,6,,,,3,,,,6,3,1,0,2,3,7,7,3
Profit & Loss,Depreciation,13,,,,21,,,,36,,,,58,3,6,5,4,4,3,5,6
Profit & Loss,Profit before tax,204,,,,248,,,,271,,,,276,22,6,9,16,39,85,60,152
Profit & Loss,Tax %,25%,,,,25%,,,,27%,,,,26%,23%,-5%,25%,46%,27%,36%,28%,25%
Profit & Loss,Net Profit,153,,,,185,,,,198,,,,204,17,6,7,9,28,54,44,113
Profit & Loss,EPS in Rs,7.91,,,,9.60,,,,10.24,,,,10.58,1.09,0.39,0.39,0.48,1.64,3.11,2.53,6.47
Profit & Loss,Dividend Payout %,38%,,,,31%,,,,39%,,,,42%,14%,39%,38%,31%,18%,10%,6%,31%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,19,,,,19,,,,19,,,,19,17,17,17,17,17,17,17,17
