Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,4227,5729,10113,8310,5476,5693,6988,5464,3913,4729,7433,6935,4988,,,,,,,,
Quarterly Results,Expenses,3848,5044,9056,7539,5089,4988,5933,5115,3650,4238,6471,6222,4578,,,,,,,,
Quarterly Results,Operating Profit,379,685,1057,771,387,706,1055,349,263,490,962,713,410,,,,,,,,
Quarterly Results,OPM %,9%,12%,10%,9%,7%,12%,15%,6%,7%,10%,13%,10%,8%,,,,,,,,
Quarterly Results,Other Income,77,55,32,40,47,44,45,59,84,54,65,114,472,,,,,,,,
Quarterly Results,Interest,21,27,54,57,52,41,46,38,62,57,66,73,66,,,,,,,,
Quarterly Results,Depreciation,45,45,46,47,45,48,54,64,63,65,69,71,85,,,,,,,,
Quarterly Results,Profit before tax,389,669,989,706,337,661,1000,306,222,422,892,683,731,,,,,,,,
Quarterly Results,Tax %,26%,25%,25%,25%,27%,25%,25%,25%,26%,27%,26%,26%,21%,,,,,,,,
Quarterly Results,Net Profit,290,499,741,527,246,494,755,228,164,309,659,508,578,,,,,,,,
Quarterly Results,EPS in Rs,9.87,16.99,25.20,17.92,8.38,16.80,25.71,7.85,5.45,10.56,22.55,17.37,19.67,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,19111,,,,29628,,,,22058,,,,24085,10053,11306,11481,10031,11083,13225,13137,14182
Profit & Loss,Expenses,16954,,,,26726,,,,19678,,,,21508,9246,10450,10712,9048,9822,11775,11400,12193
Profit & Loss,Operating Profit,2156,,,,2902,,,,2380,,,,2577,808,856,769,983,1261,1450,1737,1989
Profit & Loss,OPM %,11%,,,,10%,,,,11%,,,,11%,8%,8%,7%,10%,11%,11%,13%,14%
Profit & Loss,Other Income,141,,,,171,,,,223,,,,703,46,50,87,54,55,8,35,76
Profit & Loss,Interest,75,,,,190,,,,187,,,,262,240,210,221,224,178,251,235,106
Profit & Loss,Depreciation,173,,,,182,,,,229,,,,290,96,105,106,101,99,114,158,173
Profit & Loss,Profit before tax,2050,,,,2701,,,,2188,,,,2728,517,592,529,712,1038,1093,1379,1786
Profit & Loss,Tax %,25%,,,,25%,,,,25%,,,,25%,29%,32%,32%,33%,33%,34%,23%,26%
Profit & Loss,Net Profit,1528,,,,2013,,,,1641,,,,2055,365,402,357,477,691,720,1065,1329
Profit & Loss,EPS in Rs,52.08,,,,68.46,,,,55.78,,,,70.14,12.59,13.80,12.27,16.35,23.64,24.63,36.36,45.30
Profit & Loss,Dividend Payout %,23%,,,,18%,,,,11%,,,,21%,36%,33%,33%,31%,27%,26%,33%,26%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,29,,,,29,,,,29,,,,29,28,29,29,29,29,29,29,29
Balance Sheet,Reserves,6329,,,,7878,,,,9390,,,,11058,2253,2173,2605,2862,2867,3329,4288,5121
