Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,178.30,179.04,194.65,158.19,178.30,162.04,162.43,136.95,184.98,135.90,142.85,177.69,278.34,,,,,
Quarterly Results,Expenses,163.37,163.20,165.16,136.18,162.46,146.06,144.65,125.94,164.86,129.97,131.71,162.70,263.91,,,,,
Quarterly Results,Operating Profit,14.93,15.84,29.49,22.01,15.84,15.98,17.78,11.01,20.12,5.93,11.14,14.99,14.43,,,,,
Quarterly Results,OPM %,8.37%,8.85%,15.15%,13.91%,8.88%,9.86%,10.95%,8.04%,10.88%,4.36%,7.80%,8.44%,5.18%,,,,,
Quarterly Results,Other Income,11.42,13.57,5.04,3.84,3.46,5.04,2.40,3.96,2.40,1.91,7.04,6.86,10.34,,,,,
Quarterly Results,Interest,0.54,0.70,0.18,0.54,0.68,0.21,0.33,0.79,1.20,3.59,4.83,5.17,10.52,,,,,
Quarterly Results,Depreciation,8.66,8.77,8.82,8.87,9.14,9.20,9.85,9.40,9.90,11.74,12.99,12.61,12.41,,,,,
Quarterly Results,Profit before tax,17.15,19.94,25.53,16.44,9.48,11.61,10.00,4.78,11.42,-7.49,0.36,4.07,1.84,,,,,
Quarterly Results,Tax %,37.20%,25.18%,26.91%,24.27%,11.81%,32.90%,33.10%,54.18%,32.75%,12.82%,1047.22%,79.61%,226.09%,,,,,
Quarterly Results,Net Profit,10.77,14.92,18.66,12.45,8.36,7.80,6.69,2.18,7.68,-8.45,-3.41,0.83,-2.32,,,,,
Quarterly Results,EPS in Rs,9.88,13.69,17.12,11.38,7.64,7.13,6.11,1.99,7.02,-7.72,-3.12,0.76,-2.12,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,734,,,,710,,,,646,,,,735,504,463,501,495,493
Profit & Loss,Expenses,638,,,,627,,,,581,,,,688,434,380,418,428,425
Profit & Loss,Operating Profit,96,,,,84,,,,65,,,,47,70,84,84,67,68
Profit & Loss,OPM %,13%,,,,12%,,,,10%,,,,6%,14%,18%,17%,13%,14%
Profit & Loss,Other Income,48,,,,25,,,,14,,,,26,18,16,17,-4,28
Profit & Loss,Interest,1,,,,2,,,,3,,,,24,4,1,1,3,2
Profit & Loss,Depreciation,34,,,,36,,,,38,,,,50,31,32,31,31,33
Profit & Loss,Profit before tax,109,,,,71,,,,38,,,,-1,52,66,69,29,61
Profit & Loss,Tax %,40%,,,,24%,,,,36%,,,,1003%,33%,36%,34%,32%,33%
Profit & Loss,Net Profit,65,,,,54,,,,24,,,,-13,35,42,45,20,41
Profit & Loss,EPS in Rs,59.89,,,,49.70,,,,22.25,,,,-12.20,,,41.24,17.95,37.85
Profit & Loss,Dividend Payout %,29%,,,,141%,,,,90%,,,,-164%,4%,5%,12%,42%,33%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,5,,,,11,,,,11,,,,11,2,2,5,5,5
Balance Sheet,Reserves,1065,,,,1068,,,,1099,,,,1072,860,124,938,926,989
Balance Sheet,Borrowings,10,,,,73,,,,194,,,,579,37,17,25,29,24
Balance Sheet,Other Liabilities,159,,,,151,,,,166,,,,355,77,869,90,113,131
Balance Sheet,Total Liabilities,1240,,,,1303,,,,1470,,,,2018,975,1011,1059,1073,1149
Balance Sheet,Fixed Assets,709,,,,691,,,,893,,,,1116,684,659,639,661,709
Balance Sheet,CWIP,60,,,,202,,,,118,,,,84,2,5,6,12,17
Balance Sheet,Investments,130,,,,139,,,,142,,,,113,117,150,178,117,112
Balance Sheet,Other Assets,341,,,,272,,,,317,,,,705,172,198,235,283,311
Balance Sheet,Total Assets,1240,,,,1303,,,,1470,,,,2018,975,1011,1059,1073,1149
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,126,,,,67,,,,38,,,,-99,88,56,37,9,43
Cash Flows,Cash from Investing Activity,-96,,,,-77,,,,-126,,,,-227,-27,-25,-40,20,-51
Cash Flows,Cash from Financing Activity,-29,,,,15,,,,86,,,,341,-63,-27,0,-6,-14
Cash Flows,Net Cash Flow,1,,,,5,,,,-2,,,,15,-2,4,-2,22,-22
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,15,,,,20,,,,23,,,,65,15,19,25,21,23
Ratios,Inventory Days,126,,,,138,,,,172,,,,284,111,150,142,172,221
Ratios,Days Payable,10,,,,8,,,,19,,,,74,6,14,10,15,10
Ratios,Cash Conversion Cycle,132,,,,149,,,,176,,,,276,120,155,157,179,233
Ratios,Working Capital Days,95,,,,87,,,,93,,,,214,87,112,135,133,157
Ratios,ROCE %,9%,,,,7%,,,,3%,,,,2%,,13%,12%,5%,6%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,72.63%,72.63%,72.63%,72.63%,72.63%,72.63%,72.63%,72.63%,72.63%,72.63%,72.63%,72.63%,,,,,
Shareholding Pattern (Quarterly),DIIs,,14.93%,14.79%,14.74%,14.69%,14.69%,14.68%,14.61%,14.61%,14.61%,14.61%,14.61%,14.61%,,,,,
Shareholding Pattern (Quarterly),Public,,12.44%,12.57%,12.62%,12.67%,12.67%,12.68%,12.75%,12.75%,12.75%,12.76%,12.75%,12.75%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,4823,4905,8431,8488,8522,8453,9102,8914,8748,9041,8978,8856,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,72.63%,,,,72.63%,,,,72.63%,,,,72.63%,,,72.52%,72.56%,72.58%
Shareholding Pattern (Yearly),DIIs,14.93%,,,,14.69%,,,,14.61%,,,,14.61%,,,18.97%,17.49%,15.24%
Shareholding Pattern (Yearly),Public,12.44%,,,,12.67%,,,,12.75%,,,,12.75%,,,8.51%,9.95%,12.18%
Shareholding Pattern (Yearly),No. of Shareholders,4843,,,,8488,,,,8914,,,,8856,,,3304,3473,3609
,,,,,,,,,,,,,,,,,,,
