Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1416,1262,1475,1509,1406,1486,1595,1631,1517,1562,1648,1693,1770,,,,,,,,
Quarterly Results,Expenses,1268,1255,1244,1274,1203,1287,1387,1364,1257,1325,1409,1433,1498,,,,,,,,
Quarterly Results,Operating Profit,148,7,231,235,204,199,208,266,260,237,239,260,271,,,,,,,,
Quarterly Results,OPM %,10%,1%,16%,16%,14%,13%,13%,16%,17%,15%,15%,15%,15%,,,,,,,,
Quarterly Results,Other Income,10,1,0,0,1,12,10,3,4,2,30,10,14,,,,,,,,
Quarterly Results,Interest,7,9,12,15,14,14,16,15,11,13,19,22,25,,,,,,,,
Quarterly Results,Depreciation,123,67,68,67,74,66,68,69,69,69,71,70,69,,,,,,,,
Quarterly Results,Profit before tax,29,-67,151,154,116,130,135,185,183,157,180,178,192,,,,,,,,
Quarterly Results,Tax %,24%,-2%,12%,21%,-31%,7%,-1%,2%,3%,14%,15%,23%,18%,,,,,,,,
Quarterly Results,Net Profit,22,-66,133,122,153,121,137,180,178,135,153,138,157,,,,,,,,
Quarterly Results,EPS in Rs,1.12,-3.35,6.78,6.20,7.76,6.14,6.95,9.18,9.07,6.85,7.80,7.04,7.98,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,5306,,,,5653,,,,6229,,,,6672,1863,2056,3166,3105,3131,3935,4606,5393
Profit & Loss,Expenses,4432,,,,4970,,,,5296,,,,5664,1506,1653,2159,2490,2488,3061,3383,3913
Profit & Loss,Operating Profit,874,,,,682,,,,932,,,,1008,358,403,1007,615,643,874,1223,1480
Profit & Loss,OPM %,16%,,,,12%,,,,15%,,,,15%,19%,20%,32%,20%,21%,22%,27%,27%
Profit & Loss,Other Income,56,,,,-2,,,,28,,,,56,4,4,7,2,7,9,-39,87
Profit & Loss,Interest,18,,,,50,,,,56,,,,79,10,4,5,5,3,18,27,16
Profit & Loss,Depreciation,287,,,,275,,,,273,,,,279,40,44,72,83,105,115,157,183
Profit & Loss,Profit before tax,625,,,,355,,,,632,,,,707,311,359,936,529,541,749,1000,1368
Profit & Loss,Tax %,17%,,,,4%,,,,3%,,,,18%,24%,21%,23%,23%,22%,21%,20%,19%
Profit & Loss,Net Profit,521,,,,342,,,,616,,,,582,236,283,720,403,413,583,801,1146
Profit & Loss,EPS in Rs,26.50,,,,17.40,,,,31.33,,,,29.68,12.49,15.01,38.20,21.39,21.89,31.00,43.97,58.33
Profit & Loss,Dividend Payout %,38%,,,,46%,,,,35%,,,,37%,24%,23%,9%,19%,18%,18%,23%,24%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,39,,,,39,,,,39,,,,39,38,38,38,38,38,38,38,39
Balance Sheet,Reserves,5198,,,,4331,,,,4779,,,,5152,638,847,1560,1865,2182,2681,3182,5028
Balance Sheet,Borrowings,717,,,,722,,,,513,,,,1258,109,264,114,89,708,1128,1747,584
Balance Sheet,Other Liabilities,1167,,,,1090,,,,1114,,,,1324,432,493,718,698,1013,931,1022,1058
Balance Sheet,Total Liabilities,7122,,,,6183,,,,6446,,,,7773,1217,1641,2429,2689,3941,4778,5989,6709
Balance Sheet,Fixed Assets,1798,,,,2398,,,,2547,,,,2524,397,547,708,799,993,1158,1552,1788
Balance Sheet,CWIP,2304,,,,601,,,,524,,,,837,21,83,93,396,1010,1551,1846,2183
Balance Sheet,Investments,118,,,,96,,,,93,,,,127,3,2,87,50,42,49,18,236
Balance Sheet,Other Assets,2902,,,,3087,,,,3281,,,,4285,796,1009,1541,1444,1896,2019,2573,2502
Balance Sheet,Total Assets,7122,,,,6183,,,,6446,,,,7773,1217,1641,2429,2689,3941,4778,5989,6709
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,552,,,,724,,,,803,,,,88,240,172,948,329,312,812,449,1463
Cash Flows,Cash from Investing Activity,-372,,,,-448,,,,-321,,,,-568,-81,-256,-307,-486,-884,-756,-731,-840
Cash Flows,Cash from Financing Activity,-217,,,,-262,,,,-438,,,,444,-151,87,-224,-129,503,59,155,-597
Cash Flows,Net Cash Flow,-37,,,,14,,,,45,,,,-37,8,3,417,-286,-69,115,-127,26
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,56,,,,68,,,,60,,,,77,54,64,40,40,61,45,69,24
Ratios,Inventory Days,406,,,,315,,,,350,,,,466,159,196,266,269,302,356,417,431
Ratios,Days Payable,178,,,,145,,,,157,,,,179,148,166,264,213,313,237,220,194
Ratios,Cash Conversion Cycle,283,,,,237,,,,253,,,,363,65,94,42,96,51,164,266,261
Ratios,Working Capital Days,118,,,,119,,,,114,,,,153,50,71,49,72,93,64,118,94
Ratios,ROCE %,11%,,,,7%,,,,13%,,,,13%,44%,38%,66%,29%,22%,23%,24%,26%
,,,,,,,,,,,,,,,,,,,,,,
