Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,26749,26512,29942,29251,32214,32535,37339,33513,38471,35779,37449,38764,40920,,,,,,,,
Quarterly Results,Expenses,24320,24597,27172,25878,28320,29015,32028,29073,33250,30673,32450,33688,36076,,,,,,,,
Quarterly Results,Operating Profit,2429,1915,2771,3373,3894,3520,5312,4440,5221,5107,4999,5076,4844,,,,,,,,
Quarterly Results,OPM %,9%,7%,9%,12%,12%,11%,14%,13%,14%,14%,13%,13%,12%,,,,,,,,
Quarterly Results,Other Income,514,112,662,893,850,1110,958,1053,1261,1118,1570,1125,1583,,,,,,,,
Quarterly Results,Interest,56,28,31,30,164,46,35,36,76,57,43,46,48,,,,,,,,
Quarterly Results,Depreciation,648,652,723,1209,1240,1314,1342,1302,1298,1332,1386,1429,1462,,,,,,,,
Quarterly Results,Profit before tax,2239,1347,2679,3027,3341,3269,4892,4156,5108,4836,5141,4726,4918,,,,,,,,
Quarterly Results,Tax %,16%,23%,21%,21%,20%,22%,23%,23%,23%,22%,40%,21%,20%,,,,,,,,
Quarterly Results,Net Profit,1876,1036,2112,2406,2688,2543,3786,3207,3952,3760,3102,3727,3911,,,,,,,,
Quarterly Results,EPS in Rs,62.10,34.30,69.93,79.65,88.97,84.18,125.34,102.00,125.71,119.58,98.68,118.54,124.40,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,88330,,,,118410,,,,141858,,,,152913,44542,50801,57589,68085,79809,86068,75660,70372
Profit & Loss,Expenses,82578,,,,105288,,,,123232,,,,132757,39232,43909,48565,57664,67692,75012,68305,64961
Profit & Loss,Operating Profit,5752,,,,13122,,,,18626,,,,20156,5310,6892,9024,10421,12118,11056,7355,5411
Profit & Loss,OPM %,7%,,,,11%,,,,13%,,,,13%,12%,14%,16%,15%,15%,13%,10%,8%
Profit & Loss,Other Income,1861,,,,2415,,,,4248,,,,5266,724,817,1464,2399,2155,2664,3410,3046
Profit & Loss,Interest,127,,,,252,,,,194,,,,194,184,218,82,89,346,76,134,102
