Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,49,53,61,55,56,55,47,44,45,50,38,38,50,,,,,,,,
Quarterly Results,Expenses,35,38,48,37,41,43,37,35,34,33,29,27,40,,,,,,,,
Quarterly Results,Operating Profit,13,15,14,18,15,12,10,9,12,16,9,10,10,,,,,,,,
Quarterly Results,OPM %,27%,28%,22%,32%,28%,22%,22%,21%,25%,33%,24%,27%,20%,,,,,,,,
Quarterly Results,Other Income,1,2,2,2,2,3,3,3,3,3,4,4,4,,,,,,,,
Quarterly Results,Interest,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Quarterly Results,Depreciation,0,0,0,0,1,1,1,1,1,0,1,1,1,,,,,,,,
Quarterly Results,Profit before tax,14,17,15,19,17,14,12,11,14,19,13,14,13,,,,,,,,
Quarterly Results,Tax %,25%,24%,26%,29%,26%,27%,27%,27%,20%,27%,29%,34%,20%,,,,,,,,
Quarterly Results,Net Profit,11,13,11,14,13,10,9,8,11,14,9,9,10,,,,,,,,
Quarterly Results,EPS in Rs,3.28,4.01,3.58,4.27,3.94,3.23,2.78,2.56,3.56,4.37,2.86,2.83,3.19,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,176,,,,225,,,,191,,,,175,77,87,70,67,101,128,115,144
Profit & Loss,Expenses,128,,,,163,,,,149,,,,129,62,69,57,56,83,108,97,100
Profit & Loss,Operating Profit,48,,,,62,,,,43,,,,46,15,19,12,10,18,20,19,44
Profit & Loss,OPM %,27%,,,,28%,,,,22%,,,,26%,19%,21%,18%,15%,17%,16%,16%,31%
Profit & Loss,Other Income,3,,,,9,,,,12,,,,16,2,3,3,3,4,6,5,4
Profit & Loss,Interest,0,,,,0,,,,0,,,,0,1,1,0,0,0,0,0,0
Profit & Loss,Depreciation,1,,,,2,,,,2,,,,3,1,1,1,1,1,1,1,1
Profit & Loss,Profit before tax,50,,,,69,,,,52,,,,59,16,20,14,12,20,24,22,47
Profit & Loss,Tax %,27%,,,,26%,,,,25%,,,,28%,33%,32%,32%,31%,34%,28%,24%,26%
Profit & Loss,Net Profit,36,,,,51,,,,39,,,,43,10,14,9,8,13,18,17,34
Profit & Loss,EPS in Rs,11.33,,,,15.80,,,,12.15,,,,13.25,2.91,4.08,2.88,2.49,4.17,5.46,5.28,10.67
Profit & Loss,Dividend Payout %,1%,,,,6%,,,,8%,,,,8%,5%,4%,5%,6%,4%,3%,4%,9%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,3,,,,3,,,,3,,,,3,3,3,3,3,3,3,3,3
Balance Sheet,Reserves,204,,,,252,,,,290,,,,332,64,75,84,91,101,118,135,170
Balance Sheet,Borrowings,0,,,,0,,,,0,,,,0,4,5,2,1,0,0,0,0
Balance Sheet,Other Liabilities,14,,,,20,,,,18,,,,21,8,9,8,10,12,11,10,17
Balance Sheet,Total Liabilities,222,,,,275,,,,311,,,,357,80,92,97,106,117,132,149,190
Balance Sheet,Fixed Assets,91,,,,96,,,,99,,,,101,3,11,21,52,51,50,46,89
Balance Sheet,CWIP,1,,,,1,,,,1,,,,1,1,2,2,1,1,1,1,1
Balance Sheet,Investments,4,,,,9,,,,43,,,,57,35,14,32,23,20,37,18,30
Balance Sheet,Other Assets,126,,,,169,,,,169,,,,198,42,65,43,29,45,44,84,70
Balance Sheet,Total Assets,222,,,,275,,,,311,,,,357,80,92,97,106,117,132,149,190
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,11,,,,60,,,,68,,,,-72,18,0,18,21,1,15,13,16
Cash Flows,Cash from Investing Activity,26,,,,-8,,,,-30,,,,-7,-11,13,-26,-24,5,-16,26,-54
Cash Flows,Cash from Financing Activity,-3,,,,-3,,,,-3,,,,-3,-5,-1,-4,-1,-2,-1,-1,-1
Cash Flows,Net Cash Flow,34,,,,49,,,,35,,,,-82,3,12,-12,-4,5,-2,38,-39
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,21,,,,21,,,,26,,,,33,17,25,30,28,32,27,26,22
Ratios,Inventory Days,309,,,,195,,,,80,,,,210,220,252,221,70,59,53,56,176
Ratios,Days Payable,23,,,,12,,,,13,,,,24,31,35,39,35,19,9,15,31
Ratios,Cash Conversion Cycle,307,,,,204,,,,93,,,,218,206,242,211,63,72,71,66,166
Ratios,Working Capital Days,143,,,,96,,,,51,,,,205,103,139,120,46,74,66,40,81
Ratios,ROCE %,26%,,,,29%,,,,19%,,,,19%,23%,26%,16%,13%,20%,21%,17%,30%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,54.19%,53.78%,53.78%,53.00%,52.07%,52.07%,52.07%,50.80%,50.79%,50.79%,50.79%,50.79%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.06%,0.09%,0.11%,0.06%,0.22%,0.01%,0.03%,0.10%,0.00%,0.06%,0.01%,0.02%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.01%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,45.76%,46.12%,46.10%,46.94%,47.71%,47.90%,47.89%,49.09%,49.15%,49.14%,49.20%,49.16%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,21005,21687,20741,21068,22919,27029,27863,28111,27436,29817,29646,28603,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,55.42%,,,,53.00%,,,,50.80%,,,,50.79%,,,,55.42%,55.42%,55.42%,55.42%,55.42%
Shareholding Pattern (Yearly),FIIs,0.04%,,,,0.06%,,,,0.10%,,,,0.02%,,,,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.01%,,,,0.11%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,44.54%,,,,46.94%,,,,49.09%,,,,49.16%,,,,44.47%,44.58%,44.58%,44.58%,44.58%
Shareholding Pattern (Yearly),No. of Shareholders,20258,,,,21068,,,,28111,,,,28603,,,,6094,4406,4775,4582,5681
,,,,,,,,,,,,,,,,,,,,,,
