Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,121,119,116,82,70,85,96,96,106,111,114,102,100,,,,,,,,
Quarterly Results,Expenses,104,98,100,74,60,73,82,83,87,91,92,76,79,,,,,,,,
Quarterly Results,Operating Profit,17,21,15,8,10,12,13,13,19,19,22,26,22,,,,,,,,
Quarterly Results,OPM %,14%,18%,13%,10%,15%,15%,14%,14%,18%,18%,19%,26%,22%,,,,,,,,
Quarterly Results,Other Income,1,1,6,4,2,6,6,6,4,11,12,-0,3,,,,,,,,
Quarterly Results,Interest,1,1,1,2,2,1,1,1,2,2,2,3,4,,,,,,,,
Quarterly Results,Depreciation,7,7,7,7,8,8,8,6,6,6,6,7,6,,,,,,,,
Quarterly Results,Profit before tax,11,13,13,3,2,9,9,12,15,22,26,17,14,,,,,,,,
Quarterly Results,Tax %,31%,28%,28%,38%,99%,32%,30%,26%,24%,25%,25%,17%,11%,,,,,,,,
Quarterly Results,Net Profit,7,10,10,2,0,6,7,8,11,17,19,14,13,,,,,,,,
Quarterly Results,EPS in Rs,0.89,1.14,1.14,0.26,0.02,0.76,0.78,1.02,1.38,1.99,2.30,1.65,1.52,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,426,,,,387,,,,383,,,,425,262,312,299,322,304,324,311,258
Profit & Loss,Expenses,347,,,,331,,,,325,,,,333,215,262,238,267,251,272,260,201
Profit & Loss,Operating Profit,79,,,,57,,,,59,,,,92,47,50,62,55,53,52,51,57
Profit & Loss,OPM %,19%,,,,15%,,,,15%,,,,22%,18%,16%,21%,17%,18%,16%,16%,22%
Profit & Loss,Other Income,17,,,,10,,,,21,,,,23,9,12,11,27,20,17,18,16
Profit & Loss,Interest,5,,,,5,,,,7,,,,12,7,6,6,8,8,9,12,12
Profit & Loss,Depreciation,27,,,,30,,,,28,,,,25,11,14,15,20,20,22,25,26
Profit & Loss,Profit before tax,65,,,,32,,,,45,,,,79,38,40,51,54,45,38,32,35
Profit & Loss,Tax %,28%,,,,34%,,,,27%,,,,21%,26%,30%,11%,36%,47%,34%,8%,25%
Profit & Loss,Net Profit,47,,,,21,,,,33,,,,62,28,28,45,34,24,26,29,27
Profit & Loss,EPS in Rs,5.67,,,,2.56,,,,3.94,,,,7.47,3.99,3.35,5.39,4.08,2.89,3.04,3.52,3.14
Profit & Loss,Dividend Payout %,35%,,,,0%,,,,0%,,,,0%,19%,24%,19%,27%,38%,36%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,8,,,,8,,,,8,,,,8,7,8,8,8,8,8,8,8
Balance Sheet,Reserves,384,,,,387,,,,420,,,,482,162,221,253,250,265,283,310,336
Balance Sheet,Borrowings,135,,,,109,,,,137,,,,181,233,259,302,254,211,241,266,149
Balance Sheet,Other Liabilities,100,,,,77,,,,85,,,,82,61,69,63,86,77,82,74,91
Balance Sheet,Total Liabilities,627,,,,580,,,,651,,,,753,463,558,627,598,560,615,659,585
Balance Sheet,Fixed Assets,232,,,,259,,,,240,,,,239,196,189,211,263,241,255,263,251
Balance Sheet,CWIP,16,,,,0,,,,0,,,,0,1,0,0,0,3,10,1,0
Balance Sheet,Investments,51,,,,125,,,,194,,,,286,55,58,85,68,70,75,85,17
Balance Sheet,Other Assets,329,,,,196,,,,216,,,,228,212,311,331,266,245,274,309,317
Balance Sheet,Total Assets,627,,,,580,,,,651,,,,753,463,558,627,598,560,615,659,585
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,37,,,,102,,,,31,,,,62,35,2,83,61,49,30,45,30
Cash Flows,Cash from Investing Activity,-26,,,,-56,,,,-56,,,,-90,-128,-6,-57,-39,18,-60,-48,31
Cash Flows,Cash from Financing Activity,-18,,,,-46,,,,24,,,,27,-108,61,-10,-27,-60,19,3,-56
Cash Flows,Net Cash Flow,-7,,,,1,,,,-1,,,,-1,-202,57,16,-5,7,-10,1,4
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,86,,,,57,,,,87,,,,81,105,92,93,93,95,90,107,132
Ratios,Inventory Days,191,,,,179,,,,155,,,,191,187,211,276,175,141,122,135,239
Ratios,Days Payable,76,,,,58,,,,71,,,,62,50,67,40,43,31,34,55,95
Ratios,Cash Conversion Cycle,201,,,,178,,,,170,,,,211,243,236,329,225,205,179,186,276
Ratios,Working Capital Days,143,,,,114,,,,131,,,,135,129,142,136,81,110,119,108,200
Ratios,ROCE %,14%,,,,7%,,,,10%,,,,15%,13%,10%,11%,12%,9%,9%,8%,9%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,55.90%,55.91%,56.41%,56.48%,56.48%,56.48%,56.48%,56.61%,56.67%,56.67%,56.70%,56.90%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.87%,0.89%,0.70%,0.64%,0.65%,0.71%,0.65%,0.73%,0.77%,0.73%,1.04%,0.80%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.72%,0.83%,1.61%,0.79%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,43.23%,43.20%,42.90%,42.89%,42.87%,42.81%,42.86%,42.66%,41.85%,41.76%,40.64%,41.52%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,24257,25213,25203,25305,25908,27954,27359,28342,36973,40182,39212,38197,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,55.80%,,,,56.48%,,,,56.61%,,,,56.90%,,,,55.23%,54.56%,54.32%,54.94%,55.11%
Shareholding Pattern (Yearly),FIIs,0.85%,,,,0.64%,,,,0.73%,,,,0.80%,,,,1.18%,0.02%,0.02%,0.02%,0.02%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.79%,,,,14.31%,5.95%,5.77%,0.01%,0.00%
