Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,123.92,119.92,118.59,127.50,126.22,139.54,126.83,128.26,131.20,136.98,142.51,156.59,155.26,,,,,,,,
Quarterly Results,Expenses,134.34,150.55,159.01,156.09,162.01,165.00,253.46,132.68,129.08,133.53,125.91,142.53,113.74,,,,,,,,
Quarterly Results,Operating Profit,-10.42,-30.63,-40.42,-28.59,-35.79,-25.46,-126.63,-4.42,2.12,3.45,16.60,14.06,41.52,,,,,,,,
Quarterly Results,OPM %,-8.41%,-25.54%,-34.08%,-22.42%,-28.36%,-18.25%,-99.84%,-3.45%,1.62%,2.52%,11.65%,8.98%,26.74%,,,,,,,,
Quarterly Results,Other Income,1.43,1.03,1.19,1.24,2.07,0.40,1.90,0.62,1.20,1.27,0.91,0.97,2.46,,,,,,,,
Quarterly Results,Interest,1.33,1.42,2.34,3.31,2.89,1.58,1.52,1.65,1.48,1.43,1.24,1.18,1.07,,,,,,,,
Quarterly Results,Depreciation,18.73,19.32,20.37,20.78,20.35,21.66,21.48,21.34,22.73,21.54,22.85,22.91,35.48,,,,,,,,
Quarterly Results,Profit before tax,-29.05,-50.34,-61.94,-51.44,-56.96,-48.30,-147.73,-26.79,-20.89,-18.25,-6.58,-9.06,7.43,,,,,,,,
Quarterly Results,Tax %,-8.95%,0.77%,-2.42%,-2.22%,-20.29%,-3.11%,-1.34%,-2.50%,10.00%,7.18%,46.50%,11.48%,31.49%,,,,,,,,
Quarterly Results,Net Profit,-26.45,-50.73,-60.44,-50.29,-45.41,-46.80,-145.76,-26.12,-22.99,-19.55,-9.64,-10.10,5.08,,,,,,,,
Quarterly Results,EPS in Rs,-8.56,-16.45,-19.57,-16.31,-12.94,-13.27,-41.30,-7.45,-6.50,-5.54,-2.62,-2.74,1.42,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,531,,,,492,,,,526,,,,591,263,360,441,449,469,542,569,626
Profit & Loss,Expenses,532,,,,626,,,,679,,,,516,245,292,360,439,392,453,465,453
Profit & Loss,Operating Profit,-1,,,,-134,,,,-153,,,,76,18,68,81,10,77,89,104,173
Profit & Loss,OPM %,-0%,,,,-27%,,,,-29%,,,,13%,7%,19%,18%,2%,16%,16%,18%,28%
Profit & Loss,Other Income,9,,,,5,,,,4,,,,6,8,4,3,10,10,10,9,14
Profit & Loss,Interest,7,,,,11,,,,8,,,,5,12,12,4,3,2,5,13,10
Profit & Loss,Depreciation,75,,,,81,,,,87,,,,103,38,45,46,48,50,51,66,69
Profit & Loss,Profit before tax,-73,,,,-221,,,,-244,,,,-26,-23,15,33,-30,34,42,34,108
Profit & Loss,Tax %,-1%,,,,-6%,,,,-1%,,,,29%,4%,16%,27%,-136%,66%,60%,68%,47%
Profit & Loss,Net Profit,-73,,,,-207,,,,-242,,,,-34,-24,13,24,11,12,17,11,57
Profit & Loss,EPS in Rs,-23.81,,,,-58.71,,,,-68.30,,,,-9.19,-9.94,5.19,8.05,3.51,3.70,5.35,3.32,18.16
Profit & Loss,Dividend Payout %,-0%,,,,-0%,,,,-0%,,,,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,31,,,,35,,,,35,,,,37,16,24,30,30,31,31,31,31
Balance Sheet,Reserves,550,,,,498,,,,276,,,,278,92,228,485,510,523,547,575,621
Balance Sheet,Borrowings,56,,,,106,,,,63,,,,54,366,298,-0,5,38,82,170,63
Balance Sheet,Other Liabilities,238,,,,294,,,,294,,,,299,87,102,145,132,160,183,203,226
Balance Sheet,Total Liabilities,875,,,,933,,,,668,,,,669,561,652,660,677,752,843,978,941
Balance Sheet,Fixed Assets,356,,,,420,,,,430,,,,413,352,373,273,267,260,264,339,340
Balance Sheet,CWIP,-0,,,,-0,,,,-0,,,,0,-0,-0,-0,-0,-0,-0,-0,-0
Balance Sheet,Investments,3,,,,12,,,,2,,,,29,0,1,2,3,3,3,3,3
Balance Sheet,Other Assets,515,,,,502,,,,236,,,,227,208,278,384,407,489,576,636,598
Balance Sheet,Total Assets,875,,,,933,,,,668,,,,669,561,652,660,677,752,843,978,941
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,92,,,,40,,,,104,,,,113,-6,22,19,37,8,8,50,166
Cash Flows,Cash from Investing Activity,-85,,,,-133,,,,-87,,,,-106,-37,-46,-44,-44,-39,-57,-46,-59
Cash Flows,Cash from Financing Activity,-9,,,,148,,,,-56,,,,13,42,24,22,8,36,46,-2,-103
Cash Flows,Net Cash Flow,-3,,,,55,,,,-39,,,,20,-2,-0,-4,1,4,-3,2,4
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,115,,,,113,,,,66,,,,57,143,131,119,93,92,98,122,106
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,115,,,,113,,,,66,,,,57,143,131,119,93,92,98,122,106
Ratios,Working Capital Days,133,,,,68,,,,-55,,,,-49,128,125,144,122,125,128,155,151
Ratios,ROCE %,-10%,,,,-33%,,,,-46%,,,,-6%,-2%,5%,7%,-5%,6%,8%,7%,16%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,54.27%,54.28%,54.27%,52.14%,52.12%,52.02%,51.96%,51.89%,51.79%,53.43%,53.37%,53.21%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.10%,0.07%,0.07%,7.83%,7.98%,9.69%,10.09%,10.06%,10.00%,9.65%,9.68%,9.60%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,7.91%,7.91%,7.39%,6.21%,5.94%,5.93%,5.94%,5.91%,5.90%,5.65%,5.64%,5.62%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,37.72%,37.75%,38.27%,33.82%,33.96%,32.35%,32.02%,32.13%,32.31%,31.28%,31.30%,31.58%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,42857,42581,41378,40898,40928,39934,37396,34922,34724,32505,31647,31019,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,54.28%,,,,52.14%,,,,51.89%,,,,53.21%,,,,55.01%,54.75%,54.71%,54.71%,54.45%
Shareholding Pattern (Yearly),FIIs,0.28%,,,,7.83%,,,,10.06%,,,,9.60%,,,,11.76%,12.12%,9.70%,4.76%,1.43%
Shareholding Pattern (Yearly),DIIs,8.08%,,,,6.21%,,,,5.91%,,,,5.62%,,,,10.83%,11.23%,13.00%,14.31%,8.58%
