Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,9.99,8.29,9.13,9.21,8.29,8.58,9.31,9.07,9.60,9.18,9.30,9.25,8.81,,,,,,,,
Quarterly Results,Expenses,7.60,7.63,7.70,7.41,6.59,6.86,7.40,6.58,6.93,7.49,8.15,7.85,7.97,,,,,,,,
Quarterly Results,Operating Profit,2.39,0.66,1.43,1.80,1.70,1.72,1.91,2.49,2.67,1.69,1.15,1.40,0.84,,,,,,,,
Quarterly Results,OPM %,23.92%,7.96%,15.66%,19.54%,20.51%,20.05%,20.52%,27.45%,27.81%,18.41%,12.37%,15.14%,9.53%,,,,,,,,
Quarterly Results,Other Income,-0.59,0.78,0.59,0.57,0.59,0.60,-5.92,-5.48,1.27,2.02,2.10,2.03,2.02,,,,,,,,
Quarterly Results,Interest,0.87,0.48,0.47,0.47,0.32,0.50,0.31,0.13,5.41,1.40,1.41,1.39,1.07,,,,,,,,
Quarterly Results,Depreciation,0.96,0.80,0.81,0.82,1.76,1.02,1.04,0.89,0.65,0.63,0.55,0.54,1.24,,,,,,,,
Quarterly Results,Profit before tax,-0.03,0.16,0.74,1.08,0.21,0.80,-5.36,-4.01,-2.12,1.68,1.29,1.50,0.55,,,,,,,,
Quarterly Results,Tax %,933.33%,75.00%,28.38%,29.63%,38.10%,30.00%,2.80%,13.72%,-46.70%,19.64%,14.73%,16.00%,98.18%,,,,,,,,
Quarterly Results,Net Profit,-0.31,0.04,0.53,0.76,0.13,0.56,-5.52,-4.57,-1.13,1.36,1.10,1.26,0.01,,,,,,,,
