Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,5809,6236,5739,6407,6473,6851,7219,7352,7580,7567,7796,7979,8382,,,,,,,,
Quarterly Results,Expenses,4839,5303,4950,5453,5477,5702,5846,5753,5920,5949,6230,6401,6622,,,,,,,,
Quarterly Results,Operating Profit,970,933,790,954,996,1149,1373,1599,1660,1618,1566,1578,1760,,,,,,,,
Quarterly Results,OPM %,17%,15%,14%,15%,15%,17%,19%,22%,22%,21%,20%,20%,21%,,,,,,,,
Quarterly Results,Other Income,-114,41,57,93,135,47,188,163,14,221,136,159,135,,,,,,,,
Quarterly Results,Interest,9,15,25,45,56,57,68,76,89,111,113,118,115,,,,,,,,
Quarterly Results,Depreciation,254,280,298,321,346,327,418,423,354,404,382,419,444,,,,,,,,
Quarterly Results,Profit before tax,594,679,523,680,730,812,1076,1262,1230,1324,1207,1200,1335,,,,,,,,
Quarterly Results,Tax %,3%,23%,22%,28%,31%,30%,30%,26%,26%,31%,32%,30%,32%,,,,,,,,
Quarterly Results,Net Profit,576,520,410,491,506,570,752,940,907,918,817,846,903,,,,,,,,
Quarterly Results,EPS in Rs,9.84,8.88,6.99,8.38,8.64,9.74,12.92,15.98,15.51,15.69,13.95,14.44,15.42,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,23455,,,,24855,,,,29002,,,,31724,8089,12103,13772,14910,16463,19564,23099,24775
Profit & Loss,Expenses,19060,,,,21148,,,,23176,,,,25173,5951,9524,10579,11469,12691,15612,18249,19497
Profit & Loss,Operating Profit,4396,,,,3707,,,,5826,,,,6551,2137,2579,3193,3441,3772,3952,4849,5278
Profit & Loss,OPM %,19%,,,,15%,,,,20%,,,,21%,26%,21%,23%,23%,23%,20%,21%,21%
Profit & Loss,Other Income,152,,,,291,,,,366,,,,622,18,81,200,115,105,70,166,3195
Profit & Loss,Interest,49,,,,140,,,,290,,,,457,310,160,257,67,78,263,305,74
Profit & Loss,Depreciation,1127,,,,1245,,,,1522,,,,1649,313,333,392,428,558,668,967,1055
Profit & Loss,Profit before tax,3373,,,,2612,,,,4380,,,,5066,1533,2168,2744,3061,3241,3091,3743,7344
Profit & Loss,Tax %,22%,,,,26%,,,,28%,,,,31%,24%,28%,26%,25%,25%,24%,24%,27%
Profit & Loss,Net Profit,2647,,,,1928,,,,3169,,,,3484,1169,1571,2024,2301,2423,2364,2844,5334
Profit & Loss,EPS in Rs,45.20,,,,32.90,,,,54.15,,,,59.49,20.12,26.98,34.61,39.29,41.36,40.36,48.56,91.05
